Tarih,TP_PBD_K15
2000-01-01,12485089.9
2000-02-01,12776659.9
2000-03-01,12183378.1
2000-04-01,13310131.9
2000-05-01,12706919.0
2000-06-01,13275691.6
2000-07-01,13862062.0
2000-08-01,13176426.0
2000-09-01,13412481.1
2000-10-01,13300685.9
2000-11-01,16459454.9
2000-12-01,19537667.4
2001-01-01,22862949.9
2001-02-01,24241777.2
2001-03-01,32598459.9
2001-04-01,43206573.9
2001-05-01,46445556.0
2001-06-01,48714325.0
2001-07-01,49786220.0
2001-08-01,54870630.0
2001-09-01,58137071.1
2001-10-01,60226290.0
2001-11-01,59062466.9
2001-12-01,60142151.9
2002-01-01,59855702.0
2002-02-01,62559015.0
2002-03-01,63903732.0
2002-04-01,65091219.0
2002-05-01,66151252.0
2002-06-01,69390754.0
2002-07-01,71302100.0
2002-08-01,73647728.0
2002-09-01,74794603.0
2002-10-01,76040964.0
2002-11-01,74697208.0
2002-12-01,78018447.0
2003-01-01,80023165.0
2003-02-01,82402995.0
2003-03-01,81902485.0
2003-04-01,82723098.0
2003-05-01,83346233.0
2003-06-01,85879707.0
2003-07-01,85880317.0
2003-08-01,85410405.0
2003-09-01,86469561.0
2003-10-01,89349498.0
2003-11-01,94181783.0
2003-12-01,97422974.0
2004-01-01,103576997.0
2004-02-01,101754462.0
2004-03-01,101494278.0
2004-04-01,102286552.0
2004-05-01,105785763.0
2004-06-01,101476437.0
2004-07-01,101817243.0
2004-08-01,104484633.0
2004-09-01,107429567.0
2004-10-01,111703239.0
2004-11-01,115196825.0
2004-12-01,111684966.0
2005-01-01,112899959.0
2005-02-01,113556394.0
2005-03-01,116828914.0
2005-04-01,120560843.0
2005-05-01,119444007.0
2005-06-01,119355802.0
2005-07-01,119487174.0
2005-08-01,125216831.0
2005-09-01,128421370.0
2005-10-01,128455243.0
2005-11-01,130011940.0
2005-12-01,128550641.0
2006-01-01,128320080.0
2006-02-01,131557057.0
2006-03-01,133034109.0
2006-04-01,134934814.0
2006-05-01,144053341.0
2006-06-01,141981154.0
2006-07-01,139352040.0
2006-08-01,138190974.0
2006-09-01,140239278.0
2006-10-01,138083818.0
2006-11-01,140745980.0
2006-12-01,137799226.0
2007-01-01,141215576.0
2007-02-01,145455228.0
2007-03-01,148534068.0
2007-04-01,144381572.0
2007-05-01,142873692.0
2007-06-01,146207469.0
2007-07-01,144817488.0
2007-08-01,149583902.0
2007-09-01,147980668.0
2007-10-01,146244990.0
2007-11-01,147810112.0
2007-12-01,145936255.0
2008-01-01,147706398.0
2008-02-01,149032674.0
2008-03-01,156402919.0
2008-04-01,158186099.0
2008-05-01,150297737.0
2008-06-01,150678908.0
2008-07-01,151312353.0
2008-08-01,151631788.0
2008-09-01,155203161.0
2008-10-01,164311387.0
2008-11-01,169993025.0
2008-12-01,170004030.0
2009-01-01,175138097.0
2009-02-01,185476764.0
2009-03-01,186669426.0
2009-04-01,188987954.0
2009-05-01,194985057.0
2009-06-01,196790653.0
2009-07-01,200561999.0
2009-08-01,209781588.0
2009-09-01,214909552.0
2009-10-01,224140879.0
2009-11-01,228198678.0
2009-12-01,233470812.0
2010-01-01,237675792.0
2010-02-01,243411106.0
2010-03-01,243660862.0
2010-04-01,240379514.0
2010-05-01,241869220.0
2010-06-01,243545547.0
2010-07-01,240843037.0
2010-08-01,239371658.0
2010-09-01,241147896.0
2010-10-01,239320572.0
2010-11-01,246198526.0
2010-12-01,249563618.0
2011-01-01,244874504.0
2011-02-01,244622651.0
2011-03-01,240211803.0
2011-04-01,237894698.0
2011-05-01,239944042.0
2011-06-01,237154324.0
2011-07-01,235747065.0
2011-08-01,240245718.0
2011-09-01,243197367.0
2011-10-01,239181416.0
2011-11-01,237941227.0
2011-12-01,233635862.0
2012-01-01,237040373.0
2012-02-01,241117599.0
2012-03-01,236299586.0
2012-04-01,235903723.0
2012-05-01,236284397.0
2012-06-01,235663849.0
2012-07-01,228441691.0
2012-08-01,230320579.0
2012-09-01,229754921.0
2012-10-01,226214671.0
2012-11-01,222290999.0
2012-12-01,218655568.0
2013-01-01,218449662.0
2013-02-01,219325902.0
2013-03-01,218486472.0
2013-04-01,213379745.0
2013-05-01,217558577.0
2013-06-01,216610662.0
2013-07-01,223242322.0
2013-08-01,220453697.0
2013-09-01,222890029.0
2013-10-01,222748562.0
2013-11-01,223361949.0
2013-12-01,225858961.0
2014-01-01,227277029.0
2014-02-01,227451420.0
2014-03-01,234070507.0
2014-04-01,233637238.0
2014-05-01,232405375.0
2014-06-01,224285455.0
2014-07-01,222066960.0
2014-08-01,223218750.0
2014-09-01,227023466.0
2014-10-01,227254215.0
2014-11-01,226785840.0
2014-12-01,227380134.0
2015-01-01,232786094.0
2015-02-01,234565114.0
2015-03-01,237664413.0
2015-04-01,238888668.0
2015-05-01,244644053.0
2015-06-01,246205971.0
2015-07-01,248264712.0
2015-08-01,249045251.0
2015-09-01,251086365.0
2015-10-01,255854092.0
2015-11-01,257495793.0
2015-12-01,256673293.0
2016-01-01,261246716.0
2016-02-01,261749463.0
2016-03-01,260687350.0
2016-04-01,256252585.0
2016-05-01,256677327.0
2016-06-01,257499460.0
2016-07-01,257498695.0
2016-08-01,255148781.0
2016-09-01,256388023.0
2016-10-01,259755495.0
2016-11-01,267999299.0
2016-12-01,270109839.0
2017-01-01,278783063.0
2017-02-01,275843990.0
2017-03-01,278260620.0
2017-04-01,276842933.0
2017-05-01,276304817.0
2017-06-01,278341579.0
2017-07-01,279213589.0
2017-08-01,279455392.0
2017-09-01,285060526.0
2017-10-01,290883571.0
2017-11-01,296876714.0
2017-12-01,307657771.0
2018-01-01,308640059.0
2018-02-01,311653629.0
2018-03-01,318486068.0
2018-04-01,318687808.0
2018-05-01,327036506.0
2018-06-01,336638701.0
2018-07-01,349779250.0
2018-08-01,370028658.0
2018-09-01,386701186.0
2018-10-01,381550983.0
2018-11-01,379053444.0
2018-12-01,389653712.0
2019-01-01,405530516.0
2019-02-01,409428966.0
2019-03-01,417413020.0
2019-04-01,447116251.0
2019-05-01,453553508.0
2019-06-01,466153313.0
2019-07-01,469000479.0
2019-08-01,479999952.0
2019-09-01,483033133.0
2019-10-01,490749635.0
2019-11-01,498848149.0
2019-12-01,520902529.0
2020-01-01,534849529.0
2020-02-01,562183534.0
2020-03-01,593505677.0
2020-04-01,652212764.0
2020-05-01,708741374.0
2020-06-01,712867790.0
2020-07-01,762474152.0
2020-08-01,827915588.0
2020-09-01,835228447.0
2020-10-01,852835040.0
2020-11-01,839497969.0
2020-12-01,826530484.0
2021-01-01,820836803.0
2021-02-01,843452482.0
2021-03-01,869013600.0
2021-04-01,887089864.0
2021-05-01,906558300.0
2021-06-01,914486164.0
2021-07-01,924558556.0
2021-08-01,934996191.0
2021-09-01,965460630.0
2021-10-01,1003673686.0
2021-11-01,1149768359.0
2021-12-01,1181519164.0
2022-01-01,1211967488.0
2022-02-01,1261002892.0
2022-03-01,1374503612.0
2022-04-01,1395201913.0
2022-05-01,1474462227.0
2022-06-01,1508426245.0
2022-07-01,1609708793.0
2022-08-01,1633864830.0
2022-09-01,1678138927.0
2022-10-01,1742198630.0
2022-11-01,1808803953.0
2022-12-01,1865139526.0
2023-01-01,1939056026.0
2023-02-01,1981485361.0
2023-03-01,2168569588.0
2023-04-01,2210435758.0
2023-05-01,2249959166.0
2023-06-01,2507796185.0
2023-07-01,2625804010.0
2023-08-01,2694564193.0
2023-09-01,2759635440.0
2023-10-01,2847653008.0
2023-11-01,2915364635.0
2023-12-01,3028391610.0
2024-01-01,3173215437.0
2024-02-01,3326371911.0
2024-03-01,3460776792.0
2024-04-01,3397163959.0
2024-05-01,3377100643.0
2024-06-01,3484085847.0
2024-07-01,3584018601.0
2024-08-01,3687244042.0
2024-09-01,3759183343.0
2024-10-01,3848403929.0
2024-11-01,3886422686.0
2024-12-01,4002223244.0
2025-01-01,4070389496.0
2025-02-01,4161774916.0
2025-03-01,4410673580.0
2025-04-01,4725567189.0
2025-05-01,4816406646.0
2025-06-01,4963932520.0
2025-07-01,5120332775.0
2025-08-01,5282974905.0
