Tarih,TP_PBD_S19
2000-01-01,19279209.0
2000-02-01,20388043.0
2000-03-01,21251417.0
2000-04-01,22058352.0
2000-05-01,23394055.0
2000-06-01,23646032.0
2000-07-01,24202278.0
2000-08-01,25156478.0
2000-09-01,26189357.0
2000-10-01,26664598.0
2000-11-01,26676490.0
2000-12-01,25277821.0
2001-01-01,25586657.0
2001-02-01,30020851.0
2001-03-01,33917923.0
2001-04-01,36701355.0
2001-05-01,38456395.0
2001-06-01,44430114.0
2001-07-01,48243340.0
2001-08-01,52196006.0
2001-09-01,59561541.0
2001-10-01,63175734.0
2001-11-01,59951561.0
2001-12-01,59596905.0
2002-01-01,53248283.0
2002-02-01,55913975.0
2002-03-01,53975515.0
2002-04-01,54064910.0
2002-05-01,58387033.0
2002-06-01,64138269.0
2002-07-01,70076177.0
2002-08-01,68334907.0
2002-09-01,70037125.0
2002-10-01,71217014.0
2002-11-01,67080036.0
2002-12-01,72287470.0
2003-01-01,72208175.0
2003-02-01,69574107.0
2003-03-01,68917868.0
2003-04-01,65525067.0
2003-05-01,61965816.0
2003-06-01,62261026.0
2003-07-01,62383324.0
2003-08-01,62020842.0
2003-09-01,63122526.0
2003-10-01,68307883.0
2003-11-01,68866625.0
2003-12-01,68816810.0
2004-01-01,63624159.0
2004-02-01,62419908.0
2004-03-01,61735078.0
2004-04-01,64355584.0
2004-05-01,67670123.0
2004-06-01,68197247.0
2004-07-01,68389536.0
2004-08-01,71716121.0
2004-09-01,74391880.0
2004-10-01,75626032.0
2004-11-01,75785444.0
2004-12-01,76330235.0
2005-01-01,71984803.0
2005-02-01,70034832.0
2005-03-01,72365988.0
2005-04-01,73464711.0
2005-05-01,71149864.0
2005-06-01,71593588.0
2005-07-01,71606279.0
2005-08-01,74099013.0
2005-09-01,76475924.0
2005-10-01,73741970.0
2005-11-01,73506392.0
2005-12-01,75808903.0
2006-01-01,75737806.0
2006-02-01,74804687.0
2006-03-01,75926499.0
2006-04-01,76302717.0
2006-05-01,91351420.0
2006-06-01,90199643.0
2006-07-01,86908668.0
2006-08-01,89977378.0
2006-09-01,92908526.0
2006-10-01,94471577.0
2006-11-01,97648270.0
2006-12-01,100230669.0
2007-01-01,101924334.0
2007-02-01,103680941.0
2007-03-01,104216641.0
2007-04-01,105529092.0
2007-05-01,105954695.0
2007-06-01,105351878.0
2007-07-01,105627238.0
2007-08-01,105425350.0
2007-09-01,102937099.0
2007-10-01,102027038.0
2007-11-01,101856144.0
2007-12-01,103505481.0
2008-01-01,102592318.0
2008-02-01,105602510.0
2008-03-01,115101627.0
2008-04-01,114574864.0
2008-05-01,113160064.0
2008-06-01,114405781.0
2008-07-01,111883367.0
2008-08-01,111513341.0
2008-09-01,113002015.0
2008-10-01,121356644.0
2008-11-01,122431499.0
2008-12-01,128346694.0
2009-01-01,128688579.0
2009-02-01,131584657.0
2009-03-01,135612696.0
2009-04-01,131835991.0
2009-05-01,134048618.0
2009-06-01,133541745.0
2009-07-01,133054465.0
2009-08-01,136125439.0
2009-09-01,139588029.0
2009-10-01,139751251.0
2009-11-01,140139732.0
2009-12-01,138660823.0
2010-01-01,139702866.0
2010-02-01,137093687.0
2010-03-01,137581621.0
2010-04-01,137788433.0
2010-05-01,133022851.0
2010-06-01,133744156.0
2010-07-01,137394585.0
2010-08-01,139955919.0
2010-09-01,143179376.0
2010-10-01,144237734.0
2010-11-01,144206822.0
2010-12-01,143464534.0
2011-01-01,144155064.0
2011-02-01,149379692.0
2011-03-01,154146399.0
2011-04-01,154331624.0
2011-05-01,155743880.0
2011-06-01,158200930.0
2011-07-01,163738274.0
2011-08-01,169980024.0
2011-09-01,177904303.0
2011-10-01,178011377.0
2011-11-01,182063309.0
2011-12-01,186550379.0
2012-01-01,182233566.0
2012-02-01,184005204.0
2012-03-01,186595337.0
2012-04-01,186938122.0
2012-05-01,191993609.0
2012-06-01,192413716.0
2012-07-01,190389494.0
2012-08-01,191626526.0
2012-09-01,192716813.0
2012-10-01,193738437.0
2012-11-01,193908304.0
2012-12-01,198358751.0
2013-01-01,203188738.0
2013-02-01,200299544.0
2013-03-01,201919791.0
2013-04-01,207049480.0
2013-05-01,204273908.0
2013-06-01,204781536.0
2013-07-01,219602780.0
2013-08-01,236338826.0
2013-09-01,239939996.0
2013-10-01,242094563.0
2013-11-01,249242961.0
2013-12-01,265605836.0
2014-01-01,288170290.0
2014-02-01,293872577.0
2014-03-01,295271552.0
2014-04-01,294929905.0
2014-05-01,288638191.0
2014-06-01,279874842.0
2014-07-01,288395042.0
2014-08-01,297237396.0
2014-09-01,308067303.0
2014-10-01,313941630.0
2014-11-01,312099307.0
2014-12-01,302345706.0
2015-01-01,312543357.0
2015-02-01,328476975.0
2015-03-01,344305868.0
2015-04-01,366105042.0
2015-05-01,379932121.0
2015-06-01,390215186.0
2015-07-01,399161495.0
2015-08-01,419554531.0
2015-09-01,433531896.0
2015-10-01,430521434.0
2015-11-01,418498541.0
2015-12-01,405538797.0
2016-01-01,406678633.0
2016-02-01,410528542.0
2016-03-01,423999884.0
2016-04-01,421672737.0
2016-05-01,420679234.0
2016-06-01,416127485.0
2016-07-01,409998345.0
2016-08-01,409477057.0
2016-09-01,406740103.0
2016-10-01,415560094.0
2016-11-01,462435468.0
2016-12-01,481983201.0
2017-01-01,516818630.0
2017-02-01,507976997.0
2017-03-01,526218653.0
2017-04-01,538512508.0
2017-05-01,543984375.0
2017-06-01,544495632.0
2017-07-01,535954157.0
2017-08-01,544326702.0
2017-09-01,558498503.0
2017-10-01,575670313.0
2017-11-01,592346308.0
2017-12-01,583721488.0
2018-01-01,589883044.0
2018-02-01,597598131.0
2018-03-01,608660215.0
2018-04-01,625256253.0
2018-05-01,695579470.0
2018-06-01,690650530.0
2018-07-01,731536328.0
2018-08-01,922759818.0
2018-09-01,857729152.0
2018-10-01,808349623.0
2018-11-01,759466926.0
2018-12-01,788946641.0
2019-01-01,806028732.0
2019-02-01,849404982.0
2019-03-01,952575476.0
2019-04-01,993569160.0
2019-05-01,989280119.0
2019-06-01,978348929.0
2019-07-01,941320695.0
2019-08-01,985601591.0
2019-09-01,975021320.0
2019-10-01,999931607.0
2019-11-01,996917041.0
2019-12-01,1033287159.0
2020-01-01,1041259754.0
2020-02-01,1111280699.0
2020-03-01,1149804006.0
2020-04-01,1209873534.0
2020-05-01,1212194334.0
2020-06-01,1227701135.0
2020-07-01,1317171242.0
2020-08-01,1415260572.0
2020-09-01,1491085818.0
2020-10-01,1624272858.0
2020-11-01,1563509399.0
