Tarih,TP_PBD_S372
2015-02-01,1782190.0
2015-03-01,2280989.0
2015-04-01,2045629.0
2015-05-01,2224302.0
2015-06-01,2000779.0
2015-07-01,2053122.0
2015-08-01,2630665.0
2015-09-01,2355184.0
2015-10-01,2271174.0
2015-11-01,2445778.0
2015-12-01,1344408.0
2016-01-01,1423469.0
2016-02-01,1514200.0
2016-03-01,1501385.0
2016-04-01,1599619.0
2016-05-01,1366852.0
2016-06-01,1904021.0
2016-07-01,1616358.0
2016-08-01,1340209.0
2016-09-01,1160350.0
2016-10-01,1521517.0
2016-11-01,2322902.0
2016-12-01,2094275.0
2017-01-01,2695691.0
2017-02-01,2995286.0
2017-03-01,2378494.0
2017-04-01,2642843.0
2017-05-01,1977087.0
2017-06-01,2763068.0
2017-07-01,1620157.0
2017-08-01,1669645.0
2017-09-01,1595043.0
2017-10-01,2375001.0
2017-11-01,3048530.0
2017-12-01,2214545.0
2018-01-01,2132950.0
2018-02-01,2037224.0
2018-03-01,2622592.0
2018-04-01,3057063.0
2018-05-01,5166388.0
2018-06-01,4734355.0
2018-07-01,4746905.0
2018-08-01,15022336.0
2018-09-01,8178449.0
2018-10-01,5380727.0
2018-11-01,4195144.0
2018-12-01,3267823.0
2019-01-01,3488597.0
2019-02-01,3175362.0
2019-03-01,3992019.0
2019-04-01,5159609.0
2019-05-01,4596244.0
2019-06-01,3820842.0
2019-07-01,4805393.0
2019-08-01,4552383.0
2019-09-01,5008111.0
2019-10-01,4049256.0
2019-11-01,4841449.0
2019-12-01,3973470.0
2020-01-01,3221427.0
2020-02-01,4553962.0
2020-03-01,5759073.0
2020-04-01,12853821.0
2020-05-01,5605452.0
2020-06-01,4905092.0
2020-07-01,6179142.0
2020-08-01,6121619.0
2020-09-01,7321302.0
2020-10-01,9458546.0
2020-11-01,5909407.0
2020-12-01,4833782.0
2021-01-01,4022386.0
2021-02-01,4088393.0
2021-03-01,7056662.0
2021-04-01,4994020.0
2021-05-01,4603102.0
2021-06-01,4365461.0
2021-07-01,4210327.0
2021-08-01,4321969.0
2021-09-01,5026899.0
2021-10-01,6182915.0
2021-11-01,29672352.0
2021-12-01,24219308.0
2022-01-01,18111345.0
2022-02-01,18436057.0
2022-03-01,19246968.0
2022-04-01,17298767.0
2022-05-01,22493606.0
2022-06-01,19984145.0
2022-07-01,20945827.0
2022-08-01,18621838.0
2022-09-01,19385015.0
2022-10-01,15590312.0
2022-11-01,15430206.0
2022-12-01,16158495.0
2023-01-01,13617934.0
2023-02-01,12280307.0
2023-03-01,13767827.0
2023-04-01,17169615.0
2023-05-01,21239657.0
2023-06-01,64015243.0
2023-07-01,49947380.0
2023-08-01,33502830.0
2023-09-01,31691688.0
2023-10-01,25462023.0
2023-11-01,22999163.0
2023-12-01,19057044.0
2024-01-01,18347445.0
2024-02-01,20431956.0
2024-03-01,21435667.0
2024-04-01,22196785.0
2024-05-01,17258974.0
2024-06-01,19531019.0
2024-07-01,17300999.0
2024-08-01,17030313.0
2024-09-01,16601252.0
2024-10-01,23178040.0
2024-11-01,25583934.0
2024-12-01,28509919.0
2025-01-01,29782223.0
2025-02-01,24335497.0
2025-03-01,19059653.0
2025-04-01,17098644.0
2025-05-01,15550699.0
2025-06-01,16597077.0
2025-07-01,20174804.0
2025-08-01,20148118.0
