Tarih,TP_PBD_S06
2000-01-01,488606.0
2000-02-01,489669.0
2000-03-01,531225.0
2000-04-01,526394.0
2000-05-01,514254.0
2000-06-01,507525.0
2000-07-01,498679.0
2000-08-01,478565.0
2000-09-01,529161.0
2000-10-01,529844.0
2000-11-01,633395.0
2000-12-01,915994.0
2001-01-01,1142116.0
2001-02-01,1664855.0
2001-03-01,1686565.0
2001-04-01,1626891.0
2001-05-01,1659780.0
2001-06-01,1661403.0
2001-07-01,1725783.0
2001-08-01,1777659.0
2001-09-01,1076704.0
2001-10-01,1044082.0
2001-11-01,998827.0
2001-12-01,984905.0
2002-01-01,1095669.0
2002-02-01,1147697.0
2002-03-01,907040.0
2002-04-01,862357.0
2002-05-01,850294.0
2002-06-01,834258.0
2002-07-01,809341.0
2002-08-01,809755.0
2002-09-01,817858.0
2002-10-01,775243.0
2002-11-01,820638.0
2002-12-01,1129224.0
2003-01-01,1053392.0
2003-02-01,937502.0
2003-03-01,492896.0
2003-04-01,509477.0
2003-05-01,583563.0
2003-06-01,605485.0
2003-07-01,631620.0
2003-08-01,683931.0
2003-09-01,736157.0
2003-10-01,766713.0
2003-11-01,869706.0
2003-12-01,962948.0
2004-01-01,752288.0
2004-02-01,763470.0
2004-03-01,783183.0
2004-04-01,900524.0
2004-05-01,918942.0
2004-06-01,907497.0
2004-07-01,1017647.0
2004-08-01,1106171.0
2004-09-01,1143614.0
2004-10-01,1236382.0
2004-11-01,1198774.0
2004-12-01,1232719.0
2005-01-01,1126637.0
2005-02-01,1453539.0
2005-03-01,1044349.0
2005-04-01,1129862.0
2005-05-01,1036808.0
2005-06-01,1203582.0
2005-07-01,1146033.0
2005-08-01,1190179.0
2005-09-01,1103550.0
2005-10-01,1267536.0
2005-11-01,1285078.0
2005-12-01,885000.0
2006-01-01,767986.0
2006-02-01,830319.0
2006-03-01,768655.0
2006-04-01,807020.0
2006-05-01,772782.0
2006-06-01,1539055.0
2006-07-01,681313.0
2006-08-01,1201008.0
2006-09-01,603002.0
2006-10-01,498954.0
2006-11-01,574219.0
2006-12-01,445438.0
2007-01-01,333538.0
2007-02-01,196707.0
2007-03-01,222594.0
2007-04-01,216301.0
2007-05-01,247858.0
2007-06-01,170136.0
2007-07-01,171106.0
2007-08-01,198732.0
2007-09-01,215553.0
2007-10-01,183804.0
2007-11-01,337705.0
2007-12-01,266071.0
2008-01-01,304047.0
2008-02-01,246086.0
2008-03-01,361487.0
2008-04-01,402319.0
2008-05-01,422624.0
2008-06-01,310773.0
2008-07-01,337344.0
2008-08-01,453118.0
2008-09-01,474468.0
