Tarih,TP_PBD_S11
2000-01-01,17509601.0
2000-02-01,16719220.0
2000-03-01,17047071.0
2000-04-01,17591325.0
2000-05-01,17111765.0
2000-06-01,18289249.0
2000-07-01,19767115.0
2000-08-01,19285429.0
2000-09-01,19593842.0
2000-10-01,20357442.0
2000-11-01,21231031.0
2000-12-01,23513970.0
2001-01-01,24879086.0
2001-02-01,26393750.0
2001-03-01,29468846.0
2001-04-01,29557616.0
2001-05-01,29648411.0
2001-06-01,30195426.0
2001-07-01,27997756.0
2001-08-01,29720170.0
2001-09-01,30263635.0
2001-10-01,30910913.0
2001-11-01,32073069.0
2001-12-01,33691720.0
2002-01-01,33563228.0
2002-02-01,34302229.0
2002-03-01,35666598.0
2002-04-01,37466492.0
2002-05-01,38330952.0
2002-06-01,38702031.0
2002-07-01,39253323.0
2002-08-01,39072913.0
2002-09-01,40428058.0
2002-10-01,41634020.0
2002-11-01,41804040.0
2002-12-01,42241496.0
2003-01-01,42769710.0
2003-02-01,43479516.0
2003-03-01,45538029.0
2003-04-01,45091711.0
2003-05-01,46254610.0
2003-06-01,46839482.0
2003-07-01,47955417.0
2003-08-01,49161849.0
2003-09-01,50337174.0
2003-10-01,51653922.0
2003-11-01,53154405.0
2003-12-01,55137631.0
2004-01-01,61829420.0
2004-02-01,62790728.0
2004-03-01,64408188.0
2004-04-01,65778924.0
2004-05-01,66723641.0
2004-06-01,66494131.0
2004-07-01,66488530.0
2004-08-01,68139895.0
2004-09-01,69257304.0
2004-10-01,71328573.0
2004-11-01,73270429.0
2004-12-01,74728454.0
2005-01-01,75223950.0
2005-02-01,76446086.0
2005-03-01,78692217.0
2005-04-01,81160841.0
2005-05-01,84305613.0
2005-06-01,87923450.0
2005-07-01,90622184.0
2005-08-01,93694205.0
2005-09-01,95990497.0
2005-10-01,99588511.0
2005-11-01,102474929.0
2005-12-01,105497321.0
2006-01-01,108663620.0
2006-02-01,113545962.0
2006-03-01,117617558.0
2006-04-01,119577937.0
2006-05-01,124793962.0
2006-06-01,127234652.0
2006-07-01,126641156.0
2006-08-01,127119660.0
2006-09-01,128230143.0
2006-10-01,131077861.0
2006-11-01,134728835.0
2006-12-01,133330468.0
2007-01-01,140262777.0
2007-02-01,141947572.0
2007-03-01,144156858.0
2007-04-01,146780608.0
2007-05-01,147746306.0
2007-06-01,150675444.0
2007-07-01,155425283.0
2007-08-01,160903544.0
2007-09-01,157952163.0
2007-10-01,161528359.0
2007-11-01,165704583.0
2007-12-01,171264566.0
2008-01-01,173972176.0
2008-02-01,175798602.0
2008-03-01,184431898.0
2008-04-01,185896644.0
2008-05-01,183486724.0
2008-06-01,190194232.0
2008-07-01,191216380.0
2008-08-01,191281786.0
2008-09-01,197133958.0
2008-10-01,211263992.0
2008-11-01,216008917.0
2008-12-01,221223997.0
2009-01-01,222462524.0
2009-02-01,220411720.0
2009-03-01,219779896.0
2009-04-01,219148581.0
2009-05-01,217643525.0
2009-06-01,224932274.0
2009-07-01,226437277.0
2009-08-01,228309643.0
2009-09-01,228492218.0
2009-10-01,231794617.0
2009-11-01,233853166.0
2009-12-01,244482911.0
2010-01-01,245970401.0
2010-02-01,252751452.0
2010-03-01,258995436.0
2010-04-01,258766156.0
2010-05-01,270883580.0
2010-06-01,277728798.0
2010-07-01,275718582.0
2010-08-01,277744454.0
2010-09-01,278202911.0
2010-10-01,275500701.0
2010-11-01,288763062.0
2010-12-01,300719213.0
2011-01-01,304109620.0
2011-02-01,313450377.0
2011-03-01,313177717.0
2011-04-01,311838056.0
2011-05-01,324644426.0
2011-06-01,330905134.0
2011-07-01,329219820.0
2011-08-01,325794978.0
2011-09-01,334606270.0
2011-10-01,332301497.0
2011-11-01,332521934.0
2011-12-01,330555078.0
2012-01-01,329839242.0
2012-02-01,328702781.0
2012-03-01,333638800.0
2012-04-01,338655141.0
2012-05-01,334196049.0
2012-06-01,333635570.0
2012-07-01,350805151.0
2012-08-01,351035265.0
2012-09-01,350032244.0
2012-10-01,359849072.0
2012-11-01,362023205.0
2012-12-01,366890983.0
2013-01-01,364957213.0
2013-02-01,371839479.0
2013-03-01,369912576.0
2013-04-01,378508736.0
2013-05-01,385927514.0
2013-06-01,385603729.0
2013-07-01,400036164.0
2013-08-01,386163138.0
2013-09-01,404933711.0
2013-10-01,401621931.0
2013-11-01,400575419.0
2013-12-01,410004275.0
2014-01-01,409584104.0
2014-02-01,407855724.0
2014-03-01,411479543.0
2014-04-01,412866563.0
2014-05-01,412634406.0
2014-06-01,431698184.0
2014-07-01,439895633.0
2014-08-01,422730462.0
2014-09-01,440665629.0
2014-10-01,430301563.0
2014-11-01,434888716.0
2014-12-01,461066616.0
2015-01-01,456578034.0
2015-02-01,451346283.0
2015-03-01,458171408.0
2015-04-01,462643442.0
2015-05-01,452176740.0
2015-06-01,459962681.0
2015-07-01,476597868.0
2015-08-01,476674247.0
2015-09-01,479828331.0
2015-10-01,472347691.0
2015-11-01,485445682.0
