Tarih,TP_PBD_K19
2000-01-01,54445.0
2000-02-01,53999.0
2000-03-01,56557.0
2000-04-01,57991.0
2000-05-01,33666.0
2000-06-01,38399.0
2000-07-01,41767.0
2000-08-01,41398.0
2000-09-01,43414.0
2000-10-01,48350.0
2000-11-01,52379.0
2000-12-01,47595.0
2001-01-01,50006.0
2001-02-01,72569.0
2001-03-01,63665.0
2001-04-01,61338.0
2001-05-01,60510.0
2001-06-01,61077.0
2001-07-01,77929.0
2001-08-01,81705.0
2001-09-01,88723.0
2001-10-01,87716.0
2001-11-01,116594.0
2001-12-01,111896.0
2002-01-01,108332.0
2002-02-01,107430.0
2002-03-01,79275.0
2002-04-01,96517.0
2002-05-01,99698.0
2002-06-01,82222.0
2002-07-01,82030.0
2002-08-01,46661.0
2002-09-01,48262.0
2002-10-01,68329.0
2002-11-01,66479.0
2002-12-01,82514.0
2003-01-01,79054.0
2003-02-01,89515.0
2003-03-01,66713.0
2003-04-01,81581.0
2003-05-01,107525.0
2003-06-01,95513.0
2003-07-01,75697.0
2003-08-01,105431.0
2003-09-01,118325.0
2003-10-01,131293.0
2003-11-01,181635.0
2003-12-01,172356.0
2004-01-01,165997.0
2004-02-01,149436.0
2004-03-01,163359.0
2004-04-01,151606.0
2004-05-01,158589.0
2004-06-01,213167.0
2004-07-01,215043.0
2004-08-01,229413.0
2004-09-01,265625.0
2004-10-01,273058.0
2004-11-01,277526.0
2004-12-01,297802.0
2005-01-01,265131.0
2005-02-01,257526.0
2005-03-01,284980.0
2005-04-01,284899.0
2005-05-01,280588.0
2005-06-01,317604.0
2005-07-01,309184.0
2005-08-01,310401.0
2005-09-01,294437.0
2005-10-01,282506.0
2005-11-01,345932.0
2005-12-01,346930.0
2006-01-01,330238.0
2006-02-01,432306.0
2006-03-01,428450.0
2006-04-01,504917.0
2006-05-01,519311.0
2006-06-01,632833.0
2006-07-01,600909.0
2006-08-01,597308.0
2006-09-01,617830.0
2006-10-01,605739.0
2006-11-01,653636.0
2006-12-01,634585.0
2007-01-01,552092.0
2007-02-01,566380.0
2007-03-01,556742.0
2007-04-01,574084.0
2007-05-01,702891.0
2007-06-01,909704.0
2007-07-01,934834.0
2007-08-01,957264.0
2007-09-01,994383.0
2007-10-01,1018464.0
2007-11-01,1131601.0
2007-12-01,1289161.0
2008-01-01,1299144.0
2008-02-01,1448044.0
2008-03-01,1545814.0
2008-04-01,1531074.0
2008-05-01,1753367.0
2008-06-01,1728901.0
2008-07-01,1845266.0
2008-08-01,2100289.0
2008-09-01,2275313.0
2008-10-01,2347861.0
2008-11-01,2397817.0
2008-12-01,2322000.0
2009-01-01,2678789.0
2009-02-01,2663798.0
2009-03-01,2800953.0
2009-04-01,2899007.0
2009-05-01,3122214.0
2009-06-01,3169326.0
2009-07-01,3155555.0
2009-08-01,3336143.0
2009-09-01,3216995.0
2009-10-01,3196597.0
2009-11-01,3231526.0
2009-12-01,2759749.0
2010-01-01,2521686.0
2010-02-01,2547852.0
2010-03-01,2585398.0
2010-04-01,2475965.0
2010-05-01,2465979.0
2010-06-01,2385435.0
2010-07-01,2340062.0
2010-08-01,2300329.0
2010-09-01,2243363.0
2010-10-01,2162708.0
2010-11-01,2284551.0
2010-12-01,2142366.0
2011-01-01,2142660.0
2011-02-01,2198010.0
2011-03-01,2152878.0
2011-04-01,2104236.0
2011-05-01,2178060.0
2011-06-01,1852606.0
2011-07-01,1854798.0
2011-08-01,1873833.0
2011-09-01,1872637.0
2011-10-01,1788202.0
2011-11-01,1765272.0
2011-12-01,1765272.0
2012-01-01,1722323.0
2012-02-01,1769045.0
2012-03-01,1768687.0
2012-04-01,1708082.0
2012-05-01,1742251.0
2012-06-01,1760793.0
2012-07-01,1768118.0
2012-08-01,1886265.0
2012-09-01,1698996.0
2012-10-01,1747841.0
2012-11-01,1753493.0
2012-12-01,1767352.0
2013-01-01,1575617.0
2013-02-01,1804107.0
2013-03-01,2053039.0
2013-04-01,2125230.0
2013-05-01,2136436.0
2013-06-01,2258934.0
2013-07-01,2378042.0
2013-08-01,2112140.0
2013-09-01,2087329.0
2013-10-01,2072801.0
2013-11-01,2357321.0
2013-12-01,2495958.0
2014-01-01,2539552.0
2014-02-01,2690992.0
2014-03-01,2669228.0
2014-04-01,2645762.0
2014-05-01,2690269.0
2014-06-01,2709833.0
2014-07-01,2803036.0
2014-08-01,2778210.0
2014-09-01,3158201.0
2014-10-01,3410463.0
2014-11-01,3502014.0
2014-12-01,3712888.0
2015-01-01,3873969.0
2015-02-01,4114563.0
2015-03-01,4064657.0
2015-04-01,4128992.0
2015-05-01,4278360.0
2015-06-01,4311628.0
2015-07-01,4395230.0
2015-08-01,4437779.0
2015-09-01,4629247.0
2015-10-01,4427408.0
2015-11-01,4583142.0
2015-12-01,4676483.0
2016-01-01,4657988.0
2016-02-01,4609365.0
2016-03-01,4651593.0
2016-04-01,4669867.0
2016-05-01,4653165.0
2016-06-01,4681938.0
2016-07-01,4836704.0
2016-08-01,5325964.0
2016-09-01,5629001.0
2016-10-01,7025824.0
2016-11-01,6707618.0
2016-12-01,7040236.0
2017-01-01,6940860.0
2017-02-01,8538498.0
2017-03-01,8025267.0
2017-04-01,7889264.0
2017-05-01,8884203.0
