Tarih,TP_PBD_S04
2000-01-01,236280.0
2000-02-01,262088.0
2000-03-01,258263.0
2000-04-01,206532.0
2000-05-01,272955.0
2000-06-01,321155.0
2000-07-01,323756.0
2000-08-01,286354.0
2000-09-01,267469.0
2000-10-01,352577.0
2000-11-01,358891.0
2000-12-01,405226.0
2001-01-01,320873.0
2001-02-01,401427.0
2001-03-01,478992.0
2001-04-01,501139.0
2001-05-01,489322.0
2001-06-01,598460.0
2001-07-01,724199.0
2001-08-01,592109.0
2001-09-01,617922.0
2001-10-01,635380.0
2001-11-01,539900.0
2001-12-01,639245.0
2002-01-01,613616.0
2002-02-01,674166.0
2002-03-01,435431.0
2002-04-01,613091.0
2002-05-01,493814.0
2002-06-01,663988.0
2002-07-01,646734.0
2002-08-01,553284.0
2002-09-01,864413.0
2002-10-01,780014.0
2002-11-01,478192.0
2002-12-01,787780.0
2003-01-01,559771.0
2003-02-01,664086.0
2003-03-01,794970.0
2003-04-01,761462.0
2003-05-01,792949.0
2003-06-01,1115254.0
2003-07-01,1183935.0
2003-08-01,1030435.0
2003-09-01,1248853.0
2003-10-01,1183235.0
2003-11-01,1293341.0
2003-12-01,1124970.0
2004-01-01,864552.0
2004-02-01,902281.0
2004-03-01,982562.0
2004-04-01,749424.0
2004-05-01,825571.0
2004-06-01,969756.0
2004-07-01,911445.0
2004-08-01,1123707.0
2004-09-01,1047949.0
2004-10-01,1062667.0
2004-11-01,1133952.0
2004-12-01,1271734.0
2005-01-01,1141748.0
2005-02-01,1093490.0
2005-03-01,1284991.0
2005-04-01,1477389.0
2005-05-01,936735.0
2005-06-01,1241392.0
2005-07-01,1111624.0
2005-08-01,1161154.0
2005-09-01,1121918.0
2005-10-01,1061329.0
2005-11-01,1254585.0
2005-12-01,2145483.0
2006-01-01,1884209.0
2006-02-01,1972003.0
2006-03-01,1745097.0
2006-04-01,1549012.0
2006-05-01,1376993.0
2006-06-01,1504584.0
2006-07-01,1640883.0
2006-08-01,1481826.0
2006-09-01,1431761.0
2006-10-01,1425290.0
2006-11-01,1324923.0
2006-12-01,1225000.0
2007-01-01,1226956.0
2007-02-01,1308154.0
2007-03-01,1172971.0
2007-04-01,1226119.0
2007-05-01,1379499.0
2007-06-01,1297929.0
2007-07-01,1291368.0
2007-08-01,1274016.0
2007-09-01,1281252.0
2007-10-01,1266100.0
2007-11-01,1290533.0
2007-12-01,1421441.0
2008-01-01,1380554.0
2008-02-01,1394017.0
2008-03-01,1428837.0
2008-04-01,1352390.0
2008-05-01,1274252.0
2008-06-01,1371647.0
2008-07-01,1373214.0
2008-08-01,1358675.0
2008-09-01,1334920.0
2008-10-01,1165208.0
2008-11-01,1285493.0
2008-12-01,1192253.0
2009-01-01,1158642.0
2009-02-01,1168870.0
2009-03-01,1158139.0
2009-04-01,1177991.0
2009-05-01,1313860.0
2009-06-01,1277951.0
2009-07-01,1306363.0
2009-08-01,1360200.0
2009-09-01,1354728.0
2009-10-01,1311068.0
2009-11-01,1209761.0
2009-12-01,1534448.0
2010-01-01,1589975.0
2010-02-01,1680814.0
2010-03-01,1650491.0
2010-04-01,1713124.0
2010-05-01,1676690.0
2010-06-01,1649273.0
2010-07-01,1540056.0
2010-08-01,1660269.0
2010-09-01,1493689.0
2010-10-01,1338326.0
2010-11-01,1357952.0
2010-12-01,1374027.0
2011-01-01,1390582.0
2011-02-01,1355916.0
2011-03-01,1340386.0
2011-04-01,1278534.0
2011-05-01,1199068.0
2011-06-01,1404888.0
2011-07-01,1262620.0
2011-08-01,1246476.0
2011-09-01,1407840.0
2011-10-01,1395601.0
2011-11-01,1511600.0
2011-12-01,1274542.0
2012-01-01,1207804.0
2012-02-01,1331709.0
2012-03-01,1213817.0
2012-04-01,1224928.0
2012-05-01,1120836.0
2012-06-01,1116565.0
2012-07-01,1197743.0
2012-08-01,1013963.0
2012-09-01,1134112.0
2012-10-01,1236403.0
2012-11-01,1199463.0
2012-12-01,1118999.0
2013-01-01,1186361.0
2013-02-01,1342324.0
2013-03-01,1063526.0
2013-04-01,1205249.0
2013-05-01,976550.0
2013-06-01,1163479.0
2013-07-01,1202717.0
2013-08-01,1228991.0
2013-09-01,1319948.0
2013-10-01,1303596.0
2013-11-01,1188093.0
2013-12-01,1195676.0
2014-01-01,1057761.0
2014-02-01,1200542.0
2014-03-01,1319901.0
2014-04-01,1148030.0
2014-05-01,972586.0
2014-06-01,1048661.0
2014-07-01,1238872.0
2014-08-01,1050852.0
2014-09-01,1322105.0
2014-10-01,675384.0
2014-11-01,604742.0
2014-12-01,671352.0
2015-01-01,683390.0
2015-02-01,635014.0
2015-03-01,693977.0
2015-04-01,640551.0
2015-05-01,605539.0
2015-06-01,684628.0
2015-07-01,616568.0
2015-08-01,672353.0
2015-09-01,779014.0
2015-10-01,536800.0
2015-11-01,695221.0
2015-12-01,791936.0
2016-01-01,631399.0
2016-02-01,721265.0
2016-03-01,659866.0
2016-04-01,595110.0
2016-05-01,637635.0
2016-06-01,841804.0
2016-07-01,641329.0
2016-08-01,887455.0
2016-09-01,720279.0
2016-10-01,833454.0
2016-11-01,772611.0
2016-12-01,682259.0
2017-01-01,1020875.0
2017-02-01,880770.0
2017-03-01,802223.0
2017-04-01,1187876.0
2017-05-01,1133535.0
2017-06-01,1114042.0
2017-07-01,1228031.0
2017-08-01,1192639.0
2017-09-01,1423533.0
2017-10-01,1652404.0
2017-11-01,1229372.0
2017-12-01,1327999.0
2018-01-01,982945.0
2018-02-01,944962.0
2018-03-01,873072.0
2018-04-01,1167829.0
2018-05-01,933068.0
2018-06-01,978017.0
2018-07-01,1194482.0
2018-08-01,1296731.0
2018-09-01,1137150.0
2018-10-01,1081907.0
2018-11-01,900573.0
2018-12-01,1156401.0
2019-01-01,1031573.0
2019-02-01,1097559.0
2019-03-01,1103145.0
2019-04-01,1273601.0
2019-05-01,1418322.0
2019-06-01,1157472.0
2019-07-01,1211181.0
2019-08-01,1064983.0
2019-09-01,1232872.0
2019-10-01,1321567.0
2019-11-01,1051108.0
2019-12-01,1282853.0
2020-01-01,1174231.0
2020-02-01,1150820.0
2020-03-01,1058356.0
2020-04-01,1068544.0
2020-05-01,879002.0
2020-06-01,1657010.0
2020-07-01,1306225.0
2020-08-01,1358780.0
2020-09-01,1344884.0
2020-10-01,1579391.0
2020-11-01,1320674.0
2020-12-01,1278893.0
2021-01-01,1244118.0
2021-02-01,1375772.0
2021-03-01,1206030.0
2021-04-01,1375978.0
2021-05-01,1323123.0
2021-06-01,1408660.0
2021-07-01,1647354.0
2021-08-01,2631239.0
2021-09-01,2217618.0
2021-10-01,1574806.0
2021-11-01,2630699.0
2021-12-01,1605629.0
2022-01-01,2058530.0
2022-02-01,1996674.0
2022-03-01,2167953.0
2022-04-01,2217321.0
2022-05-01,2527004.0
2022-06-01,2753465.0
2022-07-01,2846609.0
2022-08-01,5096268.0
2022-09-01,3482695.0
2022-10-01,3684121.0
2022-11-01,3651063.0
2022-12-01,3188097.0
2023-01-01,5156760.0
2023-02-01,5051293.0
2023-03-01,3713819.0
2023-04-01,4353212.0
2023-05-01,5307161.0
2023-06-01,5242490.0
2023-07-01,7436657.0
2023-08-01,6997272.0
2023-09-01,5760367.0
2023-10-01,9515261.0
2023-11-01,5078925.0
2023-12-01,5055507.0
2024-01-01,5040417.0
2024-02-01,5078425.0
2024-03-01,5216897.0
2024-04-01,6658787.0
2024-05-01,5249762.0
2024-06-01,8616700.0
2024-07-01,8182975.0
2024-08-01,10701017.0
2024-09-01,8999061.0
2024-10-01,10647947.0
2024-11-01,7105031.0
2024-12-01,9545530.0
2025-01-01,8432357.0
2025-02-01,8343335.0
2025-03-01,9344261.0
2025-04-01,9379145.0
2025-05-01,10447965.0
2025-06-01,11801663.0
2025-07-01,13911317.0
2025-08-01,15242793.0
