Tarih,TP_PBD_K44
2013-10-01,25343273.0
2013-11-01,25708298.0
2013-12-01,26198030.0
2014-01-01,26797043.0
2014-02-01,27321613.0
2014-03-01,27784726.0
2014-04-01,27981514.0
2014-05-01,28302328.0
2014-06-01,28172726.0
2014-07-01,28935520.0
2014-08-01,29585538.0
2014-09-01,31148333.0
2014-10-01,31949245.0
2014-11-01,32578590.0
2014-12-01,31955975.0
2015-01-01,32651590.0
2015-02-01,33559074.0
2015-03-01,33606856.0
2015-04-01,34582288.0
2015-05-01,35272806.0
2015-06-01,36158087.0
2015-07-01,36667241.0
2015-08-01,37702681.0
2015-09-01,38829014.0
2015-10-01,39600853.0
2015-11-01,40337720.0
2015-12-01,42270770.0
2016-01-01,43450342.0
2016-02-01,44529077.0
2016-03-01,44914998.0
2016-04-01,45998589.0
2016-05-01,47153304.0
2016-06-01,46916438.0
2016-07-01,48327933.0
2016-08-01,49779621.0
2016-09-01,51188514.0
2016-10-01,52411156.0
2016-11-01,52853577.0
2016-12-01,53853990.0
2017-01-01,54914057.0
2017-02-01,55548213.0
2017-03-01,56030704.0
2017-04-01,56611715.0
2017-05-01,57270678.0
2017-06-01,56442355.0
2017-07-01,57132130.0
2017-08-01,57893626.0
2017-09-01,57724105.0
2017-10-01,58520833.0
2017-11-01,58905651.0
2017-12-01,59286596.0
2018-01-01,59321047.0
2018-02-01,59868372.0
2018-03-01,60664169.0
2018-04-01,61503174.0
2018-05-01,62685618.0
2018-06-01,67670884.0
2018-07-01,69813212.0
2018-08-01,72412297.0
2018-09-01,79193425.0
2018-10-01,81643927.0
2018-11-01,84536020.0
2018-12-01,89306345.0
2019-01-01,92263865.0
2019-02-01,95824305.0
2019-03-01,98078864.0
2019-04-01,99840976.0
2019-05-01,102576025.0
2019-06-01,107303476.0
2019-07-01,110718997.0
2019-08-01,114196844.0
2019-09-01,122690921.0
2019-10-01,128395794.0
2019-11-01,132767668.0
2019-12-01,139614244.0
2020-01-01,140567385.0
2020-02-01,141389079.0
2020-03-01,140195587.0
2020-04-01,140065102.0
2020-05-01,139193495.0
2020-06-01,139012975.0
2020-07-01,139419241.0
2020-08-01,139698094.0
2020-09-01,139096144.0
2020-10-01,139664648.0
2020-11-01,138220569.0
2020-12-01,139365150.0
2021-01-01,138399058.0
2021-02-01,137992514.0
2021-03-01,136032843.0
2021-04-01,134796425.0
2021-05-01,134792238.0
2021-06-01,135596957.0
2021-07-01,136171935.0
2021-08-01,135937089.0
2021-09-01,135317626.0
2021-10-01,138375648.0
2021-11-01,144361051.0
2021-12-01,143776956.0
2022-01-01,145015137.0
2022-02-01,145565588.0
2022-03-01,145527257.0
2022-04-01,143774044.0
2022-05-01,145865309.0
2022-06-01,145702790.0
2022-07-01,145839527.0
2022-08-01,147285643.0
2022-09-01,144676817.0
2022-10-01,145577445.0
2022-11-01,146326205.0
2022-12-01,148100395.0
2023-01-01,146789186.0
2023-02-01,144171618.0
2023-03-01,143202300.0
2023-04-01,154172248.0
2023-05-01,150722002.0
2023-06-01,152210211.0
2023-07-01,153992518.0
2023-08-01,156924961.0
2023-09-01,152082507.0
2023-10-01,156675093.0
2023-11-01,158646879.0
2023-12-01,173709706.0
2024-01-01,177118865.0
2024-02-01,176659417.0
2024-03-01,178399942.0
2024-04-01,184508578.0
2024-05-01,191198952.0
2024-06-01,196566616.0
2024-07-01,221797715.0
2024-08-01,231005815.0
2024-09-01,240741531.0
2024-10-01,250781337.0
2024-11-01,261107042.0
2024-12-01,266927249.0
2025-01-01,287247479.0
2025-02-01,305593310.0
2025-03-01,321080885.0
2025-04-01,351020646.0
2025-05-01,370967598.0
2025-06-01,390938778.0
2025-07-01,413782778.0
2025-08-01,431550801.0
