Tarih,TP_PBD_S23
2014-06-01,101443.0
2014-07-01,96635.0
2014-08-01,91915.0
2014-09-01,94435.0
2014-10-01,88561.0
2014-11-01,104838.0
2014-12-01,141329.0
2015-01-01,150296.0
2015-02-01,145518.0
2015-03-01,140037.0
2015-04-01,131706.0
2015-05-01,127849.0
2015-06-01,121550.0
2015-07-01,122080.0
2015-08-01,124239.0
2015-09-01,120328.0
2015-10-01,118323.0
2015-11-01,115288.0
2015-12-01,117664.0
2016-01-01,111001.0
2016-02-01,104877.0
2016-03-01,99700.0
2016-04-01,91741.0
2016-05-01,84619.0
2016-06-01,78245.0
2016-07-01,70611.0
2016-08-01,91445.0
2016-09-01,84315.0
2016-10-01,80676.0
2016-11-01,75565.0
2016-12-01,73650.0
2017-01-01,63909.0
2017-02-01,60046.0
2017-03-01,54724.0
2017-04-01,50173.0
2017-05-01,45650.0
2017-06-01,41435.0
2017-07-01,38032.0
2017-08-01,35067.0
2017-09-01,33135.0
2017-10-01,30440.0
2017-11-01,29312.0
2017-12-01,32983.0
2018-01-01,24688.0
2018-02-01,22986.0
2018-03-01,22249.0
2018-04-01,19158.0
2018-05-01,18304.0
2018-06-01,17017.0
2018-07-01,15821.0
2018-08-01,27258.0
2018-09-01,24571.0
2018-10-01,65157.0
2018-11-01,72516.0
2018-12-01,76670.0
2019-01-01,6263356.0
2019-02-01,6272697.0
2019-03-01,4648357.0
2019-04-01,4619820.0
2019-05-01,4813362.0
2019-06-01,4810925.0
2019-07-01,4840907.0
2019-08-01,4854029.0
2019-09-01,4803348.0
2019-10-01,4774747.0
2019-11-01,4817198.0
2019-12-01,4870801.0
2020-01-01,4975991.0
2020-02-01,5035987.0
2020-03-01,5067611.0
2020-04-01,5036036.0
2020-05-01,4926734.0
2020-06-01,4906850.0
2020-07-01,4871490.0
2020-08-01,4910009.0
2020-09-01,4798339.0
2020-10-01,4744030.0
2020-11-01,4702388.0
2020-12-01,4701451.0
2021-01-01,4676559.0
2021-02-01,4656888.0
2021-03-01,4644676.0
2021-04-01,4620145.0
2021-05-01,4632104.0
2021-06-01,4551315.0
2021-07-01,4494615.0
2021-08-01,4480431.0
2021-09-01,4445023.0
2021-10-01,4533507.0
2021-11-01,4613336.0
2021-12-01,4842837.0
2022-01-01,4852393.0
2022-02-01,4886961.0
2022-03-01,5131739.0
2022-04-01,3392152.0
2022-05-01,3552147.0
2022-06-01,3638374.0
2022-07-01,3637272.0
2022-08-01,4374073.0
2022-09-01,3782612.0
2022-10-01,3827563.0
2022-11-01,4199848.0
2022-12-01,4510494.0
2023-01-01,4914622.0
2023-02-01,5021026.0
2023-03-01,5299772.0
2023-04-01,7855835.0
2023-05-01,6877373.0
2023-06-01,7031822.0
2023-07-01,7745444.0
2023-08-01,7857159.0
2023-09-01,7949393.0
2023-10-01,8164685.0
2023-11-01,7791874.0
2023-12-01,7952498.0
2024-01-01,8252982.0
2024-02-01,8973295.0
2024-03-01,9168404.0
2024-04-01,8924682.0
2024-05-01,9112218.0
2024-06-01,9206543.0
2024-07-01,9281680.0
2024-08-01,11094559.0
2024-09-01,10980956.0
2024-10-01,10996763.0
2024-11-01,11378355.0
2024-12-01,11963654.0
2025-01-01,12457016.0
2025-02-01,13040189.0
2025-03-01,13441409.0
2025-04-01,14703249.0
2025-05-01,14762978.0
2025-06-01,15101466.0
2025-07-01,15773765.0
2025-08-01,16655860.0
