Tarih,TP_PBD_K16
2000-01-01,10773592.0
2000-02-01,9796922.0
2000-03-01,10755886.0
2000-04-01,10767096.0
2000-05-01,10725897.0
2000-06-01,10930600.0
2000-07-01,11137740.0
2000-08-01,11431274.0
2000-09-01,11740709.0
2000-10-01,11873650.0
2000-11-01,12175270.0
2000-12-01,15480451.0
2001-01-01,11342183.0
2001-02-01,12981898.0
2001-03-01,11500978.0
2001-04-01,4481393.0
2001-05-01,639541.0
2001-06-01,480578.0
2001-07-01,432280.0
2001-08-01,745008.0
2001-09-01,740533.0
2001-10-01,768231.0
2001-11-01,743865.0
2001-12-01,636201.0
2002-01-01,1111147.0
2002-02-01,1193924.0
2002-03-01,1083110.0
2002-04-01,772729.0
2002-05-01,903560.0
2002-06-01,944976.0
2002-07-01,1079841.0
2002-08-01,1065836.0
2002-09-01,1324179.0
2002-10-01,1671611.0
2002-11-01,1563176.0
2002-12-01,1563708.0
2003-01-01,1479933.0
2003-02-01,1782956.0
2003-03-01,1745184.0
2003-04-01,1265518.0
2003-05-01,1336871.0
2003-06-01,1457451.0
2003-07-01,1444270.0
2003-08-01,1747757.0
2003-09-01,1734130.0
2003-10-01,1775147.0
2003-11-01,2383195.0
2003-12-01,2084167.0
2004-01-01,1325007.0
2004-02-01,1758176.0
2004-03-01,2750717.0
2004-04-01,1593238.0
2004-05-01,1428732.0
2004-06-01,1333750.0
2004-07-01,1401076.0
2004-08-01,1671994.0
2004-09-01,1604021.0
2004-10-01,1524448.0
2004-11-01,2570665.0
2004-12-01,1695618.0
2005-01-01,1654610.0
2005-02-01,2676071.0
2005-03-01,1980049.0
2005-04-01,1689642.0
2005-05-01,1046983.0
2005-06-01,1009440.0
2005-07-01,1044219.0
2005-08-01,1806533.0
2005-09-01,1792457.0
2005-10-01,1919164.0
2005-11-01,2610181.0
2005-12-01,2568857.0
2006-01-01,2480385.0
2006-02-01,3449923.0
2006-03-01,2856825.0
2006-04-01,2593902.0
2006-05-01,1004207.0
2006-06-01,1006366.0
2006-07-01,974890.0
2006-08-01,932375.0
2006-09-01,791473.0
2006-10-01,813708.0
2006-11-01,1205170.0
2006-12-01,1259688.0
2007-01-01,1128954.0
2007-02-01,1837434.0
2007-03-01,1626209.0
2007-04-01,1066413.0
2007-05-01,705765.0
2007-06-01,743784.0
2007-07-01,716556.0
2007-08-01,1209486.0
2007-09-01,1039257.0
2007-10-01,996802.0
2007-11-01,1481062.0
2007-12-01,1482169.0
2008-01-01,1455194.0
2008-02-01,1815876.0
2008-03-01,1819244.0
2008-04-01,487760.0
2008-05-01,706224.0
2008-06-01,703841.0
2008-07-01,689646.0
2008-08-01,1067751.0
2008-09-01,970794.0
2008-10-01,1069713.0
2008-11-01,1646353.0
2008-12-01,1274291.0
2009-01-01,1264928.0
2009-02-01,1528203.0
2009-03-01,1525179.0
2009-04-01,533494.0
2009-05-01,1016762.0
2009-06-01,903839.0
