Tarih,TP_PBD_K33
2000-01-01,2398225.0
2000-02-01,2847928.0
2000-03-01,3766437.0
2000-04-01,3731406.0
2000-05-01,4129442.0
2000-06-01,5598030.0
2000-07-01,4808711.0
2000-08-01,5189906.0
2000-09-01,6388677.0
2000-10-01,5940362.0
2000-11-01,5290618.0
2000-12-01,6232183.0
2001-01-01,5767982.0
2001-02-01,5067420.0
2001-03-01,3955609.0
2001-04-01,3315739.0
2001-05-01,2029659.0
2001-06-01,4105987.0
2001-07-01,1885526.0
2001-08-01,2418914.0
2001-09-01,2887018.0
2001-10-01,3125733.0
2001-11-01,2723766.0
2001-12-01,3163943.0
2002-01-01,2502862.0
2002-02-01,1703443.0
2002-03-01,2311396.0
2002-04-01,2125792.0
2002-05-01,1860678.0
2002-06-01,2324203.0
2002-07-01,2642852.0
2002-08-01,3607567.0
2002-09-01,3401097.0
2002-10-01,3060911.0
2002-11-01,2706117.0
2002-12-01,2117915.0
2003-01-01,2174751.0
2003-02-01,1525207.0
2003-03-01,1826000.0
2003-04-01,1332205.0
2003-05-01,1351819.0
2003-06-01,1847391.0
2003-07-01,1319195.0
2003-08-01,1054631.0
2003-09-01,1289712.0
2003-10-01,1128844.0
2003-11-01,1323222.0
2003-12-01,2462378.0
2004-01-01,1563999.0
2004-02-01,1710232.0
2004-03-01,2362402.0
2004-04-01,1927609.0
2004-05-01,2792673.0
2004-06-01,2912843.0
2004-07-01,2788971.0
2004-08-01,2624689.0
2004-09-01,3130560.0
2004-10-01,2435116.0
2004-11-01,2021685.0
2004-12-01,2521072.0
2005-01-01,1849512.0
2005-02-01,3789183.0
2005-03-01,2810607.0
2005-04-01,1721811.0
2005-05-01,3406256.0
2005-06-01,6019956.0
2005-07-01,3155567.0
2005-08-01,4103843.0
2005-09-01,5756928.0
2005-10-01,2918834.0
2005-11-01,3118650.0
2005-12-01,9573956.0
2006-01-01,3589374.0
2006-02-01,3370716.0
2006-03-01,5069926.0
2006-04-01,3822171.0
2006-05-01,3678125.0
2006-06-01,3728041.0
2006-07-01,3494349.0
2006-08-01,2778589.0
2006-09-01,4359695.0
2006-10-01,2067726.0
2006-11-01,3817673.0
2006-12-01,5294841.0
2007-01-01,3533852.0
2007-02-01,3329282.0
2007-03-01,7516236.0
2007-04-01,1980055.0
2007-05-01,2537590.0
2007-06-01,3708762.0
2007-07-01,3068211.0
2007-08-01,4114493.0
2007-09-01,2864719.0
2007-10-01,3252073.0
2007-11-01,4581910.0
2007-12-01,8670184.0
2008-01-01,2855106.0
2008-02-01,7120883.0
2008-03-01,5953414.0
2008-04-01,4071207.0
2008-05-01,3960814.0
2008-06-01,4925765.0
2008-07-01,3294996.0
2008-08-01,3749916.0
2008-09-01,3611924.0
2008-10-01,3020761.0
2008-11-01,3895552.0
2008-12-01,4319812.0
2009-01-01,2580545.0
2009-02-01,2564868.0
2009-03-01,4221160.0
2009-04-01,3803110.0
2009-05-01,3212423.0
2009-06-01,6731603.0
2009-07-01,4170984.0
2009-08-01,3688373.0
2009-09-01,6240355.0
2009-10-01,5183930.0
2009-11-01,3752151.0
2009-12-01,5966204.0
2010-01-01,3978642.0
2010-02-01,5342971.0
2010-03-01,7176430.0
2010-04-01,5978001.0
2010-05-01,5262271.0
2010-06-01,7016593.0
2010-07-01,4673713.0
2010-08-01,4809871.0
2010-09-01,10334202.0
2010-10-01,10104325.0
2010-11-01,10732981.0
2010-12-01,21816648.0
2011-01-01,14010825.0
2011-02-01,15639886.0
2011-03-01,18081852.0
2011-04-01,15778218.0
2011-05-01,15934551.0
2011-06-01,13655523.0
2011-07-01,12136921.0
2011-08-01,9348539.0
2011-09-01,10094896.0
2011-10-01,19477838.0
2011-11-01,19514602.0
2011-12-01,19189251.0
2012-01-01,26386786.0
2012-02-01,19099157.0
2012-03-01,14653914.0
2012-04-01,25970042.0
2012-05-01,20138193.0
2012-06-01,21004238.0
2012-07-01,19268997.0
2012-08-01,20378913.0
2012-09-01,18431480.0
2012-10-01,15949993.0
2012-11-01,14014862.0
2012-12-01,19523392.0
2013-01-01,17335304.0
2013-02-01,17105669.0
2013-03-01,26653236.0
2013-04-01,24596607.0
2013-05-01,24352845.0
2013-06-01,27684974.0
2013-07-01,26050996.0
2013-08-01,24267112.0
2013-09-01,28363637.0
2013-10-01,23293022.0
2013-11-01,25334198.0
2013-12-01,28485199.0
2014-01-01,29688646.0
2014-02-01,29901966.0
2014-03-01,34687446.0
2014-04-01,34357995.0
2014-05-01,36449006.0
2014-06-01,33016339.0
2014-07-01,29726581.0
2014-08-01,29976540.0
2014-09-01,37817278.0
2014-10-01,41757754.0
2014-11-01,43142539.0
2014-12-01,40105588.0
2015-01-01,39284187.0
2015-02-01,40189094.0
2015-03-01,37928444.0
2015-04-01,37476647.0
2015-05-01,30874607.0
2015-06-01,39451601.0
2015-07-01,35413525.0
2015-08-01,33811064.0
2015-09-01,33017883.0
2015-10-01,32859997.0
2015-11-01,33337845.0
2015-12-01,39940427.0
2016-01-01,35064426.0
2016-02-01,30880733.0
2016-03-01,33317451.0
2016-04-01,31642640.0
2016-05-01,32663663.0
2016-06-01,31398657.0
2016-07-01,34696931.0
2016-08-01,34366263.0
2016-09-01,42376699.0
2016-10-01,40151320.0
2016-11-01,43412436.0
2016-12-01,43282861.0
2017-01-01,43316300.0
2017-02-01,47109375.0
2017-03-01,47247314.0
2017-04-01,46336906.0
2017-05-01,41166441.0
2017-06-01,41819707.0
2017-07-01,42311713.0
2017-08-01,37871272.0
2017-09-01,39703373.0
2017-10-01,42732531.0
2017-11-01,38756762.0
2017-12-01,45120677.0
2018-01-01,39647952.0
2018-02-01,39194743.0
2018-03-01,45244542.0
2018-04-01,55433647.0
2018-05-01,50986390.0
2018-06-01,50990572.0
2018-07-01,54801545.0
2018-08-01,59167459.0
2018-09-01,55860637.0
2018-10-01,55347990.0
2018-11-01,52809684.0
2018-12-01,55050035.0
2019-01-01,55101995.0
2019-02-01,58394101.0
2019-03-01,76103470.0
2019-04-01,76697199.0
2019-05-01,85161415.0
2019-06-01,80295026.0
2019-07-01,81042347.0
2019-08-01,77715867.0
2019-09-01,93583792.0
2019-10-01,86941856.0
2019-11-01,100522779.0
2019-12-01,105402599.0
2020-01-01,77209694.0
2020-02-01,90105287.0
2020-03-01,91618151.0
2020-04-01,107997118.0
2020-05-01,75640228.0
2020-06-01,65107683.0
2020-07-01,90921224.0
2020-08-01,109111289.0
2020-09-01,110564903.0
2020-10-01,134844879.0
2020-11-01,130364363.0
2020-12-01,103666957.0
2021-01-01,88748237.0
2021-02-01,108532659.0
2021-03-01,115625546.0
2021-04-01,109386988.0
2021-05-01,109010298.0
2021-06-01,101006712.0
2021-07-01,103312965.0
2021-08-01,98655134.0
2021-09-01,108886469.0
2021-10-01,126505778.0
2021-11-01,225696689.0
2021-12-01,204220312.0
2022-01-01,157025388.0
2022-02-01,140133402.0
2022-03-01,152537425.0
2022-04-01,159106915.0
2022-05-01,174850040.0
2022-06-01,137939973.0
2022-07-01,159439395.0
2022-08-01,177458743.0
2022-09-01,157713630.0
2022-10-01,163024632.0
2022-11-01,170943254.0
2022-12-01,234242652.0
2023-01-01,197302395.0
2023-02-01,202425340.0
2023-03-01,217823704.0
2023-04-01,218709105.0
