Tarih,TP_PBD_S10
2000-01-01,175693.0
2000-02-01,133229.0
2000-03-01,143489.0
2000-04-01,178252.0
2000-05-01,163736.0
2000-06-01,163271.0
2000-07-01,191796.0
2000-08-01,162046.0
2000-09-01,156470.0
2000-10-01,160009.0
2000-11-01,370725.0
2000-12-01,435847.0
2001-01-01,387267.0
2001-02-01,457376.0
2001-03-01,666766.0
2001-04-01,602711.0
2001-05-01,445704.0
2001-06-01,394506.0
2001-07-01,368029.0
2001-08-01,604627.0
2001-09-01,675041.0
2001-10-01,796864.0
2001-11-01,674257.0
2001-12-01,872340.0
2002-01-01,1029731.0
2002-02-01,1020702.0
2002-03-01,1090482.0
2002-04-01,1102157.0
2002-05-01,1177654.0
2002-06-01,1376937.0
2002-07-01,1314529.0
2002-08-01,1278945.0
2002-09-01,1405026.0
2002-10-01,1749064.0
2002-11-01,1846576.0
2002-12-01,2005766.0
2003-01-01,1927848.0
2003-02-01,1688302.0
2003-03-01,2049447.0
2003-04-01,1118135.0
2003-05-01,1366413.0
2003-06-01,1552141.0
2003-07-01,2061668.0
2003-08-01,1747685.0
2003-09-01,2327786.0
2003-10-01,2191779.0
2003-11-01,2075060.0
2003-12-01,2332242.0
2004-01-01,2505515.0
2004-02-01,2480663.0
2004-03-01,2869759.0
2004-04-01,2852453.0
2004-05-01,2560743.0
2004-06-01,2935831.0
2004-07-01,3127974.0
2004-08-01,3214807.0
2004-09-01,3731253.0
2004-10-01,3148614.0
2004-11-01,3121653.0
2004-12-01,3280369.0
2005-01-01,2709411.0
2005-02-01,2664675.0
2005-03-01,2870874.0
2005-04-01,2932957.0
2005-05-01,3030447.0
2005-06-01,2943181.0
2005-07-01,3081720.0
2005-08-01,2876732.0
2005-09-01,2888632.0
2005-10-01,3153684.0
2005-11-01,3364220.0
2005-12-01,5360888.0
2006-01-01,4200267.0
2006-02-01,4803524.0
2006-03-01,4371757.0
2006-04-01,4778979.0
2006-05-01,4744215.0
2006-06-01,4685588.0
2006-07-01,4565736.0
2006-08-01,4692469.0
2006-09-01,4724883.0
2006-10-01,4245567.0
2006-11-01,4648439.0
2006-12-01,4672787.0
2007-01-01,5012627.0
2007-02-01,5000398.0
2007-03-01,5100538.0
2007-04-01,5048883.0
2007-05-01,4692575.0
2007-06-01,4653757.0
2007-07-01,4676135.0
2007-08-01,4695379.0
2007-09-01,4979190.0
2007-10-01,4393513.0
2007-11-01,4109770.0
2007-12-01,5223890.0
2008-01-01,4670883.0
2008-02-01,4593331.0
2008-03-01,5798731.0
2008-04-01,5585303.0
2008-05-01,5118262.0
2008-06-01,5351997.0
2008-07-01,4916192.0
2008-08-01,4458352.0
2008-09-01,5030712.0
2008-10-01,4680322.0
2008-11-01,5490699.0
2008-12-01,6135132.0
2009-01-01,5588619.0
2009-02-01,6175053.0
2009-03-01,6910619.0
2009-04-01,5558788.0
2009-05-01,6114388.0
2009-06-01,6080886.0
2009-07-01,6034703.0
2009-08-01,6679194.0
2009-09-01,7147362.0
2009-10-01,7496926.0
2009-11-01,7735224.0
2009-12-01,7857540.0
2010-01-01,6711484.0
2010-02-01,6929735.0
2010-03-01,7063977.0
2010-04-01,6726942.0
2010-05-01,7248337.0
2010-06-01,8172112.0
2010-07-01,8000731.0
2010-08-01,8485609.0
2010-09-01,8309633.0
2010-10-01,8384259.0
2010-11-01,8497529.0
2010-12-01,8712139.0
2011-01-01,8903477.0
2011-02-01,9143007.0
2011-03-01,9429732.0
2011-04-01,9146568.0
2011-05-01,9952254.0
2011-06-01,10509420.0
2011-07-01,10575051.0
2011-08-01,10700417.0
2011-09-01,9690586.0
2011-10-01,9468101.0
2011-11-01,9067825.0
2011-12-01,9429064.0
2012-01-01,9683431.0
2012-02-01,9650758.0
2012-03-01,9057600.0
2012-04-01,10218794.0
2012-05-01,9699204.0
2012-06-01,8879679.0
2012-07-01,8122504.0
2012-08-01,7844874.0
2012-09-01,7932814.0
2012-10-01,8451725.0
2012-11-01,8978201.0
2012-12-01,9723195.0
2013-01-01,10101421.0
2013-02-01,10627884.0
2013-03-01,10796804.0
2013-04-01,11525165.0
2013-05-01,12528940.0
2013-06-01,11897834.0
2013-07-01,11753187.0
2013-08-01,10941103.0
2013-09-01,11796926.0
2013-10-01,12196622.0
2013-11-01,13679131.0
2013-12-01,12530540.0
2014-01-01,10639222.0
2014-02-01,10825808.0
2014-03-01,10660727.0
2014-04-01,10838178.0
2014-05-01,12402879.0
2014-06-01,11964745.0
2014-07-01,11881363.0
2014-08-01,9624586.0
2014-09-01,10588068.0
2014-10-01,9975085.0
2014-11-01,9733788.0
2014-12-01,10430352.0
2015-01-01,10595039.0
2015-02-01,11504146.0
2015-03-01,12453496.0
2015-04-01,11197892.0
2015-05-01,11935292.0
2015-06-01,11424721.0
2015-07-01,9831087.0
2015-08-01,10900544.0
2015-09-01,11279856.0
2015-10-01,10963052.0
