Tarih,TP_PBD_K06
2014-05-01,274696.0
2014-06-01,107403.0
2014-07-01,29848.0
2014-08-01,84341.0
2014-09-01,262543.0
2014-10-01,267813.0
2014-11-01,118473.0
2014-12-01,102527.0
2015-01-01,115451.0
2015-02-01,1143968.0
2015-03-01,41968.0
2015-04-01,106148.0
2015-05-01,16483.0
2015-06-01,33955.0
2015-07-01,4794.0
2015-08-01,5582.0
2015-09-01,2512129.0
2015-10-01,711909.0
2015-11-01,935843.0
2015-12-01,586224.0
2016-01-01,976674.0
2016-02-01,969171.0
2016-03-01,1828629.0
2016-04-01,1925405.0
2016-05-01,564791.0
2016-06-01,5744835.0
2016-07-01,7336563.0
2016-08-01,16003812.0
2016-09-01,18265834.0
2016-10-01,24662577.0
2016-11-01,19165257.0
2016-12-01,17557614.0
2017-01-01,11107400.0
2017-02-01,12028627.0
2017-03-01,12213415.0
2017-04-01,13826647.0
2017-05-01,16149316.0
2017-06-01,15533267.0
2017-07-01,9911488.0
2017-08-01,7476011.0
2017-09-01,11280090.0
2017-10-01,10125267.0
2017-11-01,10380514.0
2017-12-01,11963934.0
2018-01-01,7039564.0
2018-02-01,8061812.0
2018-03-01,9126166.0
2018-04-01,8973068.0
2018-05-01,11898323.0
2018-06-01,3964465.0
2018-07-01,8549681.0
2018-08-01,28077721.0
2018-09-01,24953071.0
2018-10-01,24900323.0
2018-11-01,20351394.0
2018-12-01,22029981.0
2019-01-01,27307531.0
2019-02-01,32632962.0
2019-03-01,33665223.0
2019-04-01,38928018.0
2019-05-01,33091793.0
2019-06-01,27067824.0
2019-07-01,21940550.0
2019-08-01,23715813.0
2019-09-01,15117741.0
2019-10-01,17871675.0
2019-11-01,12757350.0
2019-12-01,6655105.0
2020-01-01,8149495.0
2020-02-01,18020151.0
2020-03-01,11825173.0
2020-04-01,16498268.0
2020-05-01,38035807.0
2020-06-01,40053198.0
2020-07-01,33683971.0
2020-08-01,16670035.0
2020-09-01,3659095.0
2020-10-01,8018046.0
2020-11-01,2957794.0
2020-12-01,23683084.0
2021-01-01,13331650.0
2021-02-01,18414411.0
2021-03-01,5755303.0
2021-04-01,5283138.0
2021-05-01,5422218.0
2021-06-01,7240398.0
2021-07-01,7748230.0
2021-08-01,7416271.0
2021-09-01,6733929.0
2021-10-01,6125265.0
2021-11-01,17087520.0
2021-12-01,22038890.0
2022-01-01,16420620.0
2022-02-01,5289038.0
2022-03-01,5705860.0
2022-04-01,5520877.0
2022-05-01,7855018.0
2022-06-01,13212721.0
2022-07-01,14903790.0
2022-08-01,25338634.0
2022-09-01,49231877.0
2022-10-01,49356301.0
2022-11-01,95048281.0
2022-12-01,99643297.0
2023-01-01,6556821.0
2023-02-01,21236422.0
2023-03-01,25084233.0
2023-04-01,79934626.0
2023-05-01,8345191.0
2023-06-01,2787701.0
2023-07-01,7349684.0
2023-08-01,5949173.0
2023-09-01,3845736.0
2023-10-01,6264647.0
2023-11-01,5299677.0
2023-12-01,3807368.0
2024-01-01,4247062.0
2024-02-01,4873809.0
2024-03-01,8783872.0
2024-04-01,6903014.0
2024-05-01,5912508.0
2024-06-01,2219830.0
2024-07-01,5128048.0
2024-08-01,5825908.0
2024-09-01,6112740.0
2024-10-01,6355813.0
2024-11-01,9753089.0
2024-12-01,7860523.0
2025-01-01,9694267.0
2025-02-01,8653149.0
2025-03-01,20187845.0
2025-04-01,7806964.0
2025-05-01,7777306.0
2025-06-01,16276618.0
2025-07-01,9093764.0
2025-08-01,9468678.0
