Tarih,TP_PBD_S41
2000-01-01,3921152.0
2000-02-01,3538322.0
2000-03-01,3450174.0
2000-04-01,3505072.0
2000-05-01,3577391.0
2000-06-01,3666434.0
2000-07-01,3799357.0
2000-08-01,3996583.0
2000-09-01,3758639.0
2000-10-01,3887229.0
2000-11-01,4055387.0
2000-12-01,4681976.0
2001-01-01,4773942.0
2001-02-01,6722219.0
2001-03-01,5939334.0
2001-04-01,6158514.0
2001-05-01,6192939.0
2001-06-01,5100893.0
2001-07-01,4896683.0
2001-08-01,5246720.0
2001-09-01,4843798.0
2001-10-01,5219150.0
2001-11-01,4654449.0
2001-12-01,3986435.0
2002-01-01,4156913.0
2002-02-01,4413300.0
2002-03-01,5631398.0
2002-04-01,5513936.0
2002-05-01,5378912.0
2002-06-01,5935851.0
2002-07-01,6338136.0
2002-08-01,6103691.0
2002-09-01,6131169.0
2002-10-01,5580789.0
2002-11-01,5025883.0
2002-12-01,5114614.0
2003-01-01,5241706.0
2003-02-01,5382465.0
2003-03-01,4990059.0
2003-04-01,5029361.0
2003-05-01,4920428.0
2003-06-01,4898854.0
2003-07-01,5004241.0
2003-08-01,4849744.0
2003-09-01,5033737.0
2003-10-01,4956048.0
2003-11-01,5241014.0
2003-12-01,4803374.0
2004-01-01,4909768.0
2004-02-01,5222613.0
2004-03-01,5441106.0
2004-04-01,5133421.0
2004-05-01,5618703.0
2004-06-01,5362217.0
2004-07-01,5346035.0
2004-08-01,5709612.0
2004-09-01,5439209.0
2004-10-01,5478149.0
2004-11-01,6179160.0
2004-12-01,5265348.0
2005-01-01,6025435.0
2005-02-01,6131203.0
2005-03-01,6044589.0
2005-04-01,5887967.0
2005-05-01,6145619.0
2005-06-01,6518529.0
2005-07-01,6050786.0
2005-08-01,6956833.0
2005-09-01,6971662.0
2005-10-01,7331761.0
2005-11-01,7101661.0
2005-12-01,5462222.0
2006-01-01,5491100.0
2006-02-01,5717416.0
2006-03-01,5715129.0
2006-04-01,5879483.0
2006-05-01,6875313.0
2006-06-01,6876228.0
2006-07-01,7288721.0
2006-08-01,6961163.0
2006-09-01,6490425.0
2006-10-01,7024308.0
2006-11-01,7818957.0
2006-12-01,7063888.0
2007-01-01,7440969.0
2007-02-01,7712742.0
2007-03-01,7752193.0
2007-04-01,8277766.0
2007-05-01,8436234.0
2007-06-01,8338344.0
2007-07-01,9192790.0
2007-08-01,9095259.0
2007-09-01,9737666.0
2007-10-01,9962757.0
2007-11-01,9892169.0
2007-12-01,9835281.0
2008-01-01,9642008.0
2008-02-01,9545407.0
2008-03-01,10260874.0
2008-04-01,10075476.0
2008-05-01,9876328.0
2008-06-01,10425784.0
2008-07-01,11012555.0
2008-08-01,11576294.0
2008-09-01,10978462.0
2008-10-01,13882919.0
2008-11-01,12167599.0
2008-12-01,12133944.0
2009-01-01,11881520.0
2009-02-01,11106798.0
2009-03-01,11098122.0
2009-04-01,10515272.0
2009-05-01,10297494.0
2009-06-01,10274136.0
2009-07-01,10530820.0
2009-08-01,10000643.0
2009-09-01,10352743.0
2009-10-01,9885739.0
2009-11-01,10228461.0
2009-12-01,9131497.0
2010-01-01,6537986.0
2010-02-01,6494942.0
2010-03-01,7553299.0
2010-04-01,6640444.0
2010-05-01,7052265.0
2010-06-01,7281997.0
2010-07-01,6941909.0
2010-08-01,6851699.0
2010-09-01,6916754.0
2010-10-01,7064585.0
2010-11-01,7417990.0
2010-12-01,6906640.0
2011-01-01,7499389.0
2011-02-01,7378919.0
2011-03-01,9257438.0
2011-04-01,8625657.0
2011-05-01,8674064.0
2011-06-01,9347024.0
2011-07-01,9929073.0
2011-08-01,9963974.0
2011-09-01,9956591.0
2011-10-01,9845621.0
2011-11-01,9992058.0
2011-12-01,10521312.0
2012-01-01,10735756.0
2012-02-01,10742424.0
2012-03-01,11852286.0
2012-04-01,12273480.0
2012-05-01,11914340.0
2012-06-01,12401158.0
2012-07-01,12752397.0
2012-08-01,12596228.0
2012-09-01,12643988.0
2012-10-01,14164235.0
2012-11-01,14895033.0
2012-12-01,15799768.0
2013-01-01,15473078.0
2013-02-01,15422741.0
2013-03-01,16645750.0
2013-04-01,16663867.0
2013-05-01,16027978.0
2013-06-01,17450569.0
2013-07-01,17757151.0
2013-08-01,20120446.0
2013-09-01,19447864.0
2013-10-01,18684441.0
2013-11-01,18631716.0
2013-12-01,20157500.0
2014-01-01,21235859.0
2014-02-01,21201095.0
2014-03-01,22658324.0
2014-04-01,21838566.0
2014-05-01,21889677.0
2014-06-01,25322118.0
2014-07-01,25975554.0
2014-08-01,25068241.0
2014-09-01,27180342.0
2014-10-01,26516906.0
