Tarih,TP_PBD_K43
2000-01-01,16024508.0
2000-02-01,16731128.0
2000-03-01,17640802.0
2000-04-01,18341792.0
2000-05-01,19515678.0
2000-06-01,20639051.0
2000-07-01,21777796.0
2000-08-01,22524817.0
2000-09-01,23651031.0
2000-10-01,24669469.0
2000-11-01,25590124.0
2000-12-01,25561979.0
2001-01-01,25741320.0
2001-02-01,27449068.0
2001-03-01,28063199.0
2001-04-01,28072173.0
2001-05-01,27276316.0
2001-06-01,28986324.0
2001-07-01,29722053.0
2001-08-01,29481335.0
2001-09-01,30921551.0
2001-10-01,31858081.0
2001-11-01,30187989.0
2001-12-01,30776161.0
2002-01-01,29192574.0
2002-02-01,29827386.0
2002-03-01,29376742.0
2002-04-01,29371557.0
2002-05-01,27669374.0
2002-06-01,27325726.0
2002-07-01,28316441.0
2002-08-01,27692229.0
2002-09-01,28939896.0
2002-10-01,29259743.0
2002-11-01,29067207.0
2002-12-01,31971146.0
2003-01-01,32767187.0
2003-02-01,32922795.0
2003-03-01,36702909.0
2003-04-01,36768852.0
2003-05-01,35833506.0
2003-06-01,37802142.0
2003-07-01,38612931.0
2003-08-01,38552159.0
2003-09-01,41285042.0
2003-10-01,44282688.0
2003-11-01,46210743.0
2003-12-01,48889710.0
2004-01-01,48599763.0
2004-02-01,50419831.0
2004-03-01,53633013.0
2004-04-01,57989571.0
2004-05-01,62820868.0
2004-06-01,66253071.0
2004-07-01,65883864.0
2004-08-01,69613485.0
2004-09-01,71353991.0
2004-10-01,73177823.0
2004-11-01,75417744.0
2004-12-01,76602464.0
2005-01-01,77667995.0
2005-02-01,80837260.0
2005-03-01,84711530.0
2005-04-01,87839868.0
2005-05-01,92108113.0
2005-06-01,96027445.0
2005-07-01,97812242.0
2005-08-01,102507382.0
2005-09-01,105651010.0
2005-10-01,109606499.0
2005-11-01,113102885.0
2005-12-01,118799132.0
2006-01-01,118064597.0
2006-02-01,123071141.0
2006-03-01,129251662.0
2006-04-01,133935057.0
2006-05-01,146651273.0
2006-06-01,152183836.0
2006-07-01,153413715.0
2006-08-01,154851564.0
2006-09-01,157881458.0
2006-10-01,159653412.0
2006-11-01,163415253.0
2006-12-01,167287175.0
2007-01-01,168017268.0
2007-02-01,172037482.0
2007-03-01,173744702.0
2007-04-01,178826610.0
2007-05-01,181023909.0
2007-06-01,185292301.0
2007-07-01,191357760.0
2007-08-01,194781322.0
2007-09-01,196259648.0
2007-10-01,201267048.0
2007-11-01,206857728.0
2007-12-01,212649743.0
2008-01-01,215236569.0
2008-02-01,222403520.0
2008-03-01,233880513.0
2008-04-01,239396475.0
2008-05-01,242033277.0
2008-06-01,253405000.0
2008-07-01,254645911.0
2008-08-01,257233548.0
2008-09-01,266223892.0
2008-10-01,267461977.0
2008-11-01,262863619.0
2008-12-01,260234146.0
2009-01-01,255804201.0
2009-02-01,254457239.0
2009-03-01,253971257.0
2009-04-01,252917433.0
2009-05-01,255775512.0
2009-06-01,260628499.0
2009-07-01,259972248.0
2009-08-01,262539289.0
2009-09-01,269606490.0
2009-10-01,270645892.0
2009-11-01,277482127.0
2009-12-01,285453287.0
2010-01-01,288757995.0
2010-02-01,298764672.0
2010-03-01,310086529.0
2010-04-01,317913149.0
2010-05-01,331930770.0
2010-06-01,349238604.0
2010-07-01,352827244.0
2010-08-01,359566749.0
2010-09-01,370426444.0
2010-10-01,377304564.0
2010-11-01,389854978.0
2010-12-01,413146888.0
2011-01-01,423082217.0
2011-02-01,437787630.0
2011-03-01,450504262.0
2011-04-01,461306551.0
2011-05-01,483315661.0
2011-06-01,503470133.0
2011-07-01,509164009.0
2011-08-01,526115984.0
2011-09-01,538635936.0
2011-10-01,543530867.0
2011-11-01,551777613.0
2011-12-01,556704706.0
2012-01-01,555207752.0
2012-02-01,561840995.0
2012-03-01,574025897.0
2012-04-01,585596097.0
2012-05-01,600321001.0
2012-06-01,607878702.0
2012-07-01,615657291.0
2012-08-01,618699099.0
2012-09-01,625998335.0
2012-10-01,635375645.0
2012-11-01,642717997.0
2012-12-01,659597401.0
2013-01-01,666294254.0
2013-02-01,680944724.0
2013-03-01,697707370.0
2013-04-01,712364500.0
2013-05-01,749525932.0
2013-06-01,775476005.0
2013-07-01,797792572.0
2013-08-01,812531727.0
2013-09-01,831524914.0
2013-10-01,834127031.0
2013-11-01,850362686.0
2013-12-01,879458965.0
2014-01-01,906824121.0
2014-02-01,907749541.0
2014-03-01,912182289.0
2014-04-01,915980558.0
