Tarih,TP_PBD_K49
2000-01-01,11953789.0
2000-02-01,12125540.0
2000-03-01,11731113.0
2000-04-01,11719115.0
2000-05-01,11444567.0
2000-06-01,12053645.0
2000-07-01,12620847.0
2000-08-01,12914757.0
2000-09-01,12814981.0
2000-10-01,13186060.0
2000-11-01,13531463.0
2000-12-01,11384199.0
2001-01-01,12558424.0
2001-02-01,16623368.0
2001-03-01,18964521.0
2001-04-01,19658636.0
2001-05-01,21632622.0
2001-06-01,23968494.0
2001-07-01,25609354.0
2001-08-01,26656157.0
2001-09-01,27265323.0
2001-10-01,27708208.0
2001-11-01,25018564.0
2001-12-01,22170809.0
2002-01-01,18808365.0
2002-02-01,21289550.0
2002-03-01,21846949.0
2002-04-01,22284715.0
2002-05-01,25605918.0
2002-06-01,26119078.0
2002-07-01,31798063.0
2002-08-01,32311628.0
2002-09-01,32563270.0
2002-10-01,32928624.0
2002-11-01,33844932.0
2002-12-01,33263080.0
2003-01-01,33555673.0
2003-02-01,34206881.0
2003-03-01,33744383.0
2003-04-01,32517921.0
2003-05-01,31645430.0
2003-06-01,29628238.0
2003-07-01,30190345.0
2003-08-01,31021009.0
2003-09-01,31198761.0
2003-10-01,31708523.0
2003-11-01,32517634.0
2003-12-01,31587131.0
2004-01-01,30606880.0
2004-02-01,30518508.0
2004-03-01,29588725.0
2004-04-01,29018093.0
2004-05-01,29141225.0
2004-06-01,25555168.0
2004-07-01,25225992.0
2004-08-01,26720226.0
2004-09-01,27156733.0
2004-10-01,27980549.0
2004-11-01,28250397.0
2004-12-01,27853869.0
2005-01-01,27595222.0
2005-02-01,28228447.0
2005-03-01,27499898.0
2005-04-01,27578192.0
2005-05-01,28373691.0
2005-06-01,27575732.0
2005-07-01,28024010.0
2005-08-01,28162952.0
2005-09-01,29291958.0
2005-10-01,29955316.0
2005-11-01,30790670.0
2005-12-01,23886423.0
2006-01-01,23758814.0
2006-02-01,23379372.0
2006-03-01,22822796.0
2006-04-01,23962981.0
2006-05-01,25791073.0
2006-06-01,23657372.0
2006-07-01,23659987.0
2006-08-01,23599079.0
2006-09-01,24218839.0
2006-10-01,22479691.0
2006-11-01,24157803.0
2006-12-01,25222211.0
2007-01-01,25154871.0
2007-02-01,24738277.0
2007-03-01,23963150.0
2007-04-01,24727333.0
2007-05-01,25674760.0
2007-06-01,25703044.0
2007-07-01,25313746.0
2007-08-01,25547058.0
2007-09-01,24416033.0
2007-10-01,25459259.0
2007-11-01,27202875.0
2007-12-01,28328003.0
2008-01-01,28292616.0
2008-02-01,28208767.0
2008-03-01,28616362.0
2008-04-01,27265507.0
2008-05-01,28330917.0
2008-06-01,29074276.0
2008-07-01,29953717.0
2008-08-01,30042726.0
2008-09-01,29059311.0
2008-10-01,33034947.0
2008-11-01,36428404.0
2008-12-01,36791479.0
2009-01-01,38849883.0
