Tarih,TP_PBD_K39
2020-06-01,613032.0
2020-07-01,625065.0
2020-08-01,600767.0
2020-09-01,460702.0
2020-10-01,388740.0
2020-11-01,400607.0
2020-12-01,405768.0
2021-01-01,399221.0
2021-02-01,402973.0
2021-03-01,377963.0
2021-04-01,528599.0
2021-05-01,736608.0
2021-06-01,739090.0
2021-07-01,727251.0
2021-08-01,770625.0
2021-09-01,770625.0
2021-10-01,770625.0
2021-11-01,787644.0
2021-12-01,703328.0
2022-01-01,1338051.0
2022-02-01,1558409.0
2022-03-01,2520572.0
2022-04-01,3021091.0
2022-05-01,2892116.0
2022-06-01,2935424.0
2022-07-01,2924489.0
2022-08-01,2482072.0
2022-09-01,2577473.0
2022-10-01,3061018.0
2022-11-01,3282983.0
2022-12-01,4199968.0
2023-01-01,4944352.0
2023-02-01,5204771.0
2023-03-01,6031559.0
2023-04-01,6231279.0
2023-05-01,6613182.0
2023-06-01,5968834.0
2023-07-01,6053644.0
2023-08-01,6728728.0
2023-09-01,7188856.0
2023-10-01,7089105.0
2023-11-01,7135439.0
2023-12-01,7825036.0
2024-01-01,7607323.0
2024-02-01,7037600.0
2024-03-01,6279004.0
2024-04-01,5875860.0
2024-05-01,5395189.0
2024-06-01,5242917.0
2024-07-01,6172421.0
2024-08-01,6639881.0
2024-09-01,6872293.0
2024-10-01,6576941.0
2024-11-01,7349234.0
2024-12-01,8926147.0
2025-01-01,8216804.0
2025-02-01,8016290.0
2025-03-01,8435751.0
2025-04-01,8875060.0
2025-05-01,8443594.0
2025-06-01,7859574.0
2025-07-01,7885633.0
2025-08-01,7602937.0
