Tarih,TP_PBD_K45
2000-01-01,4293.0
2000-02-01,21849.0
2000-03-01,41373.0
2000-04-01,89059.0
2000-05-01,85196.0
2000-06-01,211342.0
2000-07-01,238568.0
2000-08-01,93674.0
2000-09-01,82144.0
2000-10-01,96489.0
2000-11-01,73914.0
2000-12-01,73681.0
2001-01-01,76098.0
2001-02-01,42699.0
2001-03-01,57857.0
2001-04-01,74582.0
2001-05-01,77007.0
2001-06-01,90180.0
2001-07-01,142244.0
2001-08-01,97260.0
2001-09-01,123258.0
2001-10-01,194333.0
2001-11-01,171785.0
2001-12-01,210553.0
2002-01-01,162279.0
2002-02-01,160912.0
2002-03-01,159201.0
2002-04-01,203341.0
2002-05-01,223952.0
2002-06-01,275891.0
2002-07-01,407197.0
2002-08-01,379122.0
2002-09-01,291533.0
2002-10-01,346430.0
2002-11-01,313986.0
2002-12-01,434982.0
2003-01-01,397668.0
2003-02-01,362000.0
2003-03-01,394357.0
2003-04-01,332038.0
2003-05-01,312022.0
2003-06-01,320374.0
2003-07-01,177764.0
2003-08-01,219723.0
2003-09-01,203996.0
2003-10-01,245372.0
2003-11-01,219677.0
2003-12-01,175112.0
2004-01-01,150773.0
2004-02-01,154013.0
2004-03-01,152309.0
2004-04-01,164559.0
2004-05-01,172513.0
2004-06-01,168543.0
2004-07-01,168392.0
2004-08-01,198296.0
2004-09-01,199701.0
2004-10-01,199156.0
2004-11-01,206551.0
2004-12-01,212078.0
2005-01-01,146309.0
2005-02-01,190848.0
2005-03-01,215247.0
2005-04-01,218526.0
2005-05-01,216996.0
2005-06-01,210743.0
2005-07-01,211227.0
2005-08-01,56832.0
2005-09-01,57027.0
2005-10-01,55560.0
2005-11-01,54064.0
2005-12-01,53739.0
2006-01-01,51942.0
2006-02-01,51657.0
2006-03-01,53195.0
2006-04-01,52021.0
2006-05-01,60529.0
2006-06-01,61587.0
2006-07-01,57256.0
2006-08-01,56560.0
2006-09-01,59110.0
2006-10-01,57268.0
2006-11-01,57455.0
2006-12-01,55957.0
2007-01-01,141144.0
2007-02-01,139237.0
2007-03-01,137941.0
2007-04-01,130238.0
2007-05-01,131742.0
2007-06-01,129931.0
2007-07-01,125309.0
2007-08-01,127495.0
2007-09-01,119037.0
2007-10-01,115411.0
2007-11-01,116032.0
2007-12-01,115483.0
2008-01-01,113707.0
2008-02-01,116293.0
2008-03-01,124973.0
2008-04-01,121827.0
2008-05-01,116590.0
2008-06-01,117321.0
2008-07-01,107878.0
2008-08-01,110363.0
2008-09-01,116892.0
2008-10-01,142533.0
2008-11-01,150640.0
2008-12-01,31711.0
2009-01-01,34079.0
2009-02-01,35218.0
2009-03-01,34287.0
2009-04-01,32641.0
2009-05-01,31384.0
2009-06-01,31383.0
2009-07-01,30142.0
2009-08-01,30370.0
2009-09-01,30023.0
2009-10-01,30023.0
2009-11-01,30431.0
2009-12-01,30248.0
2010-01-01,30147.0
2010-02-01,30826.0
2010-03-01,30918.0
2010-04-01,30198.0
2010-05-01,65626.0
2010-06-01,66087.0
2010-07-01,66661.0
2010-08-01,69181.0
2010-09-01,67795.0
2010-10-01,75939.0
2010-11-01,77339.0
2010-12-01,77627.0
2011-01-01,78940.0
2011-02-01,78947.0
2011-03-01,77592.0
2011-04-01,77140.0
2011-05-01,78651.0
2011-06-01,79003.0
2011-07-01,48316.0
2011-08-01,50072.0
2011-09-01,54499.0
2011-10-01,53817.0
2011-11-01,53683.0
2011-12-01,53840.0
2012-01-01,53833.0
2012-02-01,57630.0
2012-03-01,60800.0
2012-04-01,63844.0
2012-05-01,53156.0
2012-06-01,54498.0
2012-07-01,53760.0
2012-08-01,51681.0
2012-09-01,53522.0
