Tarih,TP_PBD_S28
2000-01-01,2017092.0
2000-02-01,2025141.0
2000-03-01,2205457.0
2000-04-01,2310160.0
2000-05-01,2450030.0
2000-06-01,2316259.0
2000-07-01,2299074.0
2000-08-01,2407657.0
2000-09-01,2721920.0
2000-10-01,2834360.0
2000-11-01,3033343.0
2000-12-01,3463930.0
2001-01-01,3571685.0
2001-02-01,3231248.0
2001-03-01,2932332.0
2001-04-01,2951482.0
2001-05-01,3108036.0
2001-06-01,3295754.0
2001-07-01,3319153.0
2001-08-01,3390122.0
2001-09-01,3394092.0
2001-10-01,3371892.0
2001-11-01,3430823.0
2001-12-01,3967626.0
2002-01-01,4284141.0
2002-02-01,3821999.0
2002-03-01,4203931.0
2002-04-01,4068255.0
2002-05-01,4152679.0
2002-06-01,4051269.0
2002-07-01,4193716.0
2002-08-01,4326369.0
2002-09-01,4512009.0
2002-10-01,4676434.0
2002-11-01,4857304.0
2002-12-01,5467899.0
2003-01-01,5525217.0
2003-02-01,5350552.0
2003-03-01,5256578.0
2003-04-01,6350642.0
2003-05-01,6288292.0
2003-06-01,6209096.0
2003-07-01,6149046.0
2003-08-01,6166321.0
2003-09-01,6739836.0
2003-10-01,6957302.0
2003-11-01,6438912.0
2003-12-01,7891660.0
2004-01-01,6791444.0
2004-02-01,7078984.0
2004-03-01,7333086.0
2004-04-01,6990844.0
2004-05-01,7134518.0
2004-06-01,7457669.0
2004-07-01,6773634.0
2004-08-01,6889127.0
2004-09-01,7014189.0
2004-10-01,7417272.0
2004-11-01,7475937.0
2004-12-01,8245125.0
2005-01-01,8258687.0
2005-02-01,8089794.0
2005-03-01,8689103.0
2005-04-01,8275906.0
2005-05-01,8074944.0
2005-06-01,7909127.0
2005-07-01,8018116.0
2005-08-01,7963793.0
2005-09-01,7580552.0
2005-10-01,7955978.0
2005-11-01,7932505.0
2005-12-01,6441440.0
2006-01-01,6842199.0
2006-02-01,8546549.0
2006-03-01,8156068.0
2006-04-01,5726898.0
2006-05-01,6100769.0
2006-06-01,5493473.0
2006-07-01,5146152.0
2006-08-01,5070065.0
2006-09-01,4975832.0
2006-10-01,4983704.0
2006-11-01,5122595.0
2006-12-01,5331426.0
2007-01-01,5317906.0
2007-02-01,5250464.0
2007-03-01,5093988.0
2007-04-01,5343037.0
2007-05-01,7212187.0
2007-06-01,8153561.0
2007-07-01,7591858.0
2007-08-01,7716793.0
2007-09-01,8179741.0
2007-10-01,8290144.0
2007-11-01,8430129.0
2007-12-01,6962474.0
2008-01-01,6951043.0
2008-02-01,6948331.0
2008-03-01,7246367.0
2008-04-01,7284488.0
2008-05-01,9372417.0
2008-06-01,11486196.0
2008-07-01,10446528.0
2008-08-01,7266896.0
2008-09-01,6687615.0
2008-10-01,6952672.0
2008-11-01,6660793.0
2008-12-01,5752768.0
2009-01-01,6760149.0
2009-02-01,5870428.0
2009-03-01,5902179.0
2009-04-01,5949617.0
2009-05-01,5839510.0
2009-06-01,6178348.0
2009-07-01,6138376.0
2009-08-01,5922981.0
2009-09-01,5994872.0
2009-10-01,6724493.0
2009-11-01,5660887.0
2009-12-01,5829734.0
2010-01-01,5812065.0
2010-02-01,6132361.0
2010-03-01,6373095.0
2010-04-01,6129835.0
2010-05-01,6748904.0
2010-06-01,7143330.0
2010-07-01,6137436.0
2010-08-01,6537176.0
2010-09-01,5870694.0
2010-10-01,6519971.0
2010-11-01,6634129.0
2010-12-01,7065916.0
2011-01-01,6408164.0
2011-02-01,6192095.0
2011-03-01,5700849.0
2011-04-01,5689177.0
2011-05-01,6470636.0
2011-06-01,6267420.0
2011-07-01,6350152.0
2011-08-01,6353159.0
2011-09-01,6479129.0
2011-10-01,6880123.0
2011-11-01,6935001.0
2011-12-01,6726651.0
2012-01-01,6689852.0
2012-02-01,6697112.0
2012-03-01,6586669.0
2012-04-01,6247184.0
2012-05-01,6416431.0
2012-06-01,6457044.0
2012-07-01,6520850.0
2012-08-01,6663399.0
2012-09-01,6365307.0
2012-10-01,6001863.0
2012-11-01,10158249.0
2012-12-01,11634278.0
2013-01-01,7380971.0
2013-02-01,6798082.0
2013-03-01,6758069.0
2013-04-01,6651323.0
2013-05-01,11389343.0
2013-06-01,10314279.0
2013-07-01,8338879.0
2013-08-01,10102257.0
2013-09-01,9189557.0
2013-10-01,9253659.0
2013-11-01,9228703.0
2013-12-01,8826911.0
2014-01-01,7975176.0
2014-02-01,9130454.0
2014-03-01,7251503.0
2014-04-01,7454058.0
2014-05-01,9867166.0
2014-06-01,7585918.0
2014-07-01,8459983.0
2014-08-01,9719693.0
2014-09-01,8778397.0
2014-10-01,10527220.0
2014-11-01,11834528.0
2014-12-01,12417111.0
2015-01-01,12437644.0
2015-02-01,12427968.0
2015-03-01,11684158.0
2015-04-01,11741835.0
2015-05-01,12650224.0
2015-06-01,12125107.0
2015-07-01,12692625.0
2015-08-01,13637752.0
2015-09-01,14537945.0
2015-10-01,15038034.0
2015-11-01,14913646.0
2015-12-01,18074707.0
2016-01-01,14807446.0
2016-02-01,15088338.0
2016-03-01,14079736.0
