Tarih,TP_PBD_K34
2000-01-01,1324696.0
2000-02-01,1567408.0
2000-03-01,1577442.0
2000-04-01,1565545.0
2000-05-01,1619187.0
2000-06-01,2082479.0
2000-07-01,2277568.0
2000-08-01,2311050.0
2000-09-01,2246260.0
2000-10-01,2305650.0
2000-11-01,2292365.0
2000-12-01,2057450.0
2001-01-01,2010729.0
2001-02-01,2007345.0
2001-03-01,2173855.0
2001-04-01,1928432.0
2001-05-01,2010335.0
2001-06-01,2093221.0
2001-07-01,1975705.0
2001-08-01,2088505.0
2001-09-01,2095385.0
2001-10-01,2155308.0
2001-11-01,2066514.0
2001-12-01,1998441.0
2002-01-01,1934961.0
2002-02-01,1905304.0
2002-03-01,1945713.0
2002-04-01,1998499.0
2002-05-01,1917174.0
2002-06-01,2013495.0
2002-07-01,2700923.0
2002-08-01,2785323.0
2002-09-01,3075962.0
2002-10-01,2933363.0
2002-11-01,2958485.0
2002-12-01,3017899.0
2003-01-01,3224593.0
2003-02-01,3085894.0
2003-03-01,2995492.0
2003-04-01,2956605.0
2003-05-01,3007210.0
2003-06-01,2896388.0
2003-07-01,2826028.0
2003-08-01,3020311.0
2003-09-01,3420474.0
2003-10-01,3480617.0
2003-11-01,3589678.0
2003-12-01,3523020.0
2004-01-01,3493661.0
2004-02-01,3485360.0
2004-03-01,3635961.0
2004-04-01,3825673.0
2004-05-01,3695764.0
2004-06-01,3628391.0
2004-07-01,4381431.0
2004-08-01,4260934.0
2004-09-01,4044490.0
2004-10-01,4057424.0
2004-11-01,4059093.0
2004-12-01,4186949.0
2005-01-01,4146527.0
2005-02-01,4112084.0
2005-03-01,4037921.0
2005-04-01,3913351.0
2005-05-01,3896977.0
2005-06-01,4051470.0
2005-07-01,4126460.0
2005-08-01,4233532.0
2005-09-01,4374319.0
2005-10-01,4241307.0
2005-11-01,4501753.0
2005-12-01,4066470.0
2006-01-01,4397500.0
2006-02-01,4447662.0
2006-03-01,4185369.0
2006-04-01,4613200.0
2006-05-01,4376513.0
2006-06-01,4110259.0
2006-07-01,4234655.0
2006-08-01,4135755.0
2006-09-01,4312601.0
2006-10-01,4336544.0
2006-11-01,4333304.0
2006-12-01,4234472.0
2007-01-01,4995151.0
2007-02-01,5047831.0
2007-03-01,5526331.0
2007-04-01,5187946.0
2007-05-01,5416223.0
2007-06-01,5930309.0
2007-07-01,5983438.0
2007-08-01,5727306.0
2007-09-01,6239553.0
2007-10-01,6758987.0
2007-11-01,6937843.0
2007-12-01,7682993.0
2008-01-01,6563084.0
2008-02-01,6813105.0
