Tarih,TP_PBD_S40
2000-01-01,6835576.0
2000-02-01,7027680.0
2000-03-01,7249678.0
2000-04-01,6947774.0
2000-05-01,6179862.0
2000-06-01,7196214.0
2000-07-01,8238744.0
2000-08-01,8308314.0
2000-09-01,8261299.0
2000-10-01,8014129.0
2000-11-01,7187411.0
2000-12-01,9627597.0
2001-01-01,10094144.0
2001-02-01,6930053.0
2001-03-01,8143834.0
2001-04-01,9634868.0
2001-05-01,19806998.0
2001-06-01,21570532.0
2001-07-01,22093123.0
2001-08-01,22726490.0
2001-09-01,21882999.0
2001-10-01,21983972.0
2001-11-01,20908533.0
2001-12-01,21348272.0
2002-01-01,21777253.0
2002-02-01,21581426.0
2002-03-01,21339197.0
2002-04-01,21755337.0
2002-05-01,20944519.0
2002-06-01,17188869.0
2002-07-01,23390702.0
2002-08-01,27359145.0
2002-09-01,27617754.0
2002-10-01,28614272.0
2002-11-01,30816498.0
2002-12-01,31953299.0
2003-01-01,33582618.0
2003-02-01,33959792.0
2003-03-01,34294446.0
2003-04-01,35033942.0
2003-05-01,35679023.0
2003-06-01,35469976.0
2003-07-01,36053378.0
2003-08-01,37311731.0
2003-09-01,38398237.0
2003-10-01,39557652.0
2003-11-01,40198985.0
2003-12-01,42099171.0
2004-01-01,43334158.0
2004-02-01,44304661.0
2004-03-01,44473970.0
2004-04-01,43187614.0
2004-05-01,42083805.0
2004-06-01,38660592.0
2004-07-01,39500266.0
2004-08-01,41328182.0
2004-09-01,43759531.0
2004-10-01,47907766.0
2004-11-01,48734563.0
2004-12-01,50048602.0
2005-01-01,52271112.0
2005-02-01,53699257.0
2005-03-01,52994308.0
2005-04-01,52200083.0
2005-05-01,52274073.0
2005-06-01,52435970.0
2005-07-01,54194655.0
2005-08-01,54973385.0
2005-09-01,54353307.0
2005-10-01,55556738.0
2005-11-01,58862008.0
2005-12-01,61263819.0
2006-01-01,63070917.0
2006-02-01,64526517.0
2006-03-01,63990819.0
2006-04-01,65295411.0
2006-05-01,57983512.0
2006-06-01,56480447.0
2006-07-01,59260368.0
2006-08-01,61277297.0
2006-09-01,62517795.0
2006-10-01,62745157.0
2006-11-01,63758963.0
2006-12-01,65767897.0
2007-01-01,69687685.0
2007-02-01,71308551.0
2007-03-01,71152164.0
2007-04-01,71040982.0
2007-05-01,70534929.0
2007-06-01,72773759.0
2007-07-01,74499163.0
2007-08-01,75174063.0
2007-09-01,78159864.0
2007-10-01,81162693.0
2007-11-01,81527068.0
2007-12-01,83405202.0
2008-01-01,84113117.0
2008-02-01,84734850.0
2008-03-01,82847591.0
2008-04-01,81980319.0
2008-05-01,82201346.0
2008-06-01,83269680.0
2008-07-01,87237583.0
2008-08-01,89466896.0
2008-09-01,89976313.0
2008-10-01,87985828.0
2008-11-01,91541914.0
2008-12-01,93751653.0
2009-01-01,97098656.0
2009-02-01,99076045.0
2009-03-01,102950022.0
2009-04-01,105777420.0
2009-05-01,107484514.0
2009-06-01,110182935.0
2009-07-01,114080501.0
2009-08-01,116969578.0
2009-09-01,120122432.0
2009-10-01,122982597.0
2009-11-01,123775800.0
