Tarih,TP_PBD_K42
2011-12-01,585222931.0
2012-01-01,584983937.0
2012-02-01,591449495.0
2012-03-01,603326713.0
2012-04-01,617436822.0
2012-05-01,630506877.0
2012-06-01,636373196.0
2012-07-01,648149017.0
2012-08-01,652565191.0
2012-09-01,657604389.0
2012-10-01,669886830.0
2012-11-01,678400184.0
2012-12-01,695142128.0
2013-01-01,701587391.0
2013-02-01,719055087.0
2013-03-01,732773697.0
2013-04-01,751527724.0
2013-05-01,788359094.0
2013-06-01,811882066.0
2013-07-01,838610031.0
2013-08-01,851944387.0
2013-09-01,876503722.0
2013-10-01,876474254.0
2013-11-01,890561258.0
2013-12-01,924246381.0
2014-01-01,953991866.0
2014-02-01,955355002.0
2014-03-01,959849650.0
2014-04-01,963406487.0
2014-05-01,970795258.0
2014-06-01,996031767.0
2014-07-01,1011498523.0
2014-08-01,1012162130.0
2014-09-01,1053811179.0
2014-10-01,1052420548.0
2014-11-01,1069035147.0
2014-12-01,1099216478.0
2015-01-01,1119564364.0
2015-02-01,1144696488.0
2015-03-01,1173779540.0
2015-04-01,1205628028.0
2015-05-01,1212083810.0
2015-06-01,1243704865.0
2015-07-01,1272022355.0
2015-08-01,1293471427.0
2015-09-01,1316564982.0
2015-10-01,1305815935.0
2015-11-01,1309155927.0
2015-12-01,1317002389.0
2016-01-01,1329310871.0
2016-02-01,1346410081.0
2016-03-01,1346415195.0
2016-04-01,1347303394.0
2016-05-01,1377339856.0
2016-06-01,1397065354.0
2016-07-01,1404237657.0
2016-08-01,1416257997.0
2016-09-01,1432229396.0
2016-10-01,1453476548.0
2016-11-01,1506370326.0
2016-12-01,1522085321.0
2017-01-01,1585728665.0
2017-02-01,1581263779.0
2017-03-01,1615335916.0
2017-04-01,1644073147.0
2017-05-01,1670865486.0
2017-06-01,1696397301.0
2017-07-01,1712594630.0
2017-08-01,1713634550.0
2017-09-01,1740158334.0
2017-10-01,1779065252.0
2017-11-01,1827705767.0
2017-12-01,1816804827.0
2018-01-01,1831973911.0
2018-02-01,1856074815.0
2018-03-01,1893622018.0
2018-04-01,1936524305.0
2018-05-01,2008599904.0
2018-06-01,2018526266.0
2018-07-01,2066469146.0
2018-08-01,2280004494.0
2018-09-01,2184725524.0
2018-10-01,2090262902.0
2018-11-01,2032239310.0
2018-12-01,2024515594.0
2019-01-01,2012185572.0
2019-02-01,2046971239.0
2019-03-01,2117726710.0
2019-04-01,2152776944.0
2019-05-01,2138494768.0
2019-06-01,2136182516.0
2019-07-01,2117982895.0
2019-08-01,2141644236.0
2019-09-01,2158251814.0
2019-10-01,2176494321.0
2019-11-01,2201953340.0
2019-12-01,2263878166.0
2020-01-01,2290140409.0
2020-02-01,2364544970.0
2020-03-01,2461877367.0
2020-04-01,2624788929.0
2020-05-01,2680936487.0
2020-06-01,2752843571.0
2020-07-01,2854926635.0
2020-08-01,2936334767.0
2020-09-01,2983239571.0
2020-10-01,3071450961.0
2020-11-01,3049471419.0
2020-12-01,3014735477.0
2021-01-01,2992586299.0
2021-02-01,3021952182.0
2021-03-01,3137049316.0
2021-04-01,3150981008.0
2021-05-01,3181621557.0
2021-06-01,3230577573.0
2021-07-01,3218039514.0
2021-08-01,3260038579.0
2021-09-01,3340541792.0
2021-10-01,3445298639.0
2021-11-01,3874873480.0
2021-12-01,3950938672.0
2022-01-01,4022306432.0
2022-02-01,4180126698.0
2022-03-01,4408457420.0
2022-04-01,4536695350.0
2022-05-01,4865387469.0
2022-06-01,5040228582.0
2022-07-01,5205445459.0
2022-08-01,5358461170.0
2022-09-01,5504963134.0
2022-10-01,5679343726.0
2022-11-01,5879177677.0
2022-12-01,6130685705.0
2023-01-01,6339044182.0
2023-02-01,6506434134.0
2023-03-01,6899705092.0
2023-04-01,7253585495.0
2023-05-01,7590306252.0
2023-06-01,8144414171.0
2023-07-01,8412482293.0
2023-08-01,8516790856.0
2023-09-01,8680544176.0
2023-10-01,8900340777.0
2023-11-01,9162768572.0
2023-12-01,9438819595.0
2024-01-01,9703145310.0
2024-02-01,10103233176.0
2024-03-01,10562463531.0
2024-04-01,10796875868.0
2024-05-01,11135550218.0
2024-06-01,11378605176.0
2024-07-01,11564561482.0
2024-08-01,11919943382.0
2024-09-01,12260270965.0
2024-10-01,12385350636.0
2024-11-01,12612769136.0
2024-12-01,13069511384.0
2025-01-01,13408982476.0
2025-02-01,13804106924.0
2025-03-01,14393206299.0
2025-04-01,15012585798.0
2025-05-01,15513395134.0
2025-06-01,16005986238.0
2025-07-01,16416951857.0
2025-08-01,16854667729.0
