Tarih,TP_PBD_K40
2000-01-01,387597.0
2000-02-01,597041.0
2000-03-01,587087.0
2000-04-01,532067.0
2000-05-01,609187.0
2000-06-01,1064485.0
2000-07-01,1089506.0
2000-08-01,1119445.0
2000-09-01,1120033.0
2000-10-01,1214314.0
2000-11-01,1314251.0
2000-12-01,1146992.0
2001-01-01,1080751.0
2001-02-01,984303.0
2001-03-01,808152.0
2001-04-01,549900.0
2001-05-01,643797.0
2001-06-01,665297.0
2001-07-01,543382.0
2001-08-01,602844.0
2001-09-01,597133.0
2001-10-01,623578.0
2001-11-01,717064.0
2001-12-01,708421.0
2002-01-01,758477.0
2002-02-01,672976.0
2002-03-01,687695.0
2002-04-01,731734.0
2002-05-01,715658.0
2002-06-01,686780.0
2002-07-01,1221425.0
2002-08-01,1254091.0
2002-09-01,1523233.0
2002-10-01,1414821.0
2002-11-01,1478119.0
2002-12-01,1179275.0
2003-01-01,1330153.0
2003-02-01,1310492.0
2003-03-01,1282277.0
2003-04-01,1378363.0
2003-05-01,1421267.0
2003-06-01,1388077.0
2003-07-01,1359757.0
2003-08-01,1492151.0
2003-09-01,1824140.0
2003-10-01,1888005.0
2003-11-01,1937262.0
2003-12-01,1997504.0
2004-01-01,2077229.0
2004-02-01,2085282.0
2004-03-01,2252425.0
2004-04-01,2246299.0
2004-05-01,2169348.0
2004-06-01,2075761.0
2004-07-01,2826160.0
2004-08-01,2668435.0
2004-09-01,2432504.0
2004-10-01,2526849.0
2004-11-01,2548969.0
2004-12-01,2603869.0
2005-01-01,2656551.0
2005-02-01,2654742.0
2005-03-01,2505131.0
2005-04-01,2388017.0
2005-05-01,2473308.0
2005-06-01,2529654.0
2005-07-01,2645453.0
2005-08-01,2636582.0
2005-09-01,3048885.0
2005-10-01,2970979.0
2005-11-01,3203211.0
2005-12-01,3356100.0
2006-01-01,3773736.0
2006-02-01,3856209.0
2006-03-01,3544344.0
2006-04-01,3796055.0
2006-05-01,3369895.0
2006-06-01,3109122.0
2006-07-01,3245133.0
2006-08-01,3366013.0
2006-09-01,3457335.0
2006-10-01,3559265.0
2006-11-01,3422312.0
2006-12-01,3371495.0
2007-01-01,3545451.0
2007-02-01,3566200.0
2007-03-01,3771848.0
2007-04-01,3655821.0
2007-05-01,3919189.0
2007-06-01,3785041.0
2007-07-01,4062850.0
2007-08-01,3920309.0
2007-09-01,3978177.0
2007-10-01,4782369.0
2007-11-01,4795530.0
2007-12-01,4736482.0
2008-01-01,4278870.0
2008-02-01,4436686.0
2008-03-01,4189985.0
2008-04-01,4410232.0
2008-05-01,4462825.0
2008-06-01,4345301.0
2008-07-01,4484426.0
2008-08-01,4716589.0
2008-09-01,4413827.0
2008-10-01,3970372.0
2008-11-01,3995877.0
2008-12-01,4090650.0
2009-01-01,4089555.0
2009-02-01,4083734.0
2009-03-01,4152090.0
2009-04-01,4368958.0
2009-05-01,4526400.0
2009-06-01,4635788.0
2009-07-01,4802904.0
2009-08-01,4996901.0
2009-09-01,5153855.0
2009-10-01,5270755.0
2009-11-01,5050818.0
2009-12-01,5441267.0
2010-01-01,5548592.0
2010-02-01,5323454.0
2010-03-01,5457205.0
2010-04-01,5696058.0
2010-05-01,5507018.0
