Tarih,TP_PBD_K50
2000-01-01,69611928.9
2000-02-01,70813765.9
2000-03-01,73908102.1
2000-04-01,75494741.9
2000-05-01,76515977.0
2000-06-01,82403562.6
2000-07-01,86284545.0
2000-08-01,87833372.0
2000-09-01,91229693.1
2000-10-01,92372718.9
2000-11-01,96123809.9
2000-12-01,102917856.4
2001-01-01,100765917.9
2001-02-01,113045341.2
2001-03-01,127798561.9
2001-04-01,134956181.9
2001-05-01,136518802.0
2001-06-01,148436571.0
2001-07-01,146562456.0
2001-08-01,153633100.0
2001-09-01,162665166.1
2001-10-01,167606094.0
2001-11-01,161459170.9
2001-12-01,162211196.9
2002-01-01,153511636.0
2002-02-01,158966104.0
2002-03-01,158713316.0
2002-04-01,158083151.0
2002-05-01,165477836.0
2002-06-01,171781316.0
2002-07-01,185846492.0
2002-08-01,185305885.0
2002-09-01,190225766.0
2002-10-01,193938993.0
2002-11-01,190788710.0
2002-12-01,200123439.0
2003-01-01,203005720.0
2003-02-01,202054729.0
2003-03-01,206489120.0
2003-04-01,201780331.0
2003-05-01,196890245.0
2003-06-01,199905279.0
2003-07-01,203241729.0
2003-08-01,204973335.0
2003-09-01,212495509.0
2003-10-01,221249742.0
2003-11-01,225869193.0
2003-12-01,234877346.0
2004-01-01,232319871.0
2004-02-01,235429631.0
2004-03-01,239270687.0
2004-04-01,244392921.0
2004-05-01,252588626.0
2004-06-01,252630428.0
2004-07-01,251167999.0
2004-08-01,263985987.0
2004-09-01,271560665.0
2004-10-01,278610920.0
2004-11-01,283393581.0
2004-12-01,285338721.0
2005-01-01,281992017.0
2005-02-01,288784088.0
2005-03-01,293161569.0
2005-04-01,299013139.0
2005-05-01,304013813.0
2005-06-01,315137781.0
2005-07-01,316270422.0
2005-08-01,329950849.0
2005-09-01,341960300.0
2005-10-01,336199502.0
2005-11-01,346191075.0
2005-12-01,365722366.0
2006-01-01,355277429.0
2006-02-01,365118550.0
2006-03-01,378752268.0
2006-04-01,379232207.0
2006-05-01,407218757.0
2006-06-01,416649927.0
2006-07-01,408509884.0
2006-08-01,407495423.0
2006-09-01,422199338.0
2006-10-01,418490380.0
2006-11-01,431378801.0
2006-12-01,443416042.0
2007-01-01,442810867.0
2007-02-01,452569519.0
2007-03-01,459473828.0
2007-04-01,459611055.0
2007-05-01,462982670.0
2007-06-01,477340386.0
2007-07-01,479908317.0
2007-08-01,489867596.0
2007-09-01,484549577.0
2007-10-01,482854701.0
2007-11-01,494643202.0
2007-12-01,514093334.0
2008-01-01,507211932.0
2008-02-01,523163511.0
2008-03-01,554080170.0
2008-04-01,549555515.0
2008-05-01,549686863.0
2008-06-01,574929960.0
2008-07-01,570262884.0
2008-08-01,566616761.0
2008-09-01,593851183.0
2008-10-01,624145307.0
2008-11-01,628062867.0
2008-12-01,641678108.0
2009-01-01,632551980.0
2009-02-01,640840198.0
2009-03-01,659655062.0
2009-04-01,643723107.0
2009-05-01,652263598.0
2009-06-01,672134316.0
2009-07-01,664316703.0
2009-08-01,674247691.0
2009-09-01,702864669.0
2009-10-01,696075882.0
2009-11-01,702358877.0
2009-12-01,731648294.0
2010-01-01,718533250.0
2010-02-01,741029710.0
2010-03-01,755181714.0
2010-04-01,748038350.0
2010-05-01,767092855.0
2010-06-01,796069378.0
2010-07-01,789180593.0
2010-08-01,795594403.0
2010-09-01,815318108.0
2010-10-01,818262440.0
2010-11-01,846175456.0
2010-12-01,884530913.0
2011-01-01,896270500.0
2011-02-01,927477564.0
2011-03-01,928402519.0
2011-04-01,949393726.0
2011-05-01,989205326.0
2011-06-01,1012749664.0
2011-07-01,1021437458.0
2011-08-01,1055080955.0
2011-09-01,1068996269.0
2011-10-01,1070399658.0
2011-11-01,1061064190.0
2011-12-01,1062025759.0
2012-01-01,1066274111.0
2012-02-01,1073880585.0
2012-03-01,1077017346.0
2012-04-01,1103179906.0
2012-05-01,1109368029.0
2012-06-01,1113690014.0
2012-07-01,1123906572.0
2012-08-01,1138869505.0
2012-09-01,1144486380.0
2012-10-01,1162309460.0
2012-11-01,1166444545.0
2012-12-01,1200132172.0
2013-01-01,1200133898.0
2013-02-01,1224436703.0
2013-03-01,1257315929.0
2013-04-01,1268727433.0
2013-05-01,1314723630.0
2013-06-01,1340363267.0
2013-07-01,1369419215.0
2013-08-01,1407729425.0
2013-09-01,1439039984.0
2013-10-01,1430340150.0
2013-11-01,1450025471.0
2013-12-01,1512589252.0
2014-01-01,1564818369.0
2014-02-01,1563717351.0
2014-03-01,1573253469.0
2014-04-01,1573882694.0
2014-05-01,1578436186.0
2014-06-01,1601115644.0
2014-07-01,1623703910.0
2014-08-01,1624713842.0
2014-09-01,1693522162.0
2014-10-01,1686690393.0
2014-11-01,1705405550.0
2014-12-01,1750073163.0
2015-01-01,1791421809.0
2015-02-01,1831213130.0
2015-03-01,1880682737.0
2015-04-01,1928536247.0
2015-05-01,1932308407.0
2015-06-01,1977563137.0
2015-07-01,2020345557.0
2015-08-01,2084366760.0
2015-09-01,2132826996.0
2015-10-01,2101687313.0
2015-11-01,2102370070.0
2015-12-01,2079312044.0
2016-01-01,2101762921.0
2016-02-01,2138254139.0
2016-03-01,2136193829.0
2016-04-01,2123270096.0
2016-05-01,2181161987.0
2016-06-01,2188347324.0
2016-07-01,2213467798.0
2016-08-01,2226176622.0
2016-09-01,2252764291.0
2016-10-01,2292199175.0
2016-11-01,2395362882.0
2016-12-01,2422310686.0
2017-01-01,2548130442.0
2017-02-01,2517213142.0
2017-03-01,2563511100.0
2017-04-01,2592381618.0
2017-05-01,2638109997.0
2017-06-01,2656493603.0
2017-07-01,2669279757.0
2017-08-01,2659552363.0
2017-09-01,2708703987.0
2017-10-01,2806056440.0
2017-11-01,2888914964.0
2017-12-01,2889792964.0
2018-01-01,2902298340.0
2018-02-01,2944316082.0
2018-03-01,3017504789.0
2018-04-01,3065944312.0
2018-05-01,3231341155.0
2018-06-01,3257899792.0
2018-07-01,3383231143.0
2018-08-01,3931225368.0
2018-09-01,3714498896.0
2018-10-01,3536465429.0
2018-11-01,3418625749.0
2018-12-01,3433634401.0
2019-01-01,3438934408.0
2019-02-01,3499333952.0
2019-03-01,3672738654.0
2019-04-01,3804177684.0
2019-05-01,3794607217.0
2019-06-01,3769753393.0
2019-07-01,3717756649.0
2019-08-01,3793378669.0
2019-09-01,3804477182.0
2019-10-01,3847814658.0
2019-11-01,3879525426.0
2019-12-01,3993671156.0
2020-01-01,4042218918.0
2020-02-01,4200223919.0
2020-03-01,4341043318.0
2020-04-01,4649370111.0
2020-05-01,4690103983.0
2020-06-01,4761163936.0
2020-07-01,4991324554.0
2020-08-01,5187432036.0
2020-09-01,5321819889.0
2020-10-01,5508029575.0
2020-11-01,5415025066.0
2020-12-01,5411706454.0
2021-01-01,5363520484.0
2021-02-01,5436001649.0
2021-03-01,5736042505.0
2021-04-01,5760338900.0
2021-05-01,5872274665.0
2021-06-01,5925071625.0
2021-07-01,5920007223.0
2021-08-01,6006893029.0
2021-09-01,6207214503.0
2021-10-01,6497609308.0
2021-11-01,7816701991.0
2021-12-01,8048159821.0
2022-01-01,8086941619.0
2022-02-01,8328806078.0
2022-03-01,8907880600.0
2022-04-01,9099514545.0
2022-05-01,9894401155.0
2022-06-01,10245058970.0
2022-07-01,10770276503.0
2022-08-01,11110776114.0
2022-09-01,11480738758.0
2022-10-01,11797624240.0
2022-11-01,12132631509.0
2022-12-01,12635032306.0
2023-01-01,12930065798.0
2023-02-01,13246295069.0
2023-03-01,13953090389.0
2023-04-01,14438435661.0
2023-05-01,14811110463.0
2023-06-01,16676493033.0
2023-07-01,17414014430.0
2023-08-01,17679272024.0
2023-09-01,18356483633.0
2023-10-01,18876999562.0
2023-11-01,19530221548.0
2023-12-01,20402580653.0
2024-01-01,20754057171.0
2024-02-01,21374380253.0
2024-03-01,22486903977.0
2024-04-01,22806344512.0
2024-05-01,23494414962.0
2024-06-01,24300189446.0
2024-07-01,24781578345.0
2024-08-01,25749767782.0
2024-09-01,26431934787.0
2024-10-01,26775588129.0
2024-11-01,27033397002.0
2024-12-01,28363082652.0
2025-01-01,28992796947.0
2025-02-01,29837588231.0
2025-03-01,31371718123.0
2025-04-01,32413054933.0
2025-05-01,33032602287.0
2025-06-01,34346389696.0
2025-07-01,35288572795.0
2025-08-01,36204537475.0
