Tarih,TP_PBD_K41
2000-01-01,279004.0
2000-02-01,312978.0
2000-03-01,291846.0
2000-04-01,308270.0
2000-05-01,293452.0
2000-06-01,256540.0
2000-07-01,379980.0
2000-08-01,397759.0
2000-09-01,319780.0
2000-10-01,282438.0
2000-11-01,165094.0
2000-12-01,155569.0
2001-01-01,124990.0
2001-02-01,124794.0
2001-03-01,394554.0
2001-04-01,388216.0
2001-05-01,355489.0
2001-06-01,287268.0
2001-07-01,195437.0
2001-08-01,262325.0
2001-09-01,173305.0
2001-10-01,235763.0
2001-11-01,231178.0
2001-12-01,172672.0
2002-01-01,215047.0
2002-02-01,236457.0
2002-03-01,287632.0
2002-04-01,277424.0
2002-05-01,192409.0
2002-06-01,198945.0
2002-07-01,248515.0
2002-08-01,288587.0
2002-09-01,286918.0
2002-10-01,337199.0
2002-11-01,380890.0
2002-12-01,647091.0
2003-01-01,700497.0
2003-02-01,656158.0
2003-03-01,620592.0
2003-04-01,592715.0
2003-05-01,586563.0
2003-06-01,585844.0
2003-07-01,560693.0
2003-08-01,566528.0
2003-09-01,611142.0
2003-10-01,636617.0
2003-11-01,657250.0
2003-12-01,445327.0
2004-01-01,389974.0
2004-02-01,385764.0
2004-03-01,409479.0
2004-04-01,380683.0
2004-05-01,384167.0
2004-06-01,439922.0
2004-07-01,481011.0
2004-08-01,467503.0
2004-09-01,479182.0
2004-10-01,481043.0
2004-11-01,451708.0
2004-12-01,492633.0
2005-01-01,567025.0
2005-02-01,512869.0
2005-03-01,475575.0
2005-04-01,421411.0
2005-05-01,402673.0
2005-06-01,372395.0
2005-07-01,427726.0
2005-08-01,653225.0
2005-09-01,368830.0
2005-10-01,424605.0
2005-11-01,359254.0
2005-12-01,280100.0
2006-01-01,241170.0
2006-02-01,269572.0
2006-03-01,259940.0
2006-04-01,241688.0
2006-05-01,268498.0
2006-06-01,274999.0
2006-07-01,302529.0
2006-08-01,170959.0
2006-09-01,187934.0
2006-10-01,207696.0
2006-11-01,249359.0
2006-12-01,252372.0
2007-01-01,262377.0
2007-02-01,337941.0
2007-03-01,309169.0
2007-04-01,307758.0
2007-05-01,394316.0
2007-06-01,390545.0
2007-07-01,382459.0
2007-08-01,393231.0
2007-09-01,384227.0
2007-10-01,430445.0
2007-11-01,434764.0
2007-12-01,483579.0
2008-01-01,402042.0
2008-02-01,450952.0
2008-03-01,500239.0
2008-04-01,485305.0
2008-05-01,470661.0
2008-06-01,511659.0
2008-07-01,492106.0
2008-08-01,381317.0
2008-09-01,373639.0
2008-10-01,393314.0
2008-11-01,326021.0
2008-12-01,326885.0
2009-01-01,360506.0
2009-02-01,356330.0
2009-03-01,342359.0
2009-04-01,382929.0
2009-05-01,275435.0
2009-06-01,305560.0
2009-07-01,294458.0
2009-08-01,313037.0
2009-09-01,339425.0
2009-10-01,371772.0
2009-11-01,343559.0
2009-12-01,332413.0
2010-01-01,359971.0
2010-02-01,406574.0
2010-03-01,483034.0
2010-04-01,498993.0
2010-05-01,525924.0
2010-06-01,536270.0
2010-07-01,514012.0
2010-08-01,547717.0
2010-09-01,811515.0
2010-10-01,588749.0
2010-11-01,536715.0
2010-12-01,527920.0
2011-01-01,655276.0
2011-02-01,604073.0
2011-03-01,550104.0
2011-04-01,638927.0
2011-05-01,649554.0
2011-06-01,673354.0
2011-07-01,714230.0
2011-08-01,668834.0
2011-09-01,621898.0
2011-10-01,641747.0
2011-11-01,966203.0
2011-12-01,674159.0
2012-01-01,625371.0
2012-02-01,650437.0
2012-03-01,701452.0
2012-04-01,730278.0
2012-05-01,676407.0
2012-06-01,823473.0
2012-07-01,824747.0
2012-08-01,870224.0
2012-09-01,950071.0
2012-10-01,865302.0
2012-11-01,960150.0
2012-12-01,841135.0
2013-01-01,917723.0
2013-02-01,955437.0
2013-03-01,989791.0
2013-04-01,755309.0
2013-05-01,723674.0
2013-06-01,837058.0
2013-07-01,786383.0
2013-08-01,957707.0
2013-09-01,1016887.0
2013-10-01,845659.0
2013-11-01,836195.0
2013-12-01,831290.0
2014-01-01,885382.0
2014-02-01,1331074.0
2014-03-01,879716.0
2014-04-01,776876.0
2014-05-01,815780.0
2014-06-01,765990.0
2014-07-01,788455.0
2014-08-01,776880.0
2014-09-01,839435.0
2014-10-01,671316.0
2014-11-01,620700.0
2014-12-01,720379.0
2015-01-01,692285.0
2015-02-01,610486.0
2015-03-01,587852.0
2015-04-01,674757.0
2015-05-01,481171.0
2015-06-01,474620.0
2015-07-01,490384.0
2015-08-01,462595.0
2015-09-01,460686.0
2015-10-01,437178.0
2015-11-01,443189.0
2015-12-01,464380.0
2016-01-01,458098.0
2016-02-01,448721.0
2016-03-01,453998.0
2016-04-01,463670.0
2016-05-01,491762.0
2016-06-01,487691.0
2016-07-01,471221.0
2016-08-01,483755.0
2016-09-01,510712.0
2016-10-01,482806.0
2016-11-01,467949.0
2016-12-01,609866.0
2017-01-01,600896.0
2017-02-01,1979483.0
2017-03-01,2067768.0
2017-04-01,2087992.0
2017-05-01,1301933.0
2017-06-01,1212261.0
2017-07-01,1215304.0
2017-08-01,1351011.0
2017-09-01,1282794.0
2017-10-01,1312955.0
2017-11-01,1004938.0
2017-12-01,1015627.0
2018-01-01,997739.0
2018-02-01,1006131.0
2018-03-01,672239.0
2018-04-01,750047.0
2018-05-01,742972.0
2018-06-01,1057507.0
2018-07-01,503920.0
2018-08-01,534834.0
2018-09-01,510475.0
2018-10-01,468536.0
2018-11-01,509664.0
2018-12-01,561920.0
2019-01-01,635118.0
2019-02-01,683202.0
2019-03-01,1868952.0
2019-04-01,2062509.0
2019-05-01,1870962.0
2019-06-01,1727311.0
2019-07-01,1645510.0
2019-08-01,1658073.0
2019-09-01,1650404.0
2019-10-01,1603063.0
2019-11-01,1608752.0
2019-12-01,1747662.0
2020-01-01,1799112.0
2020-02-01,1731546.0
2020-03-01,1695202.0
2020-04-01,1751904.0
2020-05-01,1769294.0
2020-06-01,1926495.0
2020-07-01,1982987.0
2020-08-01,2070193.0
2020-09-01,2045000.0
2020-10-01,1952820.0
2020-11-01,2047207.0
2020-12-01,3260208.0
2021-01-01,3306268.0
2021-02-01,3213495.0
2021-03-01,3284893.0
2021-04-01,3277707.0
2021-05-01,3809705.0
2021-06-01,4498177.0
2021-07-01,4490625.0
2021-08-01,4598142.0
2021-09-01,4976959.0
2021-10-01,8152843.0
2021-11-01,9863829.0
2021-12-01,10210359.0
2022-01-01,9987912.0
2022-02-01,10606229.0
2022-03-01,9846651.0
2022-04-01,9853084.0
2022-05-01,11922983.0
2022-06-01,13090820.0
2022-07-01,12629346.0
