Tarih,TP_PBD_K38
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,3773.0
2006-01-01,3773.0
2006-02-01,3774.0
2006-03-01,3774.0
2006-04-01,3774.0
2006-05-01,3774.0
2006-06-01,3774.0
2006-07-01,3774.0
2006-08-01,5175.0
2006-09-01,3771.0
2006-10-01,3771.0
2006-11-01,3771.0
2006-12-01,3771.0
2007-01-01,5273.0
2007-02-01,5654.0
2007-03-01,5373.0
2007-04-01,5618.0
2007-05-01,8296.0
2007-06-01,7472.0
2007-07-01,7397.0
2007-08-01,7395.0
2007-09-01,7405.0
2007-10-01,7424.0
2007-11-01,7503.0
2007-12-01,5988.0
2008-01-01,6006.0
2008-02-01,6015.0
2008-03-01,6144.0
2008-04-01,6188.0
2008-05-01,6173.0
2008-06-01,6183.0
2008-07-01,6154.0
2008-08-01,6200.0
2008-09-01,6252.0
2008-10-01,6222.0
2008-11-01,6224.0
2008-12-01,6230.0
2009-01-01,6296.0
2009-02-01,4398.0
2009-03-01,4384.0
2009-04-01,4395.0
2009-05-01,4449.0
2009-06-01,4484.0
2009-07-01,5209.0
2009-08-01,5303.0
2009-09-01,5397.0
2009-10-01,5868.0
2009-11-01,5972.0
2009-12-01,2794.0
2010-01-01,2775.0
2010-02-01,2703.0
2010-03-01,2708.0
2010-04-01,2663.0
2010-05-01,2590.0
2010-06-01,2561.0
2010-07-01,2555.0
2010-08-01,2678.0
2010-09-01,2660.0
2010-10-01,2647.0
2010-11-01,2679.0
2010-12-01,2512.0
2011-01-01,4011.0
2011-02-01,4166.0
2011-03-01,4121.0
2011-04-01,4053.0
2011-05-01,4008.0
2011-06-01,3952.0
2011-07-01,3924.0
2011-08-01,3911.0
2011-09-01,3905.0
2011-10-01,3930.0
2011-11-01,7781.0
2011-12-01,7628.0
2012-01-01,8146.0
2012-02-01,8213.0
2012-03-01,8100.0
2012-04-01,8088.0
2012-05-01,7991.0
2012-06-01,7926.0
2012-07-01,7838.0
2012-08-01,8057.0
2012-09-01,8082.0
2012-10-01,7926.0
2012-11-01,7865.0
2012-12-01,7231.0
2013-01-01,6940.0
2013-02-01,6757.0
2013-03-01,7635.0
2013-04-01,7630.0
2013-05-01,7555.0
2013-06-01,12050.0
2013-07-01,12047.0
2013-08-01,11248.0
2013-09-01,11209.0
2013-10-01,10836.0
2013-11-01,10795.0
2013-12-01,10798.0
2014-01-01,10679.0
2014-02-01,10602.0
2014-03-01,10567.0
2014-04-01,10215.0
2014-05-01,9624.0
