Tarih,TP_PBD_K09
2000-01-01,2142.0
2000-02-01,5046.0
2000-03-01,5287.0
2000-04-01,8032.0
2000-05-01,6582.0
2000-06-01,6989.0
2000-07-01,6175.0
2000-08-01,5939.0
2000-09-01,5502.0
2000-10-01,6223.0
2000-11-01,5245.0
2000-12-01,58519.0
2001-01-01,61064.0
2001-02-01,70281.0
2001-03-01,92989.0
2001-04-01,68656.0
2001-05-01,67504.0
2001-06-01,69601.0
2001-07-01,68912.0
2001-08-01,7794.0
2001-09-01,8194.0
2001-10-01,76118.0
2001-11-01,72523.0
2001-12-01,72664.0
2002-01-01,73119.0
2002-02-01,81573.0
2002-03-01,82236.0
2002-04-01,85762.0
2002-05-01,84498.0
2002-06-01,75516.0
2002-07-01,73838.0
2002-08-01,73773.0
2002-09-01,74403.0
2002-10-01,74447.0
2002-11-01,74428.0
2002-12-01,8245.0
2003-01-01,8288.0
2003-02-01,8497.0
2003-03-01,8760.0
2003-04-01,8809.0
2003-05-01,8600.0
2003-06-01,8544.0
2003-07-01,8530.0
2003-08-01,8542.0
2003-09-01,8521.0
2003-10-01,8545.0
2003-11-01,8596.0
2003-12-01,5625.0
2004-01-01,5701.0
2004-02-01,5752.0
2004-03-01,5818.0
2004-04-01,5898.0
2004-05-01,5900.0
2004-06-01,5653.0
2004-07-01,5815.0
2004-08-01,5838.0
2004-09-01,5897.0
2004-10-01,6001.0
2004-11-01,6025.0
2004-12-01,6138.0
2005-01-01,6019.0
2005-02-01,6025.0
2005-03-01,6041.0
2005-04-01,6030.0
2005-05-01,6030.0
2005-06-01,6029.0
2005-07-01,6030.0
2005-08-01,6030.0
2005-09-01,6030.0
2005-10-01,6030.0
2005-11-01,6030.0
2005-12-01,5754380.0
2006-01-01,6293580.0
2006-02-01,8245380.0
2006-03-01,11323580.0
2006-04-01,5549880.0
2006-05-01,6360780.0
2006-06-01,4218680.0
2006-07-01,1610080.0
2006-08-01,479804.0
2006-09-01,2728724.0
2006-10-01,2289530.0
2006-11-01,1413500.0
2006-12-01,1324023.0
2007-01-01,3732857.0
2007-02-01,838087.0
2007-03-01,1742487.0
2007-04-01,2825737.0
2007-05-01,3184537.0
2007-06-01,3360637.0
2007-07-01,2793229.0
2007-08-01,3120357.0
2007-09-01,5873557.0
2007-10-01,5668687.0
2007-11-01,2512673.0
2007-12-01,1500996.0
2008-01-01,5351460.0
2008-02-01,2060062.0
2008-03-01,4031560.0
2008-04-01,5912388.0
2008-05-01,1436762.0
2008-06-01,426858.0
2008-07-01,1742787.0
2008-08-01,1461532.0
2008-09-01,9896287.0
2008-10-01,5672846.0
2008-11-01,5239594.0
2008-12-01,8195589.0
2009-01-01,6532593.0
2009-02-01,5574712.0
2009-03-01,10155758.0
2009-04-01,5283272.0
2009-05-01,3134778.0
2009-06-01,5545850.0
2009-07-01,6822799.0
2009-08-01,5442451.0
2009-09-01,8903031.0
2009-10-01,4229729.0
2009-11-01,7524827.0
2009-12-01,9682103.0
2010-01-01,5567843.0
2010-02-01,7248959.0
2010-03-01,9797905.0
2010-04-01,5152048.0
2010-05-01,3575648.0
2010-06-01,5216831.0
2010-07-01,3119787.0
2010-08-01,189277.0
2010-09-01,4392377.0
2010-10-01,734427.0
2010-11-01,45977.0
2010-12-01,267277.0
2011-01-01,12277.0
2011-02-01,30777.0
2011-03-01,30577.0
2011-04-01,46077.0
2011-05-01,100977.0
2011-06-01,127677.0
