Tarih,TP_PBD_K32
2000-01-01,14872.0
2000-02-01,18222.0
2000-03-01,7911.0
2000-04-01,8358.0
2000-05-01,21345.0
2000-06-01,45280.0
2000-07-01,59780.0
2000-08-01,52236.0
2000-09-01,45767.0
2000-10-01,59424.0
2000-11-01,26156.0
2000-12-01,9728.0
2001-01-01,39288.0
2001-02-01,38710.0
2001-03-01,28095.0
2001-04-01,8468.0
2001-05-01,5996.0
2001-06-01,6222.0
2001-07-01,5618.0
2001-08-01,5650.0
2001-09-01,5801.0
2001-10-01,5651.0
2001-11-01,6447.0
2001-12-01,10777.0
2002-01-01,10092.0
2002-02-01,7807.0
2002-03-01,4734.0
2002-04-01,4537.0
2002-05-01,4889.0
2002-06-01,5168.0
2002-07-01,5611.0
2002-08-01,6312.0
2002-09-01,5920.0
2002-10-01,6598.0
2002-11-01,6320.0
2002-12-01,27134.0
2003-01-01,21393.0
2003-02-01,16524.0
2003-03-01,950173.0
2003-04-01,12212.0
2003-05-01,3962.0
2003-06-01,2506.0
2003-07-01,2447.0
2003-08-01,2289.0
2003-09-01,2475.0
2003-10-01,2187.0
2003-11-01,2068.0
2003-12-01,2252.0
2004-01-01,2432.0
2004-02-01,2236.0
2004-03-01,6245.0
2004-04-01,8400.0
2004-05-01,7791.0
2004-06-01,3185.0
2004-07-01,2183.0
2004-08-01,2300.0
2004-09-01,508.0
2004-10-01,510.0
2004-11-01,580.0
2004-12-01,563.0
2005-01-01,1454.0
2005-02-01,11346.0
2005-03-01,29600.0
2005-04-01,34517.0
2005-05-01,43467.0
2005-06-01,17087.0
2005-07-01,53697.0
2005-08-01,26340.0
2005-09-01,581.0
2005-10-01,604.0
2005-11-01,609.0
2005-12-01,976.0
2006-01-01,642.0
2006-02-01,662.0
2006-03-01,651.0
2006-04-01,646.0
2006-05-01,656.0
2006-06-01,663.0
2006-07-01,665.0
2006-08-01,669.0
2006-09-01,675.0
2006-10-01,678.0
2006-11-01,689.0
2006-12-01,455.0
2007-01-01,44436.0
2007-02-01,19928.0
2007-03-01,19165.0
2007-04-01,20511.0
2007-05-01,8530.0
2007-06-01,5438.0
2007-07-01,4717.0
2007-08-01,4723.0
2007-09-01,3849.0
2007-10-01,4701.0
2007-11-01,3616.0
2007-12-01,29936.0
2008-01-01,22369.0
2008-02-01,24443.0
2008-03-01,24964.0
2008-04-01,25152.0
2008-05-01,25545.0
2008-06-01,21319.0
2008-07-01,17599.0
2008-08-01,14019.0
2008-09-01,7461.0
2008-10-01,7836.0
2008-11-01,6081.0
2008-12-01,9878.0
2009-01-01,26793.0
2009-02-01,27396.0
2009-03-01,28636.0
2009-04-01,29604.0
2009-05-01,28996.0
2009-06-01,29448.0
2009-07-01,29548.0
2009-08-01,30415.0
2009-09-01,31137.0
2009-10-01,31215.0
2009-11-01,30931.0
2009-12-01,16794.0
2010-01-01,36947.0
2010-02-01,38503.0
2010-03-01,40713.0
2010-04-01,41228.0
2010-05-01,42368.0
2010-06-01,41793.0
2010-07-01,40169.0
2010-08-01,40193.0
2010-09-01,39590.0
2010-10-01,39565.0
2010-11-01,39871.0
2010-12-01,12305.0
2011-01-01,38328.0
2011-02-01,43049.0
2011-03-01,44632.0
2011-04-01,43399.0
2011-05-01,44266.0
2011-06-01,44802.0
2011-07-01,39511.0
2011-08-01,14335.0
