Tarih,TP_PBD_K02
2000-01-01,544449.0
2000-02-01,471823.0
2000-03-01,449108.0
2000-04-01,451829.0
2000-05-01,497444.0
2000-06-01,498174.0
2000-07-01,580711.0
2000-08-01,556633.0
2000-09-01,485161.0
2000-10-01,533859.0
2000-11-01,532458.0
2000-12-01,613159.0
2001-01-01,579203.0
2001-02-01,676920.0
2001-03-01,568066.0
2001-04-01,687021.0
2001-05-01,665215.0
2001-06-01,607917.0
2001-07-01,723206.0
2001-08-01,767831.0
2001-09-01,651569.0
2001-10-01,750340.0
2001-11-01,790122.0
2001-12-01,867366.0
2002-01-01,827004.0
2002-02-01,921281.0
2002-03-01,685731.0
2002-04-01,818454.0
2002-05-01,817924.0
2002-06-01,731325.0
2002-07-01,665171.0
2002-08-01,716484.0
2002-09-01,868040.0
2002-10-01,686658.0
2002-11-01,812355.0
2002-12-01,809462.0
2003-01-01,833103.0
2003-02-01,916372.0
2003-03-01,887788.0
2003-04-01,871214.0
2003-05-01,854469.0
2003-06-01,1042351.0
2003-07-01,842390.0
2003-08-01,806320.0
2003-09-01,981927.0
2003-10-01,1009280.0
2003-11-01,1127363.0
2003-12-01,1009591.0
2004-01-01,1362213.0
2004-02-01,940880.0
2004-03-01,898717.0
2004-04-01,1185380.0
2004-05-01,1127089.0
2004-06-01,1098342.0
2004-07-01,1075915.0
2004-08-01,1323065.0
2004-09-01,1153968.0
2004-10-01,1034254.0
2004-11-01,1133772.0
2004-12-01,1153263.0
2005-01-01,1510498.0
2005-02-01,1525035.0
2005-03-01,1292432.0
2005-04-01,1291480.0
2005-05-01,1274205.0
2005-06-01,1402539.0
2005-07-01,1357559.0
2005-08-01,1616400.0
2005-09-01,1695929.0
2005-10-01,1694991.0
2005-11-01,1512638.0
2005-12-01,1759388.0
2006-01-01,1510671.0
2006-02-01,1544174.0
2006-03-01,1715967.0
2006-04-01,1608874.0
2006-05-01,1625609.0
2006-06-01,2055144.0
2006-07-01,2069937.0
2006-08-01,1964916.0
2006-09-01,1806412.0
2006-10-01,1812965.0
2006-11-01,1880801.0
2006-12-01,2834941.0
2007-01-01,1724718.0
2007-02-01,1912270.0
2007-03-01,1973588.0
2007-04-01,2161764.0
2007-05-01,1802392.0
2007-06-01,1972776.0
2007-07-01,1952057.0
2007-08-01,2518936.0
2007-09-01,2035024.0
2007-10-01,2007795.0
2007-11-01,2585235.0
2007-12-01,2906296.0
2008-01-01,2011213.0
2008-02-01,2471916.0
2008-03-01,2705129.0
2008-04-01,2340710.0
2008-05-01,2391837.0
2008-06-01,2841156.0
2008-07-01,2460650.0
2008-08-01,2383770.0
2008-09-01,4306364.0
2008-10-01,3036457.0
2008-11-01,2617887.0
2008-12-01,3042512.0
2009-01-01,3084519.0
2009-02-01,3032099.0
2009-03-01,2883736.0
2009-04-01,3741743.0
2009-05-01,2889495.0
2009-06-01,3123965.0
2009-07-01,3279471.0
2009-08-01,3221315.0
2009-09-01,3305262.0
2009-10-01,3594009.0
2009-11-01,4357446.0
2009-12-01,4321520.0
2010-01-01,3277218.0
2010-02-01,3703181.0
2010-03-01,3341277.0
2010-04-01,4010500.0
2010-05-01,3900521.0
2010-06-01,3587423.0
2010-07-01,4021509.0
2010-08-01,4458759.0
2010-09-01,4013562.0
2010-10-01,4825239.0
2010-11-01,4343034.0
2010-12-01,5079211.0
2011-01-01,4716510.0
2011-02-01,5012267.0
2011-03-01,4491180.0
2011-04-01,4998146.0
2011-05-01,4757170.0
2011-06-01,5578117.0
2011-07-01,5501252.0
2011-08-01,7858789.0
2011-09-01,6377087.0
2011-10-01,6029790.0
2011-11-01,5526408.0
2011-12-01,6188038.0
2012-01-01,5266279.0
2012-02-01,5245035.0
2012-03-01,6042627.0
2012-04-01,6787890.0
2012-05-01,5584206.0
2012-06-01,6291989.0
2012-07-01,5927974.0
2012-08-01,7253211.0
2012-09-01,6645112.0
2012-10-01,7721743.0
2012-11-01,7249082.0
2012-12-01,8027380.0
2013-01-01,6462682.0
2013-02-01,6945477.0
2013-03-01,7143661.0
2013-04-01,7735469.0
2013-05-01,7721520.0
2013-06-01,7884674.0
2013-07-01,7535599.0
2013-08-01,8630952.0
2013-09-01,8976276.0
2013-10-01,8806913.0
2013-11-01,8569854.0
2013-12-01,9197553.0
2014-01-01,9002206.0
2014-02-01,9503410.0
2014-03-01,9364023.0
2014-04-01,9359707.0
2014-05-01,9097514.0
2014-06-01,9963185.0
2014-07-01,12154091.0
2014-08-01,9436038.0
2014-09-01,10566889.0
2014-10-01,10437419.0
2014-11-01,9786146.0
2014-12-01,10523617.0
2015-01-01,10238161.0
2015-02-01,10979460.0
2015-03-01,10246273.0
2015-04-01,11971943.0
2015-05-01,10195330.0
2015-06-01,10457553.0
2015-07-01,10880649.0
2015-08-01,11677166.0
2015-09-01,12572451.0
2015-10-01,11395331.0
2015-11-01,11365957.0
2015-12-01,12038975.0
2016-01-01,10481215.0
2016-02-01,11494624.0
2016-03-01,10760951.0
2016-04-01,10790795.0
2016-05-01,10592113.0
2016-06-01,13006071.0
2016-07-01,11645865.0
2016-08-01,12477992.0
2016-09-01,13406987.0
2016-10-01,12870906.0
2016-11-01,12085363.0
2016-12-01,12692649.0
2017-01-01,11248100.0
2017-02-01,11523550.0
2017-03-01,12595254.0
2017-04-01,12612055.0
2017-05-01,11365470.0
2017-06-01,13829341.0
2017-07-01,13029217.0
2017-08-01,15490156.0
2017-09-01,13172010.0
2017-10-01,12204923.0
2017-11-01,12509647.0
2017-12-01,14299388.0
2018-01-01,11659323.0
2018-02-01,12032403.0
2018-03-01,12983871.0
2018-04-01,14545392.0
2018-05-01,12505556.0
2018-06-01,13854893.0
2018-07-01,13394607.0
2018-08-01,18060740.0
2018-09-01,14724999.0
2018-10-01,13579866.0
2018-11-01,13751225.0
2018-12-01,14774596.0
2019-01-01,11959958.0
2019-02-01,12196876.0
2019-03-01,13509859.0
2019-04-01,13304427.0
2019-05-01,19273457.0
2019-06-01,13749888.0
2019-07-01,12675732.0
2019-08-01,15399379.0
2019-09-01,14729111.0
2019-10-01,13479416.0
2019-11-01,13792250.0
2019-12-01,14542851.0
2020-01-01,14508183.0
2020-02-01,13779670.0
2020-03-01,15871731.0
2020-04-01,20628365.0
2020-05-01,17692095.0
2020-06-01,15431658.0
2020-07-01,19517440.0
2020-08-01,16908004.0
2020-09-01,16647208.0
2020-10-01,17980255.0
2020-11-01,16528084.0
2020-12-01,16832894.0
2021-01-01,15148804.0
2021-02-01,15007484.0
2021-03-01,15866101.0
2021-04-01,17672348.0
2021-05-01,16766209.0
2021-06-01,15618520.0
2021-07-01,18348353.0
2021-08-01,18162878.0
2021-09-01,16885598.0
2021-10-01,19967175.0
2021-11-01,17761567.0
2021-12-01,18236862.0
2022-01-01,17406057.0
2022-02-01,18219705.0
2022-03-01,18389858.0
2022-04-01,28001017.0
2022-05-01,20301325.0
2022-06-01,23383943.0
2022-07-01,24814781.0
2022-08-01,25811740.0
2022-09-01,26900496.0
2022-10-01,27509031.0
2022-11-01,25553499.0
2022-12-01,30125811.0
2023-01-01,27453714.0
2023-02-01,30082626.0
2023-03-01,31799893.0
2023-04-01,36954922.0
2023-05-01,32117034.0
2023-06-01,47814551.0
2023-07-01,38790819.0
2023-08-01,41043285.0
2023-09-01,38664219.0
2023-10-01,36776586.0
2023-11-01,38238748.0
2023-12-01,41828512.0
2024-01-01,37470115.0
2024-02-01,40501838.0
2024-03-01,48726930.0
2024-04-01,52204533.0
2024-05-01,51999665.0
2024-06-01,56617781.0
2024-07-01,50157059.0
2024-08-01,57949222.0
2024-09-01,58546392.0
2024-10-01,54929673.0
2024-11-01,55670783.0
2024-12-01,58584143.0
2025-01-01,55972314.0
2025-02-01,57895808.0
2025-03-01,81105365.0
2025-04-01,63395345.0
2025-05-01,69615808.0
2025-06-01,67355189.0
2025-07-01,58050653.0
2025-08-01,63234122.0
