Tarih,TP_PBD_S34
2000-01-01,2580999.9
2000-02-01,2310008.9
2000-03-01,1975000.1
2000-04-01,2109999.9
2000-05-01,1759000.0
2000-06-01,2404998.6
2000-07-01,3699500.0
2000-08-01,2250000.0
2000-09-01,2510000.1
2000-10-01,2609999.9
2000-11-01,6000999.9
2000-12-01,4973902.4
2001-01-01,2414999.9
2001-02-01,5010890.2
2001-03-01,11555299.9
2001-04-01,14378299.9
2001-05-01,5933000.0
2001-06-01,5923000.0
2001-07-01,5909100.0
2001-08-01,6103100.0
2001-09-01,5015321.1
2001-10-01,4036218.0
2001-11-01,5003599.9
2001-12-01,5424699.9
2002-01-01,5602700.0
2002-02-01,1305000.0
2002-03-01,300000.0
2002-04-01,0.0
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.0
2003-06-01,0.0
2003-07-01,0.0
2003-08-01,0.0
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,0.0
2003-12-01,0.0
2004-01-01,0.0
2004-02-01,0.0
2004-03-01,0.0
2004-04-01,0.0
2004-05-01,0.0
2004-06-01,0.0
2004-07-01,0.0
2004-08-01,0.0
2004-09-01,0.0
2004-10-01,0.0
2004-11-01,0.0
2004-12-01,0.0
2005-01-01,0.0
2005-02-01,800000.0
2005-03-01,300000.0
2005-04-01,0.0
2005-05-01,750000.0
2005-06-01,1110000.0
2005-07-01,0.0
2005-08-01,0.0
2005-09-01,3000000.0
2005-10-01,0.0
2005-11-01,0.0
2005-12-01,1025000.0
2006-01-01,0.0
2006-02-01,0.0
2006-03-01,0.0
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,0.0
2006-07-01,0.0
2006-08-01,0.0
2006-09-01,0.0
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,3500000.0
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,0.0
2007-04-01,0.0
2007-05-01,0.0
2007-06-01,0.0
2007-07-01,0.0
2007-08-01,0.0
2007-09-01,0.0
2007-10-01,0.0
2007-11-01,0.0
2007-12-01,0.0
2008-01-01,0.0
2008-02-01,972646.0
2008-03-01,0.0
2008-04-01,0.0
2008-05-01,7950000.0
2008-06-01,9908500.0
2008-07-01,5430000.0
2008-08-01,7495592.0
2008-09-01,15750441.0
2008-10-01,18445213.0
2008-11-01,18844999.0
2008-12-01,19748703.0
2009-01-01,11792576.0
2009-02-01,7833691.0
2009-03-01,17865000.0
2009-04-01,15779999.0
2009-05-01,22817273.0
2009-06-01,25998000.0
2009-07-01,17797243.0
2009-08-01,22732345.0
2009-09-01,31849999.0
2009-10-01,24821748.0
2009-11-01,24959997.0
2009-12-01,32608330.0
2010-01-01,21519999.0
2010-02-01,21609482.0
2010-03-01,20840003.0
2010-04-01,16306141.0
2010-05-01,20934583.0
2010-06-01,19862416.0
2010-07-01,13500001.0
2010-08-01,18550001.0
2010-09-01,19916322.0
2010-10-01,12964285.0
2010-11-01,22499991.0
2010-12-01,11612556.0
2011-01-01,20627626.0
2011-02-01,28644926.0
2011-03-01,23531890.0
2011-04-01,45196048.0
2011-05-01,54190071.0
2011-06-01,58176817.0
2011-07-01,57902090.0
2011-08-01,74896758.0
2011-09-01,67826754.0
2011-10-01,72387877.0
2011-11-01,39425649.0
2011-12-01,37893837.0
2012-01-01,40392712.0
2012-02-01,43517214.0
2012-03-01,45304377.0
2012-04-01,33111023.0
2012-05-01,38853471.0
2012-06-01,27991365.0
2012-07-01,15849109.0
2012-08-01,28976447.0
2012-09-01,26240921.0
2012-10-01,26660318.0
2012-11-01,25025000.0
2012-12-01,21470218.0
2013-01-01,17944961.0
2013-02-01,17447612.0
2013-03-01,22945538.0
2013-04-01,13278860.0
2013-05-01,26840636.0
2013-06-01,33918660.0
2013-07-01,22128677.0
2013-08-01,45446165.0
2013-09-01,35210368.0
2013-10-01,39187846.0
2013-11-01,41164751.0
2013-12-01,34799444.0
2014-01-01,51125042.0
2014-02-01,50476935.0
2014-03-01,53931902.0
2014-04-01,40655660.0
2014-05-01,49945067.0
2014-06-01,39078414.0
2014-07-01,33481819.0
2014-08-01,46401648.0
2014-09-01,46044111.0
2014-10-01,38585279.0
2014-11-01,41398010.0
2014-12-01,44148636.0
2015-01-01,46476499.0
2015-02-01,49088014.0
2015-03-01,57957786.0
2015-04-01,62239629.0
2015-05-01,68507242.0
2015-06-01,73707174.0
2015-07-01,61849672.0
2015-08-01,89044311.0
2015-09-01,82966197.0
2015-10-01,88796558.0
2015-11-01,85451014.0
2015-12-01,85454662.0
2016-01-01,93733662.0
2016-02-01,96876949.0
2016-03-01,96851228.0
2016-04-01,88824794.0
2016-05-01,99606862.0
2016-06-01,93845532.0
2016-07-01,94247522.0
2016-08-01,90547912.0
2016-09-01,84369891.0
2016-10-01,73814415.0
2016-11-01,66098794.0
2016-12-01,68279981.0
2017-01-01,25361499.0
2017-02-01,29354400.0
2017-03-01,24377000.0
2017-04-01,24241100.0
2017-05-01,21945000.0
2017-06-01,26810000.0
2017-07-01,25230000.0
2017-08-01,22515000.0
2017-09-01,29249999.0
2017-10-01,28369999.0
2017-11-01,29071000.0
2017-12-01,32629999.0
2018-01-01,33299999.0
2018-02-01,32180000.0
2018-03-01,34100000.0
2018-04-01,23435000.0
2018-05-01,25395000.0
2018-06-01,136771735.0
2018-07-01,137995023.0
2018-08-01,129895000.0
2018-09-01,78146593.0
2018-10-01,67066269.0
2018-11-01,49558184.0
2018-12-01,33746550.0
2019-01-01,29093569.0
2019-02-01,20252449.0
2019-03-01,75231999.0
2019-04-01,33726676.0
2019-05-01,43547847.0
2019-06-01,44930576.0
2019-07-01,19062999.0
2019-08-01,12140333.0
2019-09-01,20887333.0
2019-10-01,22231962.0
2019-11-01,19206666.0
