Tarih,TP_PBD_K01
2000-01-01,4440602.0
2000-02-01,4634572.0
2000-03-01,4794580.0
2000-04-01,4762869.0
2000-05-01,4899912.0
2000-06-01,5334561.0
2000-07-01,5452937.0
2000-08-01,5373093.0
2000-09-01,5427646.0
2000-10-01,5690016.0
2000-11-01,5367140.0
2000-12-01,5765793.0
2001-01-01,5252240.0
2001-02-01,5959280.0
2001-03-01,7024303.0
2001-04-01,7548344.0
2001-05-01,7241387.0
2001-06-01,7972749.0
2001-07-01,8159435.0
2001-08-01,8736140.0
2001-09-01,9514854.0
2001-10-01,10656267.0
2001-11-01,10349680.0
2001-12-01,10712903.0
2002-01-01,10403282.0
2002-02-01,10735271.0
2002-03-01,10300181.0
2002-04-01,10758766.0
2002-05-01,11018734.0
2002-06-01,10701256.0
2002-07-01,11130440.0
2002-08-01,11056683.0
2002-09-01,12488475.0
2002-10-01,11993998.0
2002-11-01,12022530.0
2002-12-01,12679019.0
2003-01-01,12835734.0
2003-02-01,12558161.0
2003-03-01,13394577.0
2003-04-01,12324825.0
2003-05-01,12046757.0
2003-06-01,12324240.0
2003-07-01,11476343.0
2003-08-01,12116694.0
2003-09-01,12850730.0
2003-10-01,13352318.0
2003-11-01,13993946.0
2003-12-01,13970806.0
2004-01-01,14344739.0
2004-02-01,14127615.0
2004-03-01,14154143.0
2004-04-01,14239966.0
2004-05-01,15715473.0
2004-06-01,16518736.0
2004-07-01,15802548.0
2004-08-01,16554118.0
2004-09-01,18469698.0
2004-10-01,17366067.0
2004-11-01,17768977.0
2004-12-01,19628823.0
2005-01-01,18019782.0
2005-02-01,19563110.0
2005-03-01,20105968.0
2005-04-01,19086709.0
2005-05-01,18299019.0
2005-06-01,20520598.0
2005-07-01,20750623.0
2005-08-01,20432012.0
2005-09-01,23237776.0
2005-10-01,21979466.0
2005-11-01,20647895.0
2005-12-01,28268945.0
2006-01-01,22800510.0
2006-02-01,23862858.0
2006-03-01,27531370.0
2006-04-01,29611086.0
2006-05-01,25874026.0
2006-06-01,32006473.0
2006-07-01,28236314.0
2006-08-01,28021131.0
2006-09-01,30823156.0
2006-10-01,27606908.0
2006-11-01,28353239.0
2006-12-01,35610428.0
2007-01-01,31549602.0
2007-02-01,34922618.0
2007-03-01,32881566.0
2007-04-01,34200081.0
2007-05-01,29067618.0
2007-06-01,34264777.0
2007-07-01,34053775.0
2007-08-01,33961227.0
2007-09-01,32606018.0
2007-10-01,29967318.0
2007-11-01,32621245.0
2007-12-01,38952714.0
2008-01-01,33745264.0
2008-02-01,35606687.0
2008-03-01,38320314.0
2008-04-01,34104100.0
2008-05-01,37837280.0
2008-06-01,44542604.0
2008-07-01,40538117.0
2008-08-01,34131919.0
2008-09-01,39635865.0
2008-10-01,46844891.0
2008-11-01,48207236.0
