Tarih,TP_DOVVARNC_K5
2011-09-01,-15456.0
2011-10-01,-12640.0
2011-11-01,-11981.0
2011-12-01,-11421.0
2012-01-01,-13175.0
2012-02-01,-13081.0
2012-03-01,-13466.0
2012-04-01,-11490.0
2012-05-01,-10611.0
2012-06-01,-9868.0
2012-07-01,-10004.0
2012-08-01,-10091.0
2012-09-01,-10730.0
2012-10-01,-8968.0
2012-11-01,-8368.0
2012-12-01,-7893.0
2013-01-01,-9788.0
2013-02-01,-10397.0
2013-03-01,-10695.0
2013-04-01,-10409.0
2013-05-01,-9918.0
2013-06-01,-9158.0
2013-07-01,-9429.0
2013-08-01,-9738.0
2013-09-01,-10442.0
2013-10-01,-8637.0
2013-11-01,-7210.0
2013-12-01,-6749.0
2014-01-01,-6913.0
2014-02-01,-8879.0
2014-03-01,-10154.0
2014-04-01,-9994.0
2014-05-01,-9590.0
2014-06-01,-8691.0
2014-07-01,-8697.0
2014-08-01,-8737.0
2014-09-01,-10559.0
2014-10-01,-8570.0
2014-11-01,-8475.0
2014-12-01,-5423.0
2015-01-01,-5137.0
2015-02-01,-5070.0
2015-03-01,-6696.0
2015-04-01,-5988.0
2015-05-01,-6001.0
2015-06-01,-5573.0
2015-07-01,-5531.0
2015-08-01,-5625.0
2015-09-01,-7707.0
2015-10-01,-7639.0
2015-11-01,-7491.0
2015-12-01,-5891.0
2016-01-01,-5790.0
2016-02-01,-7512.0
2016-03-01,-8035.0
2016-04-01,-8217.0
2016-05-01,-8360.0
2016-06-01,-6101.0
2016-07-01,-8353.0
2016-08-01,-8561.0
2016-09-01,-9384.0
2016-10-01,-9331.0
2016-11-01,-7621.0
2016-12-01,-8035.0
2017-01-01,-7829.0
2017-02-01,-7780.0
2017-03-01,-9624.0
2017-04-01,-9779.0
2017-05-01,-9843.0
2017-06-01,-8970.0
2017-07-01,-8814.0
2017-08-01,-8777.0
2017-09-01,-8487.0
2017-10-01,-9716.0
2017-11-01,-9920.0
2017-12-01,-8053.0
2018-01-01,-5611.0
2018-02-01,-5483.0
2018-03-01,-7327.0
2018-04-01,-9055.0
2018-05-01,-9011.0
2018-06-01,-8547.0
2018-07-01,-7182.0
2018-08-01,-8463.0
2018-09-01,-9709.0
2018-10-01,-9784.0
2018-11-01,-9563.0
2018-12-01,-9563.0
2019-01-01,-7917.0
2019-02-01,-8530.0
2019-03-01,-8820.0
2019-04-01,-9039.0
2019-05-01,-13072.0
2019-06-01,-14953.0
2019-07-01,-14586.0
2019-08-01,-13161.0
2019-09-01,-12934.0
2019-10-01,-13265.0
2019-11-01,-13155.0
2019-12-01,-12993.0
2020-01-01,-13791.0
2020-02-01,-9666.0
2020-03-01,-13165.0
2020-04-01,-13362.0
2020-05-01,-16525.0
2020-06-01,-17217.0
2020-07-01,-20580.0
2020-08-01,-21321.0
2020-09-01,-20678.0
2020-10-01,-19888.0
2020-11-01,-20248.0
2020-12-01,-16230.0
2021-01-01,-17296.0
2021-02-01,-17625.0
2021-03-01,-18628.0
2021-04-01,-16446.0
2021-05-01,-15917.0
2021-06-01,-15876.0
2021-07-01,-15838.0
2021-08-01,-17531.0
2021-09-01,-18933.0
2021-10-01,-18966.0
2021-11-01,-15431.0
2021-12-01,-13184.0
2022-01-01,-12623.0
2022-02-01,-13107.0
2022-03-01,-15040.0
2022-04-01,-17207.0
2022-05-01,-13980.0
2022-06-01,-11861.0
2022-07-01,-18709.0
2022-08-01,-24075.0
2022-09-01,-24180.0
2022-10-01,-24669.0
2022-11-01,-24738.0
2022-12-01,-25219.0
2023-01-01,-22354.0
2023-02-01,-24480.0
2023-03-01,-29130.0
2023-04-01,-28528.0
2023-05-01,-29176.0
2023-06-01,-28885.0
2023-07-01,-27535.0
2023-08-01,-29388.0
2023-09-01,-27770.0
2023-10-01,-28685.0
2023-11-01,-31527.0
2023-12-01,-28707.0
2024-01-01,-25135.0
2024-02-01,-30026.0
2024-03-01,-35003.0
2024-04-01,-32624.0
2024-05-01,-27431.0
2024-06-01,-27115.0
2024-07-01,-31954.0
2024-08-01,-31279.0
2024-09-01,-32014.0
2024-10-01,-33588.0
2024-11-01,-30786.0
2024-12-01,-27356.0
2025-01-01,-29899.0
2025-02-01,-32613.0
2025-03-01,-31651.0
2025-04-01,-27592.0
2025-05-01,-23065.0
2025-06-01,-25096.0
2025-07-01,-29359.0
2025-08-01,-31392.0
2025-09-01,-31138.0
