Tarih,TP_KB_GEL022
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,1463555.0
2006-02-01,1372768.0
2006-03-01,1455360.0
2006-04-01,1729858.0
2006-05-01,1745175.0
2006-06-01,1789739.0
2006-07-01,1827041.0
2006-08-01,1910445.0
2006-09-01,1918893.0
2006-10-01,1733287.0
2006-11-01,1819297.0
2006-12-01,1785325.0
2007-01-01,1456265.0
2007-02-01,1626643.0
2007-03-01,1492331.0
2007-04-01,1648769.0
2007-05-01,1786060.0
2007-06-01,1936182.0
2007-07-01,2047035.0
2007-08-01,2059996.0
2007-09-01,2160838.0
2007-10-01,1865317.0
2007-11-01,2054588.0
2007-12-01,1917727.0
2008-01-01,1993186.0
2008-02-01,1932513.0
2008-03-01,1609811.0
2008-04-01,1783855.0
2008-05-01,2010059.0
2008-06-01,2024849.0
2008-07-01,2169986.0
2008-08-01,2347397.0
2008-09-01,2216284.0
2008-10-01,1989119.0
2008-11-01,2053744.0
2008-12-01,1810655.0
2009-01-01,1765329.0
2009-02-01,1621349.0
2009-03-01,1520970.0
2009-04-01,2044069.0
2009-05-01,2052196.0
2009-06-01,2175406.0
2009-07-01,2235061.0
2009-08-01,2769542.0
2009-09-01,2348401.0
2009-10-01,2444648.0
2009-11-01,2370825.0
2009-12-01,2177163.0
2010-01-01,2205686.0
2010-02-01,2044520.0
2010-03-01,2152646.0
2010-04-01,2594755.0
2010-05-01,2662733.0
2010-06-01,2765429.0
2010-07-01,2946847.0
2010-08-01,3104033.0
2010-09-01,2799191.0
2010-10-01,2903240.0
2010-11-01,3013601.0
2010-12-01,2504495.0
2011-01-01,2405442.0
2011-02-01,2333869.0
2011-03-01,2247666.0
2011-04-01,2677737.0
2011-05-01,2594712.0
2011-06-01,3229935.0
2011-07-01,3338287.0
2011-08-01,3111899.0
2011-09-01,2957648.0
2011-10-01,3054483.0
2011-11-01,2918536.0
2011-12-01,2702409.0
2012-01-01,2407223.0
2012-02-01,2194692.0
2012-03-01,2355096.0
2012-04-01,2600750.0
2012-05-01,2853218.0
2012-06-01,3119846.0
2012-07-01,3232064.0
2012-08-01,3484373.0
2012-09-01,3062493.0
2012-10-01,3565897.0
2012-11-01,3520594.0
2012-12-01,3538376.0
2013-01-01,3952194.0
2013-02-01,3256093.0
2013-03-01,2946969.0
2013-04-01,3556427.0
2013-05-01,3851718.0
2013-06-01,4706960.0
2013-07-01,4030059.0
2013-08-01,3875492.0
2013-09-01,3982993.0
