Tarih,TP_KB_GEL042
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,32810.0
2006-02-01,41545.0
2006-03-01,51815.0
2006-04-01,51761.0
2006-05-01,53335.0
2006-06-01,55141.0
2006-07-01,48758.0
2006-08-01,54152.0
2006-09-01,50235.0
2006-10-01,44459.0
2006-11-01,46600.0
2006-12-01,60199.0
2007-01-01,45535.0
2007-02-01,49944.0
2007-03-01,57774.0
2007-04-01,56707.0
2007-05-01,63173.0
2007-06-01,60859.0
2007-07-01,62818.0
2007-08-01,64687.0
2007-09-01,56948.0
2007-10-01,56018.0
2007-11-01,60468.0
2007-12-01,64724.0
2008-01-01,57205.0
2008-02-01,58837.0
2008-03-01,62230.0
2008-04-01,70451.0
2008-05-01,67464.0
2008-06-01,66041.0
2008-07-01,68402.0
2008-08-01,67015.0
2008-09-01,61544.0
2008-10-01,62472.0
2008-11-01,59365.0
2008-12-01,61549.0
2009-01-01,63875.0
2009-02-01,62557.0
2009-03-01,70615.0
2009-04-01,75528.0
2009-05-01,74498.0
2009-06-01,80587.0
2009-07-01,87454.0
2009-08-01,100460.0
2009-09-01,100208.0
2009-10-01,108097.0
2009-11-01,88152.0
2009-12-01,121455.0
2010-01-01,104925.0
2010-02-01,99659.0
2010-03-01,110087.0
2010-04-01,130768.0
2010-05-01,99209.0
2010-06-01,117981.0
2010-07-01,108681.0
2010-08-01,97785.0
2010-09-01,99646.0
2010-10-01,106074.0
2010-11-01,91224.0
2010-12-01,124741.0
2011-01-01,120412.0
2011-02-01,106775.0
2011-03-01,109486.0
2011-04-01,128305.0
2011-05-01,115086.0
2011-06-01,128468.0
2011-07-01,126564.0
2011-08-01,105521.0
2011-09-01,113060.0
2011-10-01,116069.0
2011-11-01,102931.0
2011-12-01,144533.0
2012-01-01,129404.0
2012-02-01,108334.0
2012-03-01,116476.0
2012-04-01,133362.0
2012-05-01,126410.0
2012-06-01,136639.0
2012-07-01,131442.0
2012-08-01,119480.0
2012-09-01,113932.0
2012-10-01,127793.0
2012-11-01,124363.0
2012-12-01,151099.0
2013-01-01,144313.0
2013-02-01,133885.0
2013-03-01,136499.0
2013-04-01,160655.0
2013-05-01,152406.0
2013-06-01,154741.0
2013-07-01,155439.0
2013-08-01,140072.0
2013-09-01,157642.0
2013-10-01,132576.0
2013-11-01,143792.0
2013-12-01,163762.0
2014-01-01,161010.0
2014-02-01,129099.0
2014-03-01,136656.0
2014-04-01,155553.0
2014-05-01,154505.0
