Tarih,TP_KB_GEL018
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,1874913.0
2006-02-01,717451.0
2006-03-01,1275323.0
2006-04-01,1204234.0
2006-05-01,1376204.0
2006-06-01,1661867.0
2006-07-01,1490394.0
2006-08-01,1320145.0
2006-09-01,1392961.0
2006-10-01,1336642.0
2006-11-01,1189067.0
2006-12-01,1072089.0
2007-01-01,1742719.0
2007-02-01,145578.0
2007-03-01,1958262.0
2007-04-01,1067240.0
2007-05-01,1778179.0
2007-06-01,1372317.0
2007-07-01,491109.0
2007-08-01,2325213.0
2007-09-01,1649783.0
2007-10-01,1435328.0
2007-11-01,1545354.0
2007-12-01,1281983.0
2008-01-01,2056862.0
2008-02-01,1303626.0
2008-03-01,857720.0
2008-04-01,1533089.0
2008-05-01,1329304.0
2008-06-01,1361082.0
2008-07-01,1108536.0
2008-08-01,2056853.0
2008-09-01,1116060.0
2008-10-01,1543891.0
2008-11-01,1219881.0
2008-12-01,1317697.0
2009-01-01,1944425.0
2009-02-01,1287670.0
2009-03-01,922900.0
2009-04-01,2290508.0
2009-05-01,1432611.0
2009-06-01,1638781.0
2009-07-01,1483357.0
2009-08-01,2461499.0
2009-09-01,1739895.0
2009-10-01,1971030.0
2009-11-01,83003.0
2009-12-01,3597141.0
2010-01-01,2912125.0
2010-02-01,1040396.0
2010-03-01,1862474.0
2010-04-01,2159269.0
2010-05-01,2238883.0
2010-06-01,2065005.0
2010-07-01,1736084.0
2010-08-01,3155131.0
2010-09-01,2344085.0
2010-10-01,2491207.0
2010-11-01,2517432.0
2010-12-01,1803051.0
2011-01-01,3549156.0
2011-02-01,2115671.0
2011-03-01,1677515.0
2011-04-01,2318559.0
2011-05-01,2218524.0
2011-06-01,3242905.0
2011-07-01,417367.0
2011-08-01,5146133.0
2011-09-01,2722433.0
2011-10-01,2239194.0
2011-11-01,2689544.0
2011-12-01,1619674.0
2012-01-01,3942766.0
2012-02-01,2120862.0
2012-03-01,1953044.0
2012-04-01,2507619.0
2012-05-01,2470534.0
2012-06-01,2380194.0
2012-07-01,2992008.0
2012-08-01,2854144.0
2012-09-01,2827901.0
2012-10-01,3209766.0
2012-11-01,2523986.0
2012-12-01,1789240.0
2013-01-01,4417776.0
2013-02-01,2500033.0
2013-03-01,2476053.0
2013-04-01,2986320.0
2013-05-01,3086579.0
2013-06-01,3566537.0
2013-07-01,3488969.0
2013-08-01,3442646.0
2013-09-01,3004134.0
2013-10-01,3696624.0
