Tarih,TP_KB_GEL063
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,14432.0
2006-02-01,3186.0
2006-03-01,21926.0
2006-04-01,51909.0
2006-05-01,4657.0
2006-06-01,9671.0
2006-07-01,218772.0
2006-08-01,81500.0
2006-09-01,15919.0
2006-10-01,36510.0
2006-11-01,6364.0
2006-12-01,24515.0
2007-01-01,-35243.0
2007-02-01,62320.0
2007-03-01,73477.0
2007-04-01,248212.0
2007-05-01,77641.0
2007-06-01,21201.0
2007-07-01,67509.0
2007-08-01,4348.0
2007-09-01,24165.0
2007-10-01,27847.0
2007-11-01,22405.0
2007-12-01,44811.0
2008-01-01,0.0
2008-02-01,0.0
2008-03-01,37309.0
2008-04-01,42976.0
2008-05-01,17154.0
2008-06-01,17321.0
2008-07-01,83316.0
2008-08-01,2238.0
2008-09-01,30703.0
2008-10-01,35267.0
2008-11-01,15812.0
2008-12-01,55470.0
2009-01-01,0.0
2009-02-01,843.0
2009-03-01,2722.0
2009-04-01,48555.0
2009-05-01,61954.0
2009-06-01,31399.0
2009-07-01,72826.0
2009-08-01,9802.0
2009-09-01,29880.0
2009-10-01,164943.0
2009-11-01,15850.0
2009-12-01,28894.0
2010-01-01,8.0
2010-02-01,701.0
2010-03-01,3549.0
2010-04-01,228141.0
2010-05-01,20260.0
2010-06-01,11504.0
2010-07-01,261024.0
2010-08-01,18258.0
2010-09-01,32365.0
2010-10-01,35720.0
2010-11-01,2126.0
2010-12-01,30202.0
2011-01-01,4535.0
2011-02-01,320.0
2011-03-01,171.0
2011-04-01,228450.0
2011-05-01,8292.0
2011-06-01,22724.0
2011-07-01,245121.0
2011-08-01,3464.0
2011-09-01,22359.0
2011-10-01,180385.0
2011-11-01,9987.0
2011-12-01,213561.0
2012-01-01,2826.0
2012-02-01,260.0
2012-03-01,1263.0
2012-04-01,103467.0
2012-05-01,11008.0
2012-06-01,3427.0
2012-07-01,116419.0
2012-08-01,3411.0
2012-09-01,16016.0
2012-10-01,25306.0
2012-11-01,8908.0
2012-12-01,83907.0
2013-01-01,458.0
2013-02-01,936.0
2013-03-01,35027.0
2013-04-01,19330.0
2013-05-01,11879.0
2013-06-01,7047.0
2013-07-01,61462.0
2013-08-01,460.0
2013-09-01,120550.0
2013-10-01,26850.0
2013-11-01,715.0
2013-12-01,53557.0
2014-01-01,0.0
2014-02-01,54268.0
2014-03-01,53920.0
2014-04-01,15199.0
2014-05-01,23111.0
2014-06-01,15623.0
