Tarih,TP_KB_GEL006
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,13970.0
2006-02-01,12256.0
2006-03-01,348492.0
2006-04-01,352876.0
2006-05-01,10429.0
2006-06-01,31192.0
2006-07-01,221397.0
2006-08-01,352503.0
2006-09-01,38774.0
2006-10-01,27895.0
2006-11-01,34979.0
2006-12-01,37934.0
2007-01-01,23976.0
2007-02-01,18675.0
2007-03-01,268973.0
2007-04-01,449028.0
2007-05-01,16264.0
2007-06-01,1830.0
2007-07-01,247511.0
2007-08-01,337928.0
2007-09-01,28392.0
2007-10-01,44690.0
2007-11-01,39751.0
2007-12-01,28820.0
2008-01-01,19105.0
2008-02-01,17068.0
2008-03-01,421426.0
2008-04-01,440524.0
2008-05-01,14130.0
2008-06-01,22671.0
2008-07-01,359522.0
2008-08-01,376327.0
2008-09-01,44969.0
2008-10-01,42616.0
2008-11-01,16107.0
2008-12-01,33996.0
2009-01-01,41682.0
2009-02-01,30491.0
2009-03-01,519440.0
2009-04-01,410430.0
2009-05-01,21959.0
2009-06-01,34355.0
2009-07-01,439945.0
2009-08-01,307246.0
2009-09-01,48052.0
2009-10-01,45377.0
2009-11-01,32127.0
2009-12-01,55947.0
2010-01-01,34970.0
2010-02-01,36643.0
2010-03-01,880310.0
2010-04-01,187061.0
2010-05-01,20885.0
2010-06-01,19763.0
2010-07-01,454238.0
2010-08-01,329033.0
2010-09-01,43775.0
2010-10-01,17411.0
2010-11-01,21178.0
2010-12-01,10825.0
2011-01-01,6403.0
2011-02-01,-2619.0
2011-03-01,1128019.0
2011-04-01,99358.0
2011-05-01,103108.0
2011-06-01,167494.0
2011-07-01,545723.0
2011-08-01,385098.0
2011-09-01,123402.0
2011-10-01,42214.0
2011-11-01,118106.0
2011-12-01,43148.0
2012-01-01,101324.0
2012-02-01,27206.0
2012-03-01,973584.0
2012-04-01,481215.0
2012-05-01,52987.0
2012-06-01,26949.0
2012-07-01,962097.0
2012-08-01,85266.0
2012-09-01,74503.0
2012-10-01,86668.0
2012-11-01,90259.0
2012-12-01,54346.0
2013-01-01,74416.0
2013-02-01,34067.0
2013-03-01,1025634.0
2013-04-01,515958.0
2013-05-01,31222.0
2013-06-01,26471.0
2013-07-01,1001852.0
2013-08-01,82972.0
2013-09-01,92179.0
2013-10-01,51368.0
2013-11-01,69068.0
2013-12-01,78389.0
2014-01-01,67522.0
2014-02-01,30370.0
2014-03-01,1596005.0
2014-04-01,78190.0
2014-05-01,-1587.0
