Tarih,TP_KB_GEL021
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,2619869.0
2006-02-01,2379203.0
2006-03-01,3024330.0
2006-04-01,3320124.0
2006-05-01,3159917.0
2006-06-01,3185545.0
2006-07-01,3250456.0
2006-08-01,3432784.0
2006-09-01,3264401.0
2006-10-01,2959257.0
2006-11-01,3036054.0
2006-12-01,3294235.0
2007-01-01,2757374.0
2007-02-01,2775749.0
2007-03-01,3085417.0
2007-04-01,2614985.0
2007-05-01,3075931.0
2007-06-01,3374692.0
2007-07-01,3532426.0
2007-08-01,3759829.0
2007-09-01,3774113.0
2007-10-01,2960849.0
2007-11-01,3836586.0
2007-12-01,3562554.0
2008-01-01,3352177.0
2008-02-01,3138703.0
2008-03-01,2966583.0
2008-04-01,3220658.0
2008-05-01,3442962.0
2008-06-01,3654162.0
2008-07-01,4012833.0
2008-08-01,4080256.0
2008-09-01,3877679.0
2008-10-01,3269192.0
2008-11-01,3496474.0
2008-12-01,3320044.0
2009-01-01,3175427.0
2009-02-01,2750226.0
2009-03-01,2811880.0
2009-04-01,3507072.0
2009-05-01,3380283.0
2009-06-01,3680186.0
2009-07-01,4368024.0
2009-08-01,4083689.0
2009-09-01,3907656.0
2009-10-01,3829392.0
2009-11-01,4025561.0
2009-12-01,4100398.0
2010-01-01,4085740.0
2010-02-01,4109589.0
2010-03-01,3487967.0
2010-04-01,4260809.0
2010-05-01,4739019.0
2010-06-01,4954226.0
2010-07-01,5416678.0
2010-08-01,5427312.0
2010-09-01,4771597.0
2010-10-01,5195831.0
2010-11-01,5335088.0
2010-12-01,5501265.0
2011-01-01,4829732.0
2011-02-01,4188445.0
2011-03-01,4295634.0
2011-04-01,5219463.0
2011-05-01,5091490.0
2011-06-01,6127041.0
2011-07-01,5956340.0
2011-08-01,5747322.0
2011-09-01,5282602.0
2011-10-01,5888470.0
2011-11-01,5799180.0
2011-12-01,5763067.0
2012-01-01,4697360.0
2012-02-01,4417827.0
2012-03-01,4798242.0
2012-04-01,5288596.0
2012-05-01,5799846.0
2012-06-01,6345786.0
2012-07-01,6393522.0
2012-08-01,6386099.0
2012-09-01,6130962.0
2012-10-01,7773481.0
2012-11-01,6598166.0
2012-12-01,7075657.0
2013-01-01,7288920.0
2013-02-01,5520439.0
2013-03-01,5219054.0
2013-04-01,6540778.0
2013-05-01,7182046.0
2013-06-01,8246276.0
2013-07-01,7789198.0
2013-08-01,6985445.0
2013-09-01,7806885.0
