Tarih,TP_KB_GEL012
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,23823.0
2006-02-01,10596.0
2006-03-01,9804.0
2006-04-01,13733.0
2006-05-01,38304.0
2006-06-01,12936.0
2006-07-01,21287.0
2006-08-01,11518.0
2006-09-01,8239.0
2006-10-01,16557.0
2006-11-01,33758.0
2006-12-01,14054.0
2007-01-01,-124655.0
2007-02-01,9304.0
2007-03-01,4238.0
2007-04-01,15656.0
2007-05-01,41215.0
2007-06-01,14932.0
2007-07-01,18469.0
2007-08-01,10570.0
2007-09-01,11054.0
2007-10-01,16273.0
2007-11-01,13623.0
2007-12-01,11822.0
2008-01-01,33097.0
2008-02-01,9339.0
2008-03-01,10086.0
2008-04-01,3429.0
2008-05-01,25122.0
2008-06-01,17055.0
2008-07-01,18636.0
2008-08-01,13493.0
2008-09-01,7814.0
2008-10-01,15529.0
2008-11-01,13834.0
2008-12-01,15400.0
2009-01-01,37307.0
2009-02-01,12455.0
2009-03-01,19078.0
2009-04-01,13614.0
2009-05-01,18170.0
2009-06-01,21152.0
2009-07-01,20964.0
2009-08-01,19577.0
2009-09-01,7933.0
2009-10-01,17877.0
2009-11-01,6527.0
2009-12-01,17965.0
2010-01-01,33873.0
2010-02-01,9536.0
2010-03-01,19369.0
2010-04-01,16893.0
2010-05-01,17678.0
2010-06-01,9719.0
2010-07-01,20527.0
2010-08-01,23912.0
2010-09-01,20084.0
2010-10-01,23460.0
2010-11-01,13278.0
2010-12-01,20047.0
2011-01-01,33850.0
2011-02-01,37186.0
2011-03-01,-6891.0
2011-04-01,23110.0
2011-05-01,73909.0
2011-06-01,31169.0
2011-07-01,12998.0
2011-08-01,42018.0
2011-09-01,14690.0
2011-10-01,30158.0
2011-11-01,18324.0
2011-12-01,23262.0
2012-01-01,50029.0
2012-02-01,13192.0
2012-03-01,7463.0
2012-04-01,11794.0
2012-05-01,23868.0
2012-06-01,16790.0
2012-07-01,20166.0
2012-08-01,15423.0
2012-09-01,5180.0
2012-10-01,11338.0
2012-11-01,37290.0
2012-12-01,29812.0
2013-01-01,25239.0
2013-02-01,19765.0
2013-03-01,-8132.0
2013-04-01,8386.0
2013-05-01,14702.0
2013-06-01,13989.0
2013-07-01,16645.0
2013-08-01,8910.0
2013-09-01,9379.0
2013-10-01,10271.0
2013-11-01,28916.0
2013-12-01,4471.0
2014-01-01,30789.0
2014-02-01,12547.0
2014-03-01,-21196.0
2014-04-01,18146.0
2014-05-01,-4660.0
