Tarih,TP_KB_GEL067
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,423070.0
2006-02-01,495824.0
2006-03-01,343401.0
2006-04-01,796648.0
2006-05-01,64752.0
2006-06-01,1819064.0
2006-07-01,445568.0
2006-08-01,377578.0
2006-09-01,378278.0
2006-10-01,389420.0
2006-11-01,371589.0
2006-12-01,357730.0
2007-01-01,497789.0
2007-02-01,349915.0
2007-03-01,402865.0
2007-04-01,599725.0
2007-05-01,470989.0
2007-06-01,403175.0
2007-07-01,440786.0
2007-08-01,486102.0
2007-09-01,415239.0
2007-10-01,416321.0
2007-11-01,523479.0
2007-12-01,314468.0
2008-01-01,573088.0
2008-02-01,564953.0
2008-03-01,543498.0
2008-04-01,750327.0
2008-05-01,510820.0
2008-06-01,689021.0
2008-07-01,484452.0
2008-08-01,659462.0
2008-09-01,523241.0
2008-10-01,534287.0
2008-11-01,582315.0
2008-12-01,492874.0
2009-01-01,611629.0
2009-02-01,750725.0
2009-03-01,585104.0
2009-04-01,817382.0
2009-05-01,790728.0
2009-06-01,561567.0
2009-07-01,552538.0
2009-08-01,723388.0
2009-09-01,533654.0
2009-10-01,549040.0
2009-11-01,645012.0
2009-12-01,486709.0
2010-01-01,535064.0
2010-02-01,609504.0
2010-03-01,436353.0
2010-04-01,773136.0
2010-05-01,626683.0
2010-06-01,504074.0
2010-07-01,530525.0
2010-08-01,620733.0
2010-09-01,444350.0
2010-10-01,520865.0
2010-11-01,593983.0
2010-12-01,523372.0
2011-01-01,583330.0
2011-02-01,676366.0
2011-03-01,550449.0
2011-04-01,683566.0
2011-05-01,833042.0
2011-06-01,655888.0
2011-07-01,609847.0
2011-08-01,761241.0
2011-09-01,604217.0
2011-10-01,688236.0
2011-11-01,788792.0
2011-12-01,619720.0
2012-01-01,652535.0
2012-02-01,837616.0
2012-03-01,640886.0
2012-04-01,809786.0
2012-05-01,907454.0
2012-06-01,793117.0
2012-07-01,725812.0
2012-08-01,985364.0
2012-09-01,710849.0
2012-10-01,699549.0
2012-11-01,923846.0
2012-12-01,749164.0
2013-01-01,758344.0
2013-02-01,996636.0
2013-03-01,716629.0
2013-04-01,901284.0
2013-05-01,1039351.0
2013-06-01,899543.0
2013-07-01,774850.0
2013-08-01,939085.0
2013-09-01,758737.0
2013-10-01,789462.0
2013-11-01,905983.0
2013-12-01,838125.0
2014-01-01,841835.0
2014-02-01,1049810.0
2014-03-01,765611.0
2014-04-01,973457.0
2014-05-01,1066539.0
