Tarih,TP_KB_GEL028
2014-06-01,562849.0
2014-07-01,806982.0
2014-08-01,567733.0
2014-09-01,536543.0
2014-10-01,791280.0
2014-11-01,561158.0
2014-12-01,596564.0
2015-01-01,948191.0
2015-02-01,612446.0
2015-03-01,560507.0
2015-04-01,889942.0
2015-05-01,594502.0
2015-06-01,691786.0
2015-07-01,1002456.0
2015-08-01,696891.0
2015-09-01,685280.0
2015-10-01,1005493.0
2015-11-01,726567.0
2015-12-01,757584.0
2016-01-01,1185137.0
2016-02-01,739505.0
2016-03-01,738131.0
2016-04-01,1101129.0
2016-05-01,684086.0
2016-06-01,879223.0
2016-07-01,1187552.0
2016-08-01,791823.0
2016-09-01,798086.0
2016-10-01,1134490.0
2016-11-01,866705.0
2016-12-01,962000.0
2017-01-01,1368403.0
2017-02-01,940784.0
2017-03-01,853369.0
2017-04-01,1227486.0
2017-05-01,867087.0
2017-06-01,1045990.0
2017-07-01,1360151.0
2017-08-01,1006161.0
2017-09-01,1003182.0
2017-10-01,1300017.0
2017-11-01,1119659.0
2017-12-01,1177197.0
2018-01-01,1677960.0
2018-02-01,1194788.0
2018-03-01,1043517.0
2018-04-01,1547793.0
2018-05-01,1181156.0
2018-06-01,1356756.0
2018-07-01,1868155.0
2018-08-01,1367796.0
2018-09-01,1590566.0
2018-10-01,2100294.0
2018-11-01,1649537.0
2018-12-01,1605660.0
2019-01-01,2431266.0
2019-02-01,1545592.0
2019-03-01,1375208.0
2019-04-01,2024597.0
2019-05-01,1448365.0
2019-06-01,1882228.0
2019-07-01,2295506.0
2019-08-01,1781814.0
2019-09-01,1584724.0
2019-10-01,2198330.0
2019-11-01,2046069.0
2019-12-01,2055553.0
2020-01-01,2924922.0
2020-02-01,1927607.0
2020-03-01,1711349.0
2020-04-01,1979283.0
2020-05-01,1502274.0
2020-06-01,1710917.0
2020-07-01,2277954.0
2020-08-01,2402576.0
2020-09-01,3228813.0
2020-10-01,2750330.0
2020-11-01,2104873.0
2020-12-01,2546643.0
2021-01-01,2887127.0
2021-02-01,2003494.0
2021-03-01,2171506.0
2021-04-01,2803603.0
2021-05-01,2050043.0
2021-06-01,2289309.0
2021-07-01,3151086.0
2021-08-01,2301080.0
2021-09-01,2450115.0
2021-10-01,3270535.0
2021-11-01,2730276.0
2021-12-01,4918852.0
2022-01-01,5095345.0
2022-02-01,3093801.0
2022-03-01,3092140.0
2022-04-01,4781759.0
2022-05-01,3612654.0
2022-06-01,4095892.0
2022-07-01,5770910.0
2022-08-01,4272581.0
2022-09-01,5369368.0
2022-10-01,6997577.0
2022-11-01,5896987.0
2022-12-01,6559147.0
2023-01-01,8484637.85
2023-02-01,7015182.18
2023-03-01,6728867.71
2023-04-01,8878186.47
2023-05-01,7699844.2
2023-06-01,9083566.71
2023-07-01,15301819.46
2023-08-01,10574930.81
2023-09-01,12194222.54
2023-10-01,14763532.38
2023-11-01,14848641.77
2023-12-01,17168333.48
2024-01-01,22890304.4
2024-02-01,20922227.05
2024-03-01,21665842.16
2024-04-01,27792181.78
2024-05-01,25505377.91
2024-06-01,27720788.89
2024-07-01,31352384.04
2024-08-01,31463877.56
2024-09-01,28830852.24
2024-10-01,37607192.38
2024-11-01,34634240.59
2024-12-01,33153700.45
2025-01-01,46043303.58
2025-02-01,42238009.63
2025-03-01,34689975.41
2025-04-01,44908699.0
2025-05-01,44877107.92
2025-06-01,40123569.15
2025-07-01,50347125.98
2025-08-01,48587406.55
