Tarih,TP_KB_GEL032
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,101568.0
2006-02-01,140199.0
2006-03-01,162860.0
2006-04-01,164325.0
2006-05-01,210085.0
2006-06-01,190250.0
2006-07-01,178050.0
2006-08-01,192460.0
2006-09-01,210457.0
2006-10-01,168257.0
2006-11-01,179730.0
2006-12-01,182689.0
2007-01-01,163643.0
2007-02-01,190280.0
2007-03-01,224334.0
2007-04-01,205609.0
2007-05-01,222262.0
2007-06-01,201179.0
2007-07-01,205612.0
2007-08-01,239460.0
2007-09-01,199098.0
2007-10-01,188940.0
2007-11-01,200423.0
2007-12-01,199754.0
2008-01-01,200216.0
2008-02-01,235810.0
2008-03-01,259881.0
2008-04-01,251890.0
2008-05-01,266909.0
2008-06-01,260503.0
2008-07-01,261688.0
2008-08-01,219384.0
2008-09-01,211994.0
2008-10-01,206178.0
2008-11-01,184554.0
2008-12-01,210994.0
2009-01-01,164803.0
2009-02-01,185588.0
2009-03-01,223425.0
2009-04-01,195108.0
2009-05-01,198976.0
2009-06-01,213795.0
2009-07-01,219422.0
2009-08-01,208462.0
2009-09-01,194173.0
2009-10-01,210006.0
2009-11-01,174829.0
2009-12-01,277269.0
2010-01-01,212887.0
2010-02-01,209769.0
2010-03-01,272561.0
2010-04-01,257920.0
2010-05-01,254640.0
2010-06-01,269222.0
2010-07-01,275988.0
2010-08-01,295185.0
2010-09-01,256852.0
2010-10-01,253549.0
2010-11-01,283291.0
2010-12-01,397965.0
2011-01-01,295947.0
2011-02-01,313563.0
2011-03-01,403810.0
2011-04-01,375764.0
2011-05-01,370152.0
2011-06-01,379901.0
2011-07-01,428129.0
2011-08-01,340247.0
2011-09-01,409055.0
2011-10-01,442966.0
2011-11-01,390957.0
2011-12-01,502601.0
2012-01-01,391879.0
2012-02-01,431114.0
2012-03-01,478607.0
2012-04-01,400236.0
2012-05-01,510318.0
2012-06-01,434051.0
2012-07-01,457705.0
2012-08-01,426763.0
2012-09-01,420189.0
2012-10-01,416756.0
2012-11-01,408208.0
2012-12-01,419013.0
2013-01-01,342836.0
2013-02-01,431350.0
2013-03-01,446886.0
2013-04-01,422280.0
2013-05-01,452002.0
2013-06-01,400865.0
2013-07-01,468578.0
2013-08-01,417616.0
2013-09-01,529028.0
2013-10-01,466667.0
2013-11-01,505354.0
2013-12-01,525519.0
2014-01-01,494245.0
2014-02-01,527345.0
2014-03-01,531577.0
2014-04-01,483666.0
2014-05-01,532243.0
