Tarih,TP_KB_GEL040
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,38658.0
2006-02-01,45793.0
2006-03-01,56855.0
2006-04-01,57893.0
2006-05-01,58856.0
2006-06-01,61366.0
2006-07-01,54859.0
2006-08-01,59794.0
2006-09-01,55945.0
2006-10-01,50418.0
2006-11-01,51775.0
2006-12-01,66445.0
2007-01-01,52906.0
2007-02-01,55670.0
2007-03-01,63116.0
2007-04-01,62703.0
2007-05-01,69181.0
2007-06-01,67564.0
2007-07-01,68191.0
2007-08-01,70868.0
2007-09-01,62966.0
2007-10-01,62828.0
2007-11-01,66320.0
2007-12-01,71143.0
2008-01-01,62496.0
2008-02-01,64812.0
2008-03-01,67936.0
2008-04-01,76264.0
2008-05-01,73749.0
2008-06-01,72309.0
2008-07-01,74447.0
2008-08-01,73355.0
2008-09-01,67405.0
2008-10-01,68500.0
2008-11-01,64925.0
2008-12-01,66716.0
2009-01-01,68672.0
2009-02-01,67594.0
2009-03-01,75314.0
2009-04-01,80797.0
2009-05-01,80049.0
2009-06-01,85686.0
2009-07-01,93263.0
2009-08-01,109047.0
2009-09-01,107960.0
2009-10-01,115606.0
2009-11-01,96772.0
2009-12-01,128974.0
2010-01-01,114345.0
2010-02-01,106132.0
2010-03-01,117337.0
2010-04-01,139605.0
2010-05-01,107596.0
2010-06-01,126046.0
2010-07-01,117577.0
2010-08-01,103845.0
2010-09-01,107372.0
2010-10-01,113109.0
2010-11-01,99118.0
2010-12-01,132078.0
2011-01-01,130278.0
2011-02-01,114653.0
2011-03-01,116908.0
2011-04-01,137282.0
2011-05-01,123450.0
2011-06-01,137027.0
2011-07-01,135335.0
2011-08-01,113430.0
2011-09-01,121295.0
2011-10-01,124425.0
2011-11-01,111793.0
2011-12-01,152565.0
2012-01-01,138713.0
2012-02-01,117459.0
2012-03-01,124575.0
2012-04-01,142598.0
2012-05-01,135281.0
2012-06-01,146372.0
2012-07-01,140335.0
2012-08-01,128220.0
2012-09-01,121635.0
2012-10-01,136572.0
2012-11-01,133038.0
2012-12-01,161021.0
2013-01-01,153779.0
2013-02-01,143409.0
2013-03-01,145618.0
2013-04-01,170786.0
2013-05-01,162764.0
2013-06-01,165969.0
2013-07-01,165147.0
2013-08-01,151210.0
2013-09-01,157677.0
2013-10-01,151180.0
2013-11-01,152653.0
2013-12-01,175412.0
2014-01-01,161428.0
2014-02-01,150790.0
2014-03-01,146709.0
2014-04-01,166466.0
2014-05-01,165453.0
