Tarih,TP_KB_GEL041
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,5848.0
2006-02-01,4248.0
2006-03-01,5040.0
2006-04-01,6132.0
2006-05-01,5521.0
2006-06-01,6225.0
2006-07-01,6101.0
2006-08-01,5642.0
2006-09-01,5710.0
2006-10-01,5959.0
2006-11-01,5175.0
2006-12-01,6246.0
2007-01-01,7371.0
2007-02-01,5726.0
2007-03-01,5342.0
2007-04-01,5996.0
2007-05-01,6008.0
2007-06-01,6705.0
2007-07-01,5373.0
2007-08-01,6181.0
2007-09-01,6018.0
2007-10-01,6810.0
2007-11-01,5852.0
2007-12-01,6419.0
2008-01-01,5291.0
2008-02-01,5975.0
2008-03-01,5706.0
2008-04-01,5813.0
2008-05-01,6285.0
2008-06-01,6268.0
2008-07-01,6045.0
2008-08-01,6340.0
2008-09-01,5861.0
2008-10-01,6028.0
2008-11-01,5560.0
2008-12-01,5167.0
2009-01-01,4797.0
2009-02-01,5037.0
2009-03-01,4699.0
2009-04-01,5269.0
2009-05-01,5551.0
2009-06-01,5099.0
2009-07-01,5809.0
2009-08-01,8587.0
2009-09-01,7752.0
2009-10-01,7509.0
2009-11-01,8620.0
2009-12-01,7519.0
2010-01-01,9420.0
2010-02-01,6473.0
2010-03-01,7250.0
2010-04-01,8837.0
2010-05-01,8387.0
2010-06-01,8065.0
2010-07-01,8896.0
2010-08-01,6060.0
2010-09-01,7726.0
2010-10-01,7035.0
2010-11-01,7894.0
2010-12-01,7337.0
2011-01-01,9866.0
2011-02-01,7878.0
2011-03-01,7422.0
2011-04-01,8977.0
2011-05-01,8364.0
2011-06-01,8559.0
2011-07-01,8771.0
2011-08-01,7909.0
2011-09-01,8235.0
2011-10-01,8356.0
2011-11-01,8862.0
2011-12-01,8032.0
2012-01-01,9309.0
2012-02-01,9125.0
2012-03-01,8099.0
2012-04-01,9236.0
2012-05-01,8871.0
2012-06-01,9733.0
2012-07-01,8893.0
2012-08-01,8740.0
2012-09-01,7703.0
2012-10-01,8779.0
2012-11-01,8675.0
2012-12-01,9922.0
2013-01-01,9466.0
2013-02-01,9524.0
2013-03-01,9119.0
2013-04-01,10131.0
2013-05-01,10358.0
2013-06-01,11228.0
2013-07-01,9708.0
2013-08-01,11138.0
2013-09-01,35.0
2013-10-01,18604.0
2013-11-01,8861.0
2013-12-01,11650.0
2014-01-01,418.0
2014-02-01,21691.0
2014-03-01,10053.0
2014-04-01,10913.0
2014-05-01,10948.0
