Tarih,TP_KB_GEL077
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,108979.0
2006-02-01,103606.0
2006-03-01,101516.0
2006-04-01,110300.0
2006-05-01,106845.0
2006-06-01,119700.0
2006-07-01,122216.0
2006-08-01,118960.0
2006-09-01,121415.0
2006-10-01,125329.0
2006-11-01,129851.0
2006-12-01,129091.0
2007-01-01,134083.0
2007-02-01,109744.0
2007-03-01,107791.0
2007-04-01,121646.0
2007-05-01,185591.0
2007-06-01,123418.0
2007-07-01,128645.0
2007-08-01,133006.0
2007-09-01,136523.0
2007-10-01,136962.0
2007-11-01,161116.0
2007-12-01,166032.0
2008-01-01,170025.0
2008-02-01,167861.0
2008-03-01,252977.0
2008-04-01,180646.0
2008-05-01,182418.0
2008-06-01,172551.0
2008-07-01,182445.0
2008-08-01,186496.0
2008-09-01,203376.0
2008-10-01,204035.0
2008-11-01,218756.0
2008-12-01,203298.0
2009-01-01,232908.0
2009-02-01,213429.0
2009-03-01,208624.0
2009-04-01,193397.0
2009-05-01,156271.0
2009-06-01,140866.0
2009-07-01,146858.0
2009-08-01,137508.0
2009-09-01,137539.0
2009-10-01,137435.0
2009-11-01,133292.0
2009-12-01,124971.0
2010-01-01,143383.0
2010-02-01,124051.0
2010-03-01,118574.0
2010-04-01,132216.0
2010-05-01,126682.0
2010-06-01,125827.0
2010-07-01,129611.0
2010-08-01,128154.0
2010-09-01,128844.0
2010-10-01,120811.0
2010-11-01,131014.0
2010-12-01,204893.0
2011-01-01,197680.0
2011-02-01,194828.0
2011-03-01,187383.0
2011-04-01,197963.0
2011-05-01,194972.0
2011-06-01,206459.0
2011-07-01,192539.0
2011-08-01,193766.0
2011-09-01,207855.0
2011-10-01,225033.0
2011-11-01,223020.0
2011-12-01,225720.0
2012-01-01,243772.0
2012-02-01,245083.0
2012-03-01,254117.0
2012-04-01,263849.0
2012-05-01,268528.0
2012-06-01,279641.0
2012-07-01,285321.0
2012-08-01,298653.0
2012-09-01,295145.0
2012-10-01,299990.0
2012-11-01,312995.0
2012-12-01,315573.0
2013-01-01,327351.0
2013-02-01,327465.0
2013-03-01,317247.0
2013-04-01,330743.0
2013-05-01,339545.0
2013-06-01,337294.0
2013-07-01,318781.0
2013-08-01,335200.0
2013-09-01,317569.0
2013-10-01,338302.0
2013-11-01,342567.0
2013-12-01,337622.0
2014-01-01,363309.0
2014-02-01,344978.0
2014-03-01,339116.0
2014-04-01,354301.0
2014-05-01,357654.0
