Tarih,TP_KB_GEL062
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,362561.0
2006-02-01,356797.0
2006-03-01,442824.0
2006-04-01,299208.0
2006-05-01,711536.0
2006-06-01,490244.0
2006-07-01,556572.0
2006-08-01,698019.0
2006-09-01,118928.0
2006-10-01,111147.0
2006-11-01,298282.0
2006-12-01,768023.0
2007-01-01,34123.0
2007-02-01,158374.0
2007-03-01,611706.0
2007-04-01,809396.0
2007-05-01,701570.0
2007-06-01,731349.0
2007-07-01,376803.0
2007-08-01,106409.0
2007-09-01,334113.0
2007-10-01,241784.0
2007-11-01,234767.0
2007-12-01,463843.0
2008-01-01,46654.0
2008-02-01,202594.0
2008-03-01,824298.0
2008-04-01,145711.0
2008-05-01,288569.0
2008-06-01,434828.0
2008-07-01,1051581.0
2008-08-01,395162.0
2008-09-01,150008.0
2008-10-01,293125.0
2008-11-01,270277.0
2008-12-01,254649.0
2009-01-01,198484.0
2009-02-01,438051.0
2009-03-01,169252.0
2009-04-01,699109.0
2009-05-01,687101.0
2009-06-01,296404.0
2009-07-01,444773.0
2009-08-01,714371.0
2009-09-01,447204.0
2009-10-01,813067.0
2009-11-01,424730.0
2009-12-01,334001.0
2010-01-01,185416.0
2010-02-01,379599.0
2010-03-01,321021.0
2010-04-01,467878.0
2010-05-01,187069.0
2010-06-01,259921.0
2010-07-01,531446.0
2010-08-01,434961.0
2010-09-01,549810.0
2010-10-01,118968.0
2010-11-01,1046362.0
2010-12-01,603543.0
2011-01-01,766173.0
2011-02-01,43638.0
2011-03-01,14525.0
2011-04-01,463347.0
2011-05-01,91504.0
2011-06-01,56448.0
2011-07-01,384241.0
2011-08-01,31016.0
2011-09-01,260054.0
2011-10-01,242377.0
2011-11-01,145879.0
2011-12-01,230152.0
2012-01-01,129172.0
2012-02-01,181860.0
2012-03-01,121185.0
2012-04-01,386930.0
2012-05-01,116905.0
2012-06-01,140915.0
2012-07-01,559973.0
2012-08-01,902032.0
2012-09-01,121764.0
2012-10-01,126604.0
2012-11-01,617302.0
2012-12-01,861958.0
2013-01-01,1001923.0
2013-02-01,842363.0
2013-03-01,219028.0
2013-04-01,583967.0
2013-05-01,433853.0
2013-06-01,94848.0
2013-07-01,148744.0
2013-08-01,92619.0
2013-09-01,216986.0
2013-10-01,217637.0
2013-11-01,207146.0
2013-12-01,226781.0
2014-01-01,94625.0
2014-02-01,219110.0
2014-03-01,266228.0
2014-04-01,405829.0
2014-05-01,705030.0
