Tarih,TP_IYABGS3S_S06_A
2014-10-01,23.94353
2014-11-01,18.43213
2014-12-01,26.85276
2015-01-01,24.89683
2015-02-01,25.70783
2015-03-01,28.46739
2015-04-01,27.44727
2015-05-01,23.3954
2015-06-01,30.25773
2015-07-01,19.22957
2015-08-01,16.29578
2015-09-01,28.02054
2015-10-01,20.17717
2015-11-01,28.85986
2015-12-01,30.64272
2016-01-01,31.18124
2016-02-01,27.67928
2016-03-01,23.11321
2016-04-01,23.71866
2016-05-01,22.74391
2016-06-01,18.13722
2016-07-01,19.04928
2016-08-01,18.79486
2016-09-01,25.11305
2016-10-01,20.6668
2016-11-01,27.46617
2016-12-01,36.04194
2017-01-01,40.57172
2017-02-01,33.01021
2017-03-01,32.62525
2017-04-01,32.36186
2017-05-01,25.97394
2017-06-01,23.19202
2017-07-01,27.95704
2017-08-01,29.24192
2017-09-01,27.15255
2017-10-01,29.43509
2017-11-01,28.57724
2017-12-01,35.73012
2018-01-01,39.55417
2018-02-01,35.33234
2018-03-01,36.3916
2018-04-01,37.39768
2018-05-01,38.52682
2018-06-01,41.10214
2018-07-01,38.63641
2018-08-01,44.34845
2018-09-01,47.03599
2018-10-01,32.56731
2018-11-01,27.92185
2018-12-01,28.85166
2019-01-01,30.47382
2019-02-01,25.96363
2019-03-01,26.0366
2019-04-01,29.31862
2019-05-01,33.01286
2019-06-01,24.3596
2019-07-01,25.02032
2019-08-01,21.94993
2019-09-01,20.22697
2019-10-01,29.28074
2019-11-01,30.86703
2019-12-01,31.72083
2020-01-01,31.82656
2020-02-01,34.39373
2020-03-01,33.76519
2020-04-01,23.83058
2020-05-01,23.42684
2020-06-01,26.06034
2020-07-01,26.13082
2020-08-01,32.70192
2020-09-01,36.03399
2020-10-01,41.06539
2020-11-01,36.67835
2020-12-01,43.73173
2021-01-01,40.43312
2021-02-01,40.64163
2021-03-01,43.58337
2021-04-01,41.37716
2021-05-01,42.63714
2021-06-01,36.15341
2021-07-01,40.566
2021-08-01,36.4073
2021-09-01,36.60602
2021-10-01,54.15935
2021-11-01,54.58844
2021-12-01,68.43503
2022-01-01,54.72074
2022-02-01,50.78967
2022-03-01,60.5334
2022-04-01,58.03653
2022-05-01,51.30349
2022-06-01,50.64788
2022-07-01,45.82725
2022-08-01,41.41681
2022-09-01,41.11138
2022-10-01,45.38347
2022-11-01,50.25736
2022-12-01,41.00086
2023-01-01,44.01123
2023-02-01,38.03436
2023-03-01,41.16112
2023-04-01,39.79902
2023-05-01,46.86067
2023-06-01,55.97875
2023-07-01,62.33528
2023-08-01,50.05752
2023-09-01,44.35108
2023-10-01,47.4471
2023-11-01,48.67997
2023-12-01,46.44495
2024-01-01,54.88704
2024-02-01,55.35453
2024-03-01,54.77093
2024-04-01,56.20785
2024-05-01,48.95544
2024-06-01,41.3589
2024-07-01,43.7284
2024-08-01,39.71716
2024-09-01,41.84154
2024-10-01,40.76017
2024-11-01,40.94397
2024-12-01,50.88619
2025-01-01,50.39563
2025-02-01,42.1624
2025-03-01,40.20163
2025-04-01,46.17271
2025-05-01,40.99513
2025-06-01,39.12495
2025-07-01,41.9601
2025-08-01,39.64287
2025-09-01,37.60316
