Tarih,TP_IYABGS3S_S12_B
2014-10-01,60.55699
2014-11-01,65.73128
2014-12-01,60.15202
2015-01-01,60.25323
2015-02-01,68.04426
2015-03-01,57.3416
2015-04-01,62.75607
2015-05-01,69.00769
2015-06-01,67.55098
2015-07-01,73.06891
2015-08-01,66.81953
2015-09-01,63.97645
2015-10-01,60.29445
2015-11-01,61.35689
2015-12-01,61.90788
2016-01-01,60.08195
2016-02-01,63.68755
2016-03-01,61.74745
2016-04-01,64.90174
2016-05-01,65.39769
2016-06-01,60.94949
2016-07-01,67.43615
2016-08-01,68.49292
2016-09-01,60.318
2016-10-01,62.7213
2016-11-01,62.40404
2016-12-01,66.34695
2017-01-01,68.34805
2017-02-01,58.54259
2017-03-01,56.19107
2017-04-01,53.12703
2017-05-01,60.96768
2017-06-01,61.1042
2017-07-01,59.30218
2017-08-01,62.65301
2017-09-01,64.61142
2017-10-01,64.05413
2017-11-01,65.30336
2017-12-01,66.63614
2018-01-01,67.77856
2018-02-01,62.0852
2018-03-01,62.04055
2018-04-01,59.56131
2018-05-01,61.95665
2018-06-01,61.65642
2018-07-01,61.69327
2018-08-01,63.2423
2018-09-01,60.88943
2018-10-01,57.67675
2018-11-01,59.80298
2018-12-01,62.41769
2019-01-01,63.5347
2019-02-01,58.34407
2019-03-01,62.33436
2019-04-01,63.3374
2019-05-01,61.57141
2019-06-01,60.92559
2019-07-01,62.07132
2019-08-01,59.76955
2019-09-01,51.29402
2019-10-01,55.97445
2019-11-01,61.58159
2019-12-01,63.72769
2020-01-01,64.26051
2020-02-01,61.70966
2020-03-01,61.29862
2020-04-01,35.27284
2020-05-01,37.64779
2020-06-01,44.67553
2020-07-01,53.79064
2020-08-01,54.10823
2020-09-01,57.67028
2020-10-01,66.29465
2020-11-01,59.13714
2020-12-01,59.00216
2021-01-01,64.89785
2021-02-01,61.70691
2021-03-01,61.35175
2021-04-01,65.5169
2021-05-01,61.26813
2021-06-01,53.44155
2021-07-01,62.61558
2021-08-01,65.5804
2021-09-01,64.01823
2021-10-01,57.51234
2021-11-01,59.75955
2021-12-01,58.79088
2022-01-01,57.62041
2022-02-01,62.32658
2022-03-01,59.56013
2022-04-01,57.69786
2022-05-01,60.44631
2022-06-01,59.64486
2022-07-01,64.03457
2022-08-01,55.21588
2022-09-01,55.3999
2022-10-01,58.5946
2022-11-01,59.97499
2022-12-01,58.41168
2023-01-01,62.00962
2023-02-01,61.91011
2023-03-01,53.25592
2023-04-01,58.15322
2023-05-01,64.39673
2023-06-01,56.29145
2023-07-01,56.88422
2023-08-01,63.89468
2023-09-01,61.76864
2023-10-01,66.96491
2023-11-01,61.20547
2023-12-01,66.63547
2024-01-01,64.12602
2024-02-01,64.80417
2024-03-01,63.4106
2024-04-01,59.87385
2024-05-01,59.63986
2024-06-01,55.2458
2024-07-01,53.57536
2024-08-01,56.27025
2024-09-01,55.56386
2024-10-01,59.17066
2024-11-01,57.13947
2024-12-01,55.64134
2025-01-01,55.42154
2025-02-01,53.53654
2025-03-01,58.03236
2025-04-01,62.32834
2025-05-01,61.71342
2025-06-01,56.94164
2025-07-01,60.36534
2025-08-01,58.48889
2025-09-01,60.60766
