Tarih,TP_IYABGS3S_S25_C
2014-10-01,6.54428
2014-11-01,5.26801
2014-12-01,2.94587
2015-01-01,4.77215
2015-02-01,5.05603
2015-03-01,4.82504
2015-04-01,3.03534
2015-05-01,4.00512
2015-06-01,1.98974
2015-07-01,1.38486
2015-08-01,4.37912
2015-09-01,1.51151
2015-10-01,2.2007
2015-11-01,4.29722
2015-12-01,3.34426
2016-01-01,3.21744
2016-02-01,2.65851
2016-03-01,6.00703
2016-04-01,5.96349
2016-05-01,5.45871
2016-06-01,2.82479
2016-07-01,4.30268
2016-08-01,2.4995
2016-09-01,3.45636
2016-10-01,2.08718
2016-11-01,2.20114
2016-12-01,1.57832
2017-01-01,3.42299
2017-02-01,3.11409
2017-03-01,2.60797
2017-04-01,6.61272
2017-05-01,5.04188
2017-06-01,3.23025
2017-07-01,5.61039
2017-08-01,2.0873
2017-09-01,4.80679
2017-10-01,2.1715
2017-11-01,2.06357
2017-12-01,1.53111
2018-01-01,1.02451
2018-02-01,4.61862
2018-03-01,1.78127
2018-04-01,1.7306
2018-05-01,2.0111
2018-06-01,3.17174
2018-07-01,2.59574
2018-08-01,1.24115
2018-09-01,1.85353
2018-10-01,5.05835
2018-11-01,4.77927
2018-12-01,3.42997
2019-01-01,2.25023
2019-02-01,3.65821
2019-03-01,3.03489
2019-04-01,1.18543
2019-05-01,3.13656
2019-06-01,2.97281
2019-07-01,4.07296
2019-08-01,3.91609
2019-09-01,8.53597
2019-10-01,3.82609
2019-11-01,6.18872
2019-12-01,2.68185
2020-01-01,2.87142
2020-02-01,3.35559
2020-03-01,5.56108
2020-04-01,8.25991
2020-05-01,12.36974
2020-06-01,9.2415
2020-07-01,7.79015
2020-08-01,3.76673
2020-09-01,5.15708
2020-10-01,3.85706
2020-11-01,4.79609
2020-12-01,4.09873
2021-01-01,1.03462
2021-02-01,2.56959
2021-03-01,2.15635
2021-04-01,1.29702
2021-05-01,2.06424
2021-06-01,1.93243
2021-07-01,1.39586
2021-08-01,3.14459
2021-09-01,2.80107
2021-10-01,1.00228
2021-11-01,0.84457
2021-12-01,0.32523
2022-01-01,0.31156
2022-02-01,0.49146
2022-03-01,0.66976
2022-04-01,0.68129
2022-05-01,1.32694
2022-06-01,1.76922
2022-07-01,5.20051
2022-08-01,4.62645
2022-09-01,3.38107
2022-10-01,1.87542
2022-11-01,2.73268
2022-12-01,2.26029
2023-01-01,4.3222
2023-02-01,3.45901
2023-03-01,6.09367
2023-04-01,3.1428
2023-05-01,3.46063
2023-06-01,1.66904
2023-07-01,2.69102
2023-08-01,2.38416
2023-09-01,3.38374
2023-10-01,2.55167
2023-11-01,3.53195
2023-12-01,2.88667
2024-01-01,1.24145
2024-02-01,1.26316
2024-03-01,1.09436
2024-04-01,1.1443
2024-05-01,1.26122
2024-06-01,0.99339
2024-07-01,2.58999
2024-08-01,2.91503
2024-09-01,4.37246
2024-10-01,2.78172
2024-11-01,2.98847
2024-12-01,0.59928
2025-01-01,0.53476
2025-02-01,0.398
2025-03-01,0.02386
2025-04-01,1.05925
2025-05-01,3.14307
2025-06-01,1.22438
2025-07-01,1.07279
2025-08-01,1.54093
2025-09-01,1.30581
