Tarih,TP_IYABGS3S_S04_B
2014-10-01,83.31339
2014-11-01,79.85709
2014-12-01,78.84665
2015-01-01,78.90058
2015-02-01,78.63765
2015-03-01,80.73966
2015-04-01,78.4759
2015-05-01,79.76603
2015-06-01,76.58562
2015-07-01,71.9464
2015-08-01,72.50523
2015-09-01,76.20495
2015-10-01,74.58588
2015-11-01,79.45758
2015-12-01,80.64637
2016-01-01,83.20921
2016-02-01,78.18871
2016-03-01,79.61685
2016-04-01,84.08586
2016-05-01,76.94671
2016-06-01,76.53192
2016-07-01,78.58603
2016-08-01,77.50526
2016-09-01,81.70725
2016-10-01,79.61854
2016-11-01,81.08171
2016-12-01,79.04194
2017-01-01,77.76391
2017-02-01,78.71455
2017-03-01,76.88914
2017-04-01,81.61229
2017-05-01,86.99309
2017-06-01,79.31131
2017-07-01,79.70305
2017-08-01,82.72523
2017-09-01,79.37257
2017-10-01,83.01992
2017-11-01,83.84421
2017-12-01,85.3298
2018-01-01,84.04646
2018-02-01,90.58244
2018-03-01,89.37319
2018-04-01,83.47944
2018-05-01,82.41506
2018-06-01,83.47784
2018-07-01,79.29911
2018-08-01,76.95092
2018-09-01,74.63177
2018-10-01,76.59406
2018-11-01,74.71221
2018-12-01,72.62174
2019-01-01,72.56818
2019-02-01,66.30732
2019-03-01,70.43964
2019-04-01,76.6691
2019-05-01,79.36885
2019-06-01,75.55358
2019-07-01,79.1535
2019-08-01,76.5769
2019-09-01,76.90475
2019-10-01,77.98211
2019-11-01,79.97021
2019-12-01,81.21091
2020-01-01,82.75601
2020-02-01,83.72685
2020-03-01,78.91751
2020-04-01,60.65254
2020-05-01,57.40588
2020-06-01,54.40624
2020-07-01,67.74932
2020-08-01,76.80826
2020-09-01,73.1539
2020-10-01,78.99418
2020-11-01,78.31074
2020-12-01,72.58672
2021-01-01,69.85245
2021-02-01,79.43738
2021-03-01,77.35312
2021-04-01,79.27071
2021-05-01,76.49044
2021-06-01,80.04683
2021-07-01,81.41604
2021-08-01,84.4294
2021-09-01,80.44479
2021-10-01,79.22058
2021-11-01,79.87328
2021-12-01,77.7378
2022-01-01,78.64994
2022-02-01,78.41917
2022-03-01,75.36153
2022-04-01,77.41073
2022-05-01,79.76923
2022-06-01,83.54077
2022-07-01,80.19985
2022-08-01,79.94831
2022-09-01,74.17034
2022-10-01,76.54018
2022-11-01,77.89142
2022-12-01,79.39054
2023-01-01,79.5099
2023-02-01,79.26987
2023-03-01,80.53421
2023-04-01,82.2494
2023-05-01,77.64232
2023-06-01,79.85636
2023-07-01,77.06945
2023-08-01,76.77312
2023-09-01,77.24061
2023-10-01,74.63835
2023-11-01,76.68076
2023-12-01,74.0713
2024-01-01,77.79259
2024-02-01,74.69965
2024-03-01,79.45446
2024-04-01,80.82361
2024-05-01,80.34099
2024-06-01,77.34045
2024-07-01,79.50951
2024-08-01,74.07781
2024-09-01,79.8155
2024-10-01,79.93062
2024-11-01,80.40228
2024-12-01,79.15337
2025-01-01,78.25307
2025-02-01,80.03269
2025-03-01,77.83921
2025-04-01,79.02286
2025-05-01,78.7225
2025-06-01,75.83275
2025-07-01,78.37887
2025-08-01,79.06297
2025-09-01,77.62359
