Tarih,TP_IYABGS3S_S17_A
2014-10-01,30.44152
2014-11-01,21.36304
2014-12-01,22.815
2015-01-01,28.02488
2015-02-01,29.38212
2015-03-01,36.41389
2015-04-01,36.66432
2015-05-01,37.76004
2015-06-01,25.91542
2015-07-01,28.0383
2015-08-01,32.24103
2015-09-01,30.50036
2015-10-01,30.27228
2015-11-01,29.355
2015-12-01,26.09969
2016-01-01,28.04014
2016-02-01,33.0399
2016-03-01,32.57969
2016-04-01,38.30401
2016-05-01,34.52057
2016-06-01,30.24244
2016-07-01,28.63108
2016-08-01,31.35267
2016-09-01,35.60812
2016-10-01,24.78104
2016-11-01,23.95494
2016-12-01,19.21694
2017-01-01,25.9827
2017-02-01,33.27986
2017-03-01,37.67315
2017-04-01,42.65893
2017-05-01,31.48551
2017-06-01,31.82742
2017-07-01,36.96477
2017-08-01,35.09535
2017-09-01,35.44705
2017-10-01,30.1902
2017-11-01,23.444
2017-12-01,21.50572
2018-01-01,31.68673
2018-02-01,38.3865
2018-03-01,40.34592
2018-04-01,39.27602
2018-05-01,32.6503
2018-06-01,32.12843
2018-07-01,28.51962
2018-08-01,24.13777
2018-09-01,20.31961
2018-10-01,22.54625
2018-11-01,18.07328
2018-12-01,21.29641
2019-01-01,24.66841
2019-02-01,30.95911
2019-03-01,32.68639
2019-04-01,28.94637
2019-05-01,27.62787
2019-06-01,27.97873
2019-07-01,26.37057
2019-08-01,28.32301
2019-09-01,30.24197
2019-10-01,28.51426
2019-11-01,28.44051
2019-12-01,27.05474
2020-01-01,30.53906
2020-02-01,34.81546
2020-03-01,27.66509
2020-04-01,13.41087
2020-05-01,23.94424
2020-06-01,40.20379
2020-07-01,35.63639
2020-08-01,30.17293
2020-09-01,32.92498
2020-10-01,28.63783
2020-11-01,25.14331
2020-12-01,23.92352
2021-01-01,33.48872
2021-02-01,32.88768
2021-03-01,38.97334
2021-04-01,33.54541
2021-05-01,33.03959
2021-06-01,40.37812
2021-07-01,36.0263
2021-08-01,33.09458
2021-09-01,33.30787
2021-10-01,29.86808
2021-11-01,29.02123
2021-12-01,27.88503
2022-01-01,34.88839
2022-02-01,34.61219
2022-03-01,31.34172
2022-04-01,39.13196
2022-05-01,32.00441
2022-06-01,28.18141
2022-07-01,28.22057
2022-08-01,29.56206
2022-09-01,28.93537
2022-10-01,26.28627
2022-11-01,24.80701
2022-12-01,25.38461
2023-01-01,27.53687
2023-02-01,26.00682
2023-03-01,35.12728
2023-04-01,34.87307
2023-05-01,32.13625
2023-06-01,27.71691
2023-07-01,35.20394
2023-08-01,24.8484
2023-09-01,25.07341
2023-10-01,20.05988
2023-11-01,17.52663
2023-12-01,18.07169
2024-01-01,25.14218
2024-02-01,29.03146
2024-03-01,26.85787
2024-04-01,30.17468
2024-05-01,28.98342
2024-06-01,28.20017
2024-07-01,28.46617
2024-08-01,24.27286
2024-09-01,28.98975
2024-10-01,27.10513
2024-11-01,22.09011
2024-12-01,24.68274
2025-01-01,30.43738
2025-02-01,34.27651
2025-03-01,27.87626
2025-04-01,28.63497
2025-05-01,29.53443
2025-06-01,25.84988
2025-07-01,32.04626
2025-08-01,30.0469
2025-09-01,25.41509
