Tarih,TP_IYABGS3S_S12_A
2014-10-01,25.34627
2014-11-01,22.23502
2014-12-01,26.38606
2015-01-01,26.14928
2015-02-01,22.01563
2015-03-01,35.96098
2015-04-01,31.32223
2015-05-01,24.00728
2015-06-01,21.40996
2015-07-01,19.90631
2015-08-01,24.02082
2015-09-01,20.59002
2015-10-01,26.89442
2015-11-01,29.66923
2015-12-01,24.88942
2016-01-01,26.00894
2016-02-01,28.51567
2016-03-01,28.71252
2016-04-01,30.33098
2016-05-01,27.3451
2016-06-01,27.03617
2016-07-01,20.54194
2016-08-01,26.47596
2016-09-01,31.9829
2016-10-01,25.55311
2016-11-01,20.40554
2016-12-01,19.63072
2017-01-01,24.30989
2017-02-01,28.15287
2017-03-01,31.97867
2017-04-01,39.3375
2017-05-01,25.7565
2017-06-01,26.46217
2017-07-01,33.04404
2017-08-01,31.64136
2017-09-01,27.8317
2017-10-01,25.86974
2017-11-01,22.36031
2017-12-01,25.60244
2018-01-01,28.15468
2018-02-01,34.06626
2018-03-01,36.25681
2018-04-01,34.56632
2018-05-01,28.98846
2018-06-01,29.60109
2018-07-01,27.90078
2018-08-01,24.4228
2018-09-01,23.3323
2018-10-01,26.58957
2018-11-01,22.48839
2018-12-01,21.13422
2019-01-01,24.65642
2019-02-01,32.08549
2019-03-01,31.1796
2019-04-01,32.14183
2019-05-01,26.03316
2019-06-01,26.68096
2019-07-01,24.55411
2019-08-01,28.78313
2019-09-01,33.19261
2019-10-01,29.76423
2019-11-01,29.363
2019-12-01,26.79249
2020-01-01,26.69238
2020-02-01,32.61171
2020-03-01,23.49427
2020-04-01,10.55246
2020-05-01,23.12873
2020-06-01,36.46964
2020-07-01,30.82886
2020-08-01,29.10233
2020-09-01,30.99905
2020-10-01,23.88343
2020-11-01,21.17655
2020-12-01,24.74687
2021-01-01,25.43166
2021-02-01,31.7119
2021-03-01,35.55129
2021-04-01,27.0271
2021-05-01,30.80411
2021-06-01,38.6844
2021-07-01,31.68204
2021-08-01,28.8969
2021-09-01,28.70966
2021-10-01,29.38937
2021-11-01,27.90456
2021-12-01,29.44247
2022-01-01,34.85034
2022-02-01,30.25498
2022-03-01,30.76585
2022-04-01,33.53394
2022-05-01,27.63936
2022-06-01,30.89764
2022-07-01,26.89224
2022-08-01,29.53439
2022-09-01,28.37738
2022-10-01,24.64629
2022-11-01,26.07515
2022-12-01,25.92779
2023-01-01,26.06625
2023-02-01,27.71507
2023-03-01,31.84307
2023-04-01,31.27153
2023-05-01,23.16654
2023-06-01,28.12206
2023-07-01,28.81627
2023-08-01,20.60698
2023-09-01,21.94088
2023-10-01,18.02158
2023-11-01,14.62195
2023-12-01,18.49963
2024-01-01,23.96281
2024-02-01,24.82438
2024-03-01,25.93907
2024-04-01,27.49143
2024-05-01,25.35187
2024-06-01,30.19387
2024-07-01,28.3951
2024-08-01,26.88249
2024-09-01,29.61375
2024-10-01,25.02298
2024-11-01,21.83878
2024-12-01,25.65439
2025-01-01,30.63925
2025-02-01,30.33339
2025-03-01,29.11434
2025-04-01,25.46313
2025-05-01,26.51748
2025-06-01,27.2747
2025-07-01,24.97496
2025-08-01,27.22989
2025-09-01,23.12889
