Tarih,TP_IYABGS3S_S03_A
2014-10-01,3.18022
2014-11-01,6.43867
2014-12-01,6.94856
2015-01-01,4.2047
2015-02-01,3.7105
2015-03-01,4.16072
2015-04-01,4.00851
2015-05-01,1.97906
2015-06-01,3.32043
2015-07-01,3.03232
2015-08-01,3.18885
2015-09-01,3.55433
2015-10-01,3.8946
2015-11-01,5.72065
2015-12-01,2.99659
2016-01-01,1.73402
2016-02-01,4.87182
2016-03-01,4.32497
2016-04-01,5.23795
2016-05-01,5.6531
2016-06-01,3.84792
2016-07-01,2.89961
2016-08-01,7.83675
2016-09-01,1.86126
2016-10-01,5.27292
2016-11-01,4.39257
2016-12-01,4.31924
2017-01-01,5.68298
2017-02-01,5.4817
2017-03-01,4.86399
2017-04-01,6.6087
2017-05-01,10.10206
2017-06-01,8.03868
2017-07-01,6.93237
2017-08-01,6.52045
2017-09-01,5.52968
2017-10-01,6.99138
2017-11-01,5.90383
2017-12-01,5.32431
2018-01-01,4.36613
2018-02-01,6.76847
2018-03-01,6.24279
2018-04-01,12.67366
2018-05-01,6.92701
2018-06-01,8.09836
2018-07-01,6.85686
2018-08-01,5.77367
2018-09-01,6.56187
2018-10-01,4.82417
2018-11-01,5.27544
2018-12-01,6.42734
2019-01-01,6.44608
2019-02-01,10.30707
2019-03-01,10.01482
2019-04-01,9.13471
2019-05-01,6.32584
2019-06-01,5.75885
2019-07-01,4.55539
2019-08-01,3.50613
2019-09-01,2.70949
2019-10-01,3.30535
2019-11-01,4.96787
2019-12-01,4.1269
2020-01-01,1.58217
2020-02-01,4.80671
2020-03-01,8.67923
2020-04-01,7.27378
2020-05-01,3.41468
2020-06-01,4.52005
2020-07-01,3.86227
2020-08-01,6.22539
2020-09-01,6.36355
2020-10-01,7.64703
2020-11-01,11.64899
2020-12-01,9.79525
2021-01-01,7.99431
2021-02-01,6.23379
2021-03-01,7.5446
2021-04-01,5.56749
2021-05-01,8.18199
2021-06-01,9.54208
2021-07-01,8.36411
2021-08-01,8.20509
2021-09-01,6.31213
2021-10-01,7.69526
2021-11-01,8.86076
2021-12-01,8.50305
2022-01-01,9.53191
2022-02-01,6.78863
2022-03-01,6.13649
2022-04-01,6.68002
2022-05-01,4.68676
2022-06-01,5.54203
2022-07-01,2.54037
2022-08-01,4.50345
2022-09-01,3.33967
2022-10-01,3.05962
2022-11-01,2.41655
2022-12-01,2.55708
2023-01-01,3.33682
2023-02-01,3.58043
2023-03-01,4.87872
2023-04-01,1.9928
2023-05-01,0.09115
2023-06-01,3.83993
2023-07-01,0.73011
2023-08-01,3.6374
2023-09-01,2.43156
2023-10-01,5.39245
2023-11-01,3.65456
2023-12-01,2.38475
2024-01-01,1.9907
2024-02-01,5.00132
2024-03-01,4.66047
2024-04-01,3.77406
2024-05-01,2.24581
2024-06-01,3.30502
2024-07-01,3.48375
2024-08-01,2.87431
2024-09-01,4.27778
2024-10-01,2.58017
2024-11-01,2.5006
2024-12-01,3.27969
2025-01-01,2.61582
2025-02-01,2.33633
2025-03-01,2.12933
2025-04-01,1.77902
2025-05-01,2.20209
2025-06-01,2.95142
2025-07-01,2.0134
2025-08-01,2.92493
2025-09-01,2.70294
