Tarih,TP_IYABGS3S_S08_B
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,16.06374
2007-02-01,
2007-03-01,
2007-04-01,17.07414
2007-05-01,
2007-06-01,
2007-07-01,20.38868
2007-08-01,
2007-09-01,
2007-10-01,16.23421
2007-11-01,
2007-12-01,
2008-01-01,18.67249
2008-02-01,
2008-03-01,
2008-04-01,19.53872
2008-05-01,
2008-06-01,
2008-07-01,22.56478
2008-08-01,
2008-09-01,
2008-10-01,23.28399
2008-11-01,
2008-12-01,
2009-01-01,27.28127
2009-02-01,
2009-03-01,
2009-04-01,27.86122
2009-05-01,
2009-06-01,
2009-07-01,23.70038
2009-08-01,
2009-09-01,
2009-10-01,24.36949
2009-11-01,
2009-12-01,
2010-01-01,28.25868
2010-02-01,
2010-03-01,
2010-04-01,25.35138
2010-05-01,
2010-06-01,
2010-07-01,21.66666
2010-08-01,
2010-09-01,
2010-10-01,21.33741
2010-11-01,
2010-12-01,
2011-01-01,23.27963
2011-02-01,
2011-03-01,
2011-04-01,20.42823
2011-05-01,
2011-06-01,
2011-07-01,22.68773
2011-08-01,
2011-09-01,
2011-10-01,21.5254
2011-11-01,
2011-12-01,
2012-01-01,20.89782
2012-02-01,
2012-03-01,
2012-04-01,21.87008
2012-05-01,
2012-06-01,
2012-07-01,21.14077
2012-08-01,
2012-09-01,
2012-10-01,17.72645
2012-11-01,
2012-12-01,
2013-01-01,22.42552
2013-02-01,
2013-03-01,
2013-04-01,18.05172
2013-05-01,
2013-06-01,
2013-07-01,16.36832
2013-08-01,
2013-09-01,
2013-10-01,18.63312
2013-11-01,
2013-12-01,
2014-01-01,18.07838
2014-02-01,
2014-03-01,
2014-04-01,19.02977
2014-05-01,
2014-06-01,
2014-07-01,17.96776
2014-08-01,
2014-09-01,
2014-10-01,16.95518
2014-11-01,
2014-12-01,
2015-01-01,18.09198
2015-02-01,
2015-03-01,
2015-04-01,21.59222
2015-05-01,
2015-06-01,
2015-07-01,23.53991
2015-08-01,
2015-09-01,
2015-10-01,21.15289
2015-11-01,
2015-12-01,
2016-01-01,21.8558
2016-02-01,
2016-03-01,
2016-04-01,19.07686
2016-05-01,
2016-06-01,
2016-07-01,19.74318
2016-08-01,
2016-09-01,
2016-10-01,21.83557
2016-11-01,
2016-12-01,
2017-01-01,19.03725
2017-02-01,
2017-03-01,
2017-04-01,16.01627
2017-05-01,
2017-06-01,
2017-07-01,15.54686
2017-08-01,
2017-09-01,
2017-10-01,14.74908
2017-11-01,
2017-12-01,
2018-01-01,16.73648
2018-02-01,
2018-03-01,
2018-04-01,14.72469
2018-05-01,
2018-06-01,
2018-07-01,20.0502
2018-08-01,
2018-09-01,
2018-10-01,21.39157
2018-11-01,
2018-12-01,
2019-01-01,20.65688
2019-02-01,
2019-03-01,
2019-04-01,20.95266
2019-05-01,
2019-06-01,
2019-07-01,19.99963
2019-08-01,
2019-09-01,
2019-10-01,19.25185
2019-11-01,
2019-12-01,
2020-01-01,21.04668
2020-02-01,
2020-03-01,
2020-04-01,19.80861
2020-05-01,
2020-06-01,
2020-07-01,20.7031
2020-08-01,
2020-09-01,
2020-10-01,18.36832
2020-11-01,
2020-12-01,
2021-01-01,17.47569
2021-02-01,
2021-03-01,
2021-04-01,16.46058
2021-05-01,
2021-06-01,
2021-07-01,18.94043
2021-08-01,
2021-09-01,
2021-10-01,16.52058
2021-11-01,
2021-12-01,
2022-01-01,15.42831
2022-02-01,
2022-03-01,
2022-04-01,14.82593
2022-05-01,
2022-06-01,
2022-07-01,13.75587
2022-08-01,
2022-09-01,
2022-10-01,15.36325
2022-11-01,
2022-12-01,
2023-01-01,14.63196
2023-02-01,
2023-03-01,
2023-04-01,15.49199
2023-05-01,
2023-06-01,
2023-07-01,16.956
2023-08-01,
2023-09-01,
2023-10-01,16.01453
2023-11-01,
2023-12-01,
2024-01-01,18.91127
2024-02-01,
2024-03-01,
2024-04-01,15.2799
2024-05-01,
2024-06-01,
2024-07-01,16.5333
2024-08-01,
2024-09-01,
2024-10-01,16.27185
2024-11-01,
2024-12-01,
2025-01-01,15.73668
2025-02-01,
2025-03-01,
2025-04-01,16.25657
2025-05-01,
2025-06-01,
2025-07-01,15.68116
