Tarih,TP_IYABGS3S_S05_A
2014-10-01,28.62316
2014-11-01,21.10877
2014-12-01,18.83137
2015-01-01,23.73708
2015-02-01,25.25672
2015-03-01,30.11919
2015-04-01,33.9199
2015-05-01,33.74847
2015-06-01,24.83631
2015-07-01,23.55456
2015-08-01,31.5273
2015-09-01,27.84567
2015-10-01,25.70463
2015-11-01,27.18668
2015-12-01,24.48764
2016-01-01,28.94019
2016-02-01,31.80003
2016-03-01,30.25937
2016-04-01,36.92115
2016-05-01,30.2269
2016-06-01,28.82874
2016-07-01,27.63308
2016-08-01,35.18046
2016-09-01,37.23108
2016-10-01,26.90003
2016-11-01,23.1532
2016-12-01,18.25313
2017-01-01,21.65063
2017-02-01,26.31908
2017-03-01,32.76279
2017-04-01,34.59571
2017-05-01,29.24732
2017-06-01,27.87425
2017-07-01,30.18836
2017-08-01,28.62556
2017-09-01,33.73585
2017-10-01,27.92966
2017-11-01,23.83043
2017-12-01,23.64302
2018-01-01,31.32671
2018-02-01,33.73788
2018-03-01,36.6563
2018-04-01,35.28105
2018-05-01,33.19379
2018-06-01,27.21976
2018-07-01,29.07002
2018-08-01,22.10446
2018-09-01,22.3222
2018-10-01,19.94555
2018-11-01,18.20434
2018-12-01,22.57027
2019-01-01,25.59149
2019-02-01,31.52865
2019-03-01,34.25447
2019-04-01,32.56114
2019-05-01,27.67681
2019-06-01,26.61433
2019-07-01,21.57077
2019-08-01,25.88416
2019-09-01,27.47887
2019-10-01,25.37329
2019-11-01,28.59348
2019-12-01,26.89913
2020-01-01,23.84331
2020-02-01,31.92001
2020-03-01,27.14545
2020-04-01,12.90949
2020-05-01,23.24614
2020-06-01,35.64856
2020-07-01,34.43168
2020-08-01,31.44237
2020-09-01,35.1674
2020-10-01,23.9523
2020-11-01,26.7107
2020-12-01,25.42433
2021-01-01,25.23979
2021-02-01,29.70947
2021-03-01,33.99072
2021-04-01,31.87094
2021-05-01,32.76807
2021-06-01,37.0704
2021-07-01,32.35288
2021-08-01,34.43487
2021-09-01,36.61213
2021-10-01,29.63397
2021-11-01,31.00966
2021-12-01,29.77241
2022-01-01,37.07445
2022-02-01,37.219
2022-03-01,30.7453
2022-04-01,34.27036
2022-05-01,33.72586
2022-06-01,30.23785
2022-07-01,29.15695
2022-08-01,29.81389
2022-09-01,31.73013
2022-10-01,29.15267
2022-11-01,27.06938
2022-12-01,24.70268
2023-01-01,33.68084
2023-02-01,26.46271
2023-03-01,35.50062
2023-04-01,33.07175
2023-05-01,31.98051
2023-06-01,30.9928
2023-07-01,30.59572
2023-08-01,27.55341
2023-09-01,29.15589
2023-10-01,24.01616
2023-11-01,23.19674
2023-12-01,19.22555
2024-01-01,25.45772
2024-02-01,31.77978
2024-03-01,31.47575
2024-04-01,26.26117
2024-05-01,30.65982
2024-06-01,27.84088
2024-07-01,28.14771
2024-08-01,26.99296
2024-09-01,25.90729
2024-10-01,27.21139
2024-11-01,22.01542
2024-12-01,24.58868
2025-01-01,30.66057
2025-02-01,28.02821
2025-03-01,26.22843
2025-04-01,26.11649
2025-05-01,26.00624
2025-06-01,27.62131
2025-07-01,31.0233
2025-08-01,32.59992
2025-09-01,25.28922
