Tarih,TP_IYABGS3S_S21_A
2014-10-01,24.85106
2014-11-01,19.37419
2014-12-01,20.33977
2015-01-01,24.81587
2015-02-01,29.82392
2015-03-01,33.11869
2015-04-01,35.74386
2015-05-01,39.56977
2015-06-01,26.96467
2015-07-01,31.04052
2015-08-01,29.77072
2015-09-01,28.64504
2015-10-01,23.89405
2015-11-01,22.96743
2015-12-01,24.85681
2016-01-01,25.88666
2016-02-01,32.68828
2016-03-01,30.26291
2016-04-01,39.02083
2016-05-01,31.34685
2016-06-01,28.62426
2016-07-01,28.13756
2016-08-01,29.6918
2016-09-01,32.08955
2016-10-01,24.53957
2016-11-01,20.30805
2016-12-01,16.49182
2017-01-01,22.7874
2017-02-01,28.20122
2017-03-01,32.78989
2017-04-01,40.78117
2017-05-01,30.27307
2017-06-01,28.60167
2017-07-01,36.7038
2017-08-01,32.88771
2017-09-01,34.55923
2017-10-01,26.7065
2017-11-01,21.03842
2017-12-01,19.75332
2018-01-01,29.3031
2018-02-01,35.73294
2018-03-01,39.16153
2018-04-01,37.29424
2018-05-01,27.3335
2018-06-01,28.901
2018-07-01,23.35278
2018-08-01,22.80422
2018-09-01,21.74783
2018-10-01,16.58243
2018-11-01,15.06182
2018-12-01,17.45849
2019-01-01,19.76633
2019-02-01,26.22724
2019-03-01,26.54885
2019-04-01,24.22196
2019-05-01,23.9881
2019-06-01,24.75951
2019-07-01,19.56577
2019-08-01,25.8955
2019-09-01,24.54928
2019-10-01,21.80323
2019-11-01,23.33458
2019-12-01,24.35509
2020-01-01,24.29655
2020-02-01,30.25642
2020-03-01,23.95031
2020-04-01,12.83098
2020-05-01,24.49921
2020-06-01,37.70539
2020-07-01,34.73468
2020-08-01,26.14849
2020-09-01,28.8186
2020-10-01,22.76836
2020-11-01,22.56142
2020-12-01,21.95046
2021-01-01,31.39941
2021-02-01,31.4528
2021-03-01,34.9128
2021-04-01,29.82578
2021-05-01,29.14179
2021-06-01,32.04992
2021-07-01,32.43896
2021-08-01,28.15882
2021-09-01,30.37953
2021-10-01,24.77745
2021-11-01,25.28549
2021-12-01,25.81287
2022-01-01,30.95804
2022-02-01,29.38273
2022-03-01,28.23052
2022-04-01,32.83759
2022-05-01,29.89593
2022-06-01,27.42619
2022-07-01,27.41299
2022-08-01,25.47534
2022-09-01,25.01691
2022-10-01,24.71062
2022-11-01,21.88402
2022-12-01,24.82003
2023-01-01,27.51012
2023-02-01,24.8934
2023-03-01,33.08177
2023-04-01,32.51399
2023-05-01,33.04951
2023-06-01,28.37756
2023-07-01,30.64844
2023-08-01,23.61332
2023-09-01,23.71972
2023-10-01,21.34954
2023-11-01,18.7635
2023-12-01,20.43686
2024-01-01,24.18584
2024-02-01,28.84073
2024-03-01,27.33998
2024-04-01,27.03605
2024-05-01,29.79187
2024-06-01,27.14615
2024-07-01,23.41367
2024-08-01,27.09311
2024-09-01,25.65616
2024-10-01,24.02521
2024-11-01,23.19052
2024-12-01,22.18275
2025-01-01,29.16363
2025-02-01,34.03937
2025-03-01,24.22682
2025-04-01,25.61848
2025-05-01,22.44891
2025-06-01,20.32576
2025-07-01,29.10512
2025-08-01,27.81886
2025-09-01,24.18297
