Tarih,TP_IYABGS3S_S24_A
2014-10-01,42.98797
2014-11-01,43.75888
2014-12-01,31.29754
2015-01-01,41.18556
2015-02-01,42.25259
2015-03-01,50.72672
2015-04-01,42.28516
2015-05-01,39.99274
2015-06-01,43.85558
2015-07-01,39.17678
2015-08-01,41.49564
2015-09-01,49.62647
2015-10-01,47.55089
2015-11-01,47.98051
2015-12-01,40.67073
2016-01-01,42.38784
2016-02-01,48.92539
2016-03-01,45.24554
2016-04-01,38.19594
2016-05-01,35.88411
2016-06-01,37.58801
2016-07-01,30.43827
2016-08-01,36.46605
2016-09-01,33.33951
2016-10-01,42.0961
2016-11-01,45.60947
2016-12-01,54.20866
2017-01-01,55.18059
2017-02-01,54.23572
2017-03-01,50.23395
2017-04-01,53.8034
2017-05-01,41.23848
2017-06-01,39.91934
2017-07-01,37.08788
2017-08-01,40.58717
2017-09-01,42.84229
2017-10-01,47.39503
2017-11-01,46.84163
2017-12-01,52.1299
2018-01-01,51.61069
2018-02-01,53.42304
2018-03-01,55.64882
2018-04-01,61.29114
2018-05-01,62.92392
2018-06-01,62.20588
2018-07-01,65.42168
2018-08-01,67.16181
2018-09-01,73.77386
2018-10-01,74.65102
2018-11-01,68.78849
2018-12-01,63.04148
2019-01-01,57.08586
2019-02-01,57.23108
2019-03-01,54.40022
2019-04-01,56.87491
2019-05-01,53.65971
2019-06-01,49.27747
2019-07-01,48.28141
2019-08-01,46.72329
2019-09-01,44.51868
2019-10-01,43.55515
2019-11-01,41.02306
2019-12-01,40.28572
2020-01-01,42.61384
2020-02-01,49.10194
2020-03-01,48.58743
2020-04-01,46.8328
2020-05-01,52.78541
2020-06-01,54.29192
2020-07-01,53.64717
2020-08-01,56.07457
2020-09-01,59.49486
2020-10-01,54.37036
2020-11-01,67.37409
2020-12-01,58.60053
2021-01-01,54.17058
2021-02-01,59.66001
2021-03-01,64.14525
2021-04-01,63.26378
2021-05-01,63.50359
2021-06-01,67.42693
2021-07-01,60.6763
2021-08-01,66.11109
2021-09-01,63.23456
2021-10-01,70.08044
2021-11-01,75.63447
2021-12-01,79.32334
2022-01-01,79.98125
2022-02-01,79.83903
2022-03-01,79.20469
2022-04-01,80.062
2022-05-01,77.7149
2022-06-01,74.12876
2022-07-01,74.90505
2022-08-01,71.15688
2022-09-01,67.85765
2022-10-01,69.19089
2022-11-01,72.34526
2022-12-01,67.14736
2023-01-01,66.58523
2023-02-01,61.06293
2023-03-01,58.39782
2023-04-01,59.04035
2023-05-01,59.71788
2023-06-01,55.78143
2023-07-01,68.17738
2023-08-01,69.92208
2023-09-01,68.42872
2023-10-01,65.8091
2023-11-01,68.84114
2023-12-01,67.58691
2024-01-01,69.45591
2024-02-01,74.10199
2024-03-01,73.02089
2024-04-01,70.98676
2024-05-01,66.17087
2024-06-01,61.90942
2024-07-01,64.08544
2024-08-01,56.53156
2024-09-01,54.63006
2024-10-01,57.25217
2024-11-01,52.24612
2024-12-01,57.67225
2025-01-01,58.77639
2025-02-01,66.76952
2025-03-01,60.98004
2025-04-01,61.34682
2025-05-01,63.08016
2025-06-01,60.92063
2025-07-01,59.16971
2025-08-01,61.45296
2025-09-01,57.26649
