Tarih,TP_IYABGS3S_S23_C
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,20.66856
2007-02-01,24.97735
2007-03-01,16.06963
2007-04-01,8.21817
2007-05-01,14.44486
2007-06-01,14.77632
2007-07-01,15.40902
2007-08-01,18.62493
2007-09-01,17.17451
2007-10-01,12.81772
2007-11-01,22.78646
2007-12-01,18.9787
2008-01-01,18.66245
2008-02-01,14.29498
2008-03-01,20.44679
2008-04-01,15.62406
2008-05-01,17.21131
2008-06-01,14.92914
2008-07-01,23.71166
2008-08-01,23.93523
2008-09-01,24.47252
2008-10-01,37.86909
2008-11-01,52.31393
2008-12-01,51.82772
2009-01-01,59.05117
2009-02-01,56.96945
2009-03-01,56.68503
2009-04-01,48.79021
2009-05-01,52.74118
2009-06-01,43.41535
2009-07-01,33.61517
2009-08-01,33.10222
2009-09-01,36.76069
2009-10-01,32.07246
2009-11-01,28.91417
2009-12-01,30.15128
2010-01-01,26.77136
2010-02-01,25.80047
2010-03-01,27.85826
2010-04-01,33.07346
2010-05-01,28.68767
2010-06-01,28.56288
2010-07-01,23.17018
2010-08-01,29.11328
2010-09-01,27.42397
2010-10-01,24.7073
2010-11-01,28.77253
2010-12-01,20.04962
2011-01-01,18.00741
2011-02-01,20.19657
2011-03-01,25.39575
2011-04-01,17.10328
2011-05-01,18.6074
2011-06-01,19.2676
2011-07-01,17.71934
2011-08-01,18.05835
2011-09-01,18.34591
2011-10-01,16.90313
2011-11-01,18.27258
2011-12-01,17.42491
2012-01-01,16.53719
2012-02-01,22.27312
2012-03-01,21.79472
2012-04-01,15.61962
2012-05-01,16.23554
2012-06-01,16.29606
2012-07-01,11.05299
2012-08-01,12.20071
2012-09-01,18.9335
2012-10-01,19.87712
2012-11-01,15.65448
2012-12-01,15.50715
2013-01-01,13.32069
2013-02-01,13.94462
2013-03-01,13.83534
2013-04-01,17.36091
2013-05-01,13.48763
2013-06-01,13.44197
2013-07-01,12.40014
2013-08-01,16.08198
2013-09-01,12.71548
2013-10-01,17.3067
2013-11-01,15.32297
2013-12-01,16.57909
2014-01-01,17.4034
2014-02-01,14.64716
2014-03-01,12.33724
2014-04-01,11.35184
2014-05-01,15.92366
2014-06-01,12.4625
2014-07-01,14.93995
2014-08-01,13.26534
2014-09-01,14.51393
