Tarih,TP_IYABGS3S_S16_A
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,24.19121
2007-02-01,
2007-03-01,
2007-04-01,14.90923
2007-05-01,
2007-06-01,
2007-07-01,15.1877
2007-08-01,
2007-09-01,
2007-10-01,12.07407
2007-11-01,
2007-12-01,
2008-01-01,14.96483
2008-02-01,
2008-03-01,
2008-04-01,14.28351
2008-05-01,
2008-06-01,
2008-07-01,24.19423
2008-08-01,
2008-09-01,
2008-10-01,12.07364
2008-11-01,
2008-12-01,
2009-01-01,8.83777
2009-02-01,
2009-03-01,
2009-04-01,12.56664
2009-05-01,
2009-06-01,
2009-07-01,12.27946
2009-08-01,
2009-09-01,
2009-10-01,13.56056
2009-11-01,
2009-12-01,
2010-01-01,12.25046
2010-02-01,
2010-03-01,
2010-04-01,19.05985
2010-05-01,
2010-06-01,
2010-07-01,14.38129
2010-08-01,
2010-09-01,
2010-10-01,14.39115
2010-11-01,
2010-12-01,
2011-01-01,14.56317
2011-02-01,
2011-03-01,
2011-04-01,12.42035
2011-05-01,
2011-06-01,
2011-07-01,10.80374
2011-08-01,
2011-09-01,
2011-10-01,13.41131
2011-11-01,
2011-12-01,
2012-01-01,13.91881
2012-02-01,
2012-03-01,
2012-04-01,11.17526
2012-05-01,
2012-06-01,
2012-07-01,7.14221
2012-08-01,
2012-09-01,
2012-10-01,5.64926
2012-11-01,
2012-12-01,
2013-01-01,5.30445
2013-02-01,
2013-03-01,
2013-04-01,12.62726
2013-05-01,
2013-06-01,
2013-07-01,8.21734
2013-08-01,
2013-09-01,
2013-10-01,10.32174
2013-11-01,
2013-12-01,
2014-01-01,11.74542
2014-02-01,
2014-03-01,
2014-04-01,12.87527
2014-05-01,
2014-06-01,
2014-07-01,7.03597
2014-08-01,
2014-09-01,
2014-10-01,6.1022
2014-11-01,
2014-12-01,
2015-01-01,9.043
2015-02-01,
2015-03-01,
2015-04-01,6.23663
2015-05-01,
2015-06-01,
2015-07-01,7.02084
2015-08-01,
2015-09-01,
2015-10-01,9.65752
2015-11-01,
2015-12-01,
2016-01-01,5.66647
2016-02-01,
2016-03-01,
2016-04-01,9.38826
2016-05-01,
2016-06-01,
2016-07-01,7.123
2016-08-01,
2016-09-01,
2016-10-01,5.98347
2016-11-01,
2016-12-01,
2017-01-01,7.6936
2017-02-01,
2017-03-01,
2017-04-01,6.76154
2017-05-01,
2017-06-01,
2017-07-01,6.84911
2017-08-01,
2017-09-01,
2017-10-01,9.42626
2017-11-01,
2017-12-01,
2018-01-01,9.74131
2018-02-01,
2018-03-01,
2018-04-01,11.68585
2018-05-01,
2018-06-01,
2018-07-01,8.18295
2018-08-01,
2018-09-01,
2018-10-01,11.05562
2018-11-01,
2018-12-01,
2019-01-01,8.6147
2019-02-01,
2019-03-01,
2019-04-01,11.18728
2019-05-01,
2019-06-01,
2019-07-01,3.40318
2019-08-01,
2019-09-01,
2019-10-01,9.17763
2019-11-01,
2019-12-01,
2020-01-01,6.20221
2020-02-01,
2020-03-01,
2020-04-01,2.90988
2020-05-01,
2020-06-01,
2020-07-01,8.49185
2020-08-01,
2020-09-01,
2020-10-01,13.11798
2020-11-01,
2020-12-01,
2021-01-01,11.15733
2021-02-01,
2021-03-01,
2021-04-01,14.04966
2021-05-01,
2021-06-01,
2021-07-01,16.49964
2021-08-01,
2021-09-01,
2021-10-01,15.35665
2021-11-01,
2021-12-01,
2022-01-01,13.12677
2022-02-01,
2022-03-01,
2022-04-01,8.11533
2022-05-01,
2022-06-01,
2022-07-01,7.47524
2022-08-01,
2022-09-01,
2022-10-01,8.21126
2022-11-01,
2022-12-01,
2023-01-01,7.33261
2023-02-01,
2023-03-01,
2023-04-01,4.29088
2023-05-01,
2023-06-01,
2023-07-01,10.77863
2023-08-01,
2023-09-01,
2023-10-01,6.05682
2023-11-01,
2023-12-01,
2024-01-01,4.36119
2024-02-01,
2024-03-01,
2024-04-01,5.5448
2024-05-01,
2024-06-01,
2024-07-01,5.39647
2024-08-01,
2024-09-01,
2024-10-01,6.46407
2024-11-01,
2024-12-01,
2025-01-01,3.12935
2025-02-01,
2025-03-01,
2025-04-01,7.26635
2025-05-01,
2025-06-01,
2025-07-01,7.39422
