Tarih,TP_IYABGS3S_S28_B
2014-10-01,74.74637
2014-11-01,76.18615
2014-12-01,70.8228
2015-01-01,70.89084
2015-02-01,74.03148
2015-03-01,70.91279
2015-04-01,69.65446
2015-05-01,74.76762
2015-06-01,70.05957
2015-07-01,73.65014
2015-08-01,65.35977
2015-09-01,57.9292
2015-10-01,58.57988
2015-11-01,65.57411
2015-12-01,69.47124
2016-01-01,65.86591
2016-02-01,72.02211
2016-03-01,72.22477
2016-04-01,71.87485
2016-05-01,71.41592
2016-06-01,73.09599
2016-07-01,69.82708
2016-08-01,62.76249
2016-09-01,69.31171
2016-10-01,65.85262
2016-11-01,67.35825
2016-12-01,58.25399
2017-01-01,57.05879
2017-02-01,63.88832
2017-03-01,67.48171
2017-04-01,64.7144
2017-05-01,68.40438
2017-06-01,68.90128
2017-07-01,68.49402
2017-08-01,75.67638
2017-09-01,70.3403
2017-10-01,67.07685
2017-11-01,73.515
2017-12-01,74.46454
2018-01-01,79.593
2018-02-01,81.74074
2018-03-01,79.73955
2018-04-01,77.4541
2018-05-01,68.89657
2018-06-01,62.24348
2018-07-01,65.71916
2018-08-01,55.61706
2018-09-01,43.40082
2018-10-01,46.58708
2018-11-01,56.38281
2018-12-01,64.30256
2019-01-01,60.6133
2019-02-01,64.66711
2019-03-01,71.88229
2019-04-01,66.91339
2019-05-01,67.15861
2019-06-01,72.65167
2019-07-01,70.57532
2019-08-01,73.91339
2019-09-01,62.62383
2019-10-01,69.15857
2019-11-01,68.6152
2019-12-01,76.28368
2020-01-01,73.60735
2020-02-01,77.44252
2020-03-01,73.86566
2020-04-01,40.95662
2020-05-01,53.6488
2020-06-01,60.99948
2020-07-01,61.50546
2020-08-01,62.4887
2020-09-01,63.16
2020-10-01,64.38763
2020-11-01,59.39833
2020-12-01,63.94481
2021-01-01,66.19238
2021-02-01,75.27236
2021-03-01,64.77282
2021-04-01,70.69851
2021-05-01,66.31099
2021-06-01,67.81173
2021-07-01,71.74476
2021-08-01,67.16752
2021-09-01,69.46854
2021-10-01,62.70427
2021-11-01,63.7003
2021-12-01,57.09801
2022-01-01,63.24308
2022-02-01,65.80145
2022-03-01,60.1609
2022-04-01,64.56125
2022-05-01,71.55959
2022-06-01,66.19251
2022-07-01,60.17997
2022-08-01,64.98055
2022-09-01,63.68353
2022-10-01,67.75796
2022-11-01,65.32803
2022-12-01,67.9486
2023-01-01,67.95267
2023-02-01,72.67678
2023-03-01,67.34234
2023-04-01,74.3646
2023-05-01,62.96605
2023-06-01,65.27345
2023-07-01,65.31901
2023-08-01,65.01282
2023-09-01,65.38445
2023-10-01,60.58927
2023-11-01,68.74572
2023-12-01,63.3428
2024-01-01,66.91792
2024-02-01,71.13281
2024-03-01,69.2155
2024-04-01,70.3138
2024-05-01,67.61434
2024-06-01,72.98706
2024-07-01,68.0448
2024-08-01,65.53964
2024-09-01,71.94558
2024-10-01,71.83294
2024-11-01,71.93004
2024-12-01,71.67823
2025-01-01,72.02164
2025-02-01,72.85006
2025-03-01,74.4534
2025-04-01,66.05056
2025-05-01,68.20335
2025-06-01,75.25972
2025-07-01,71.2923
2025-08-01,71.49436
2025-09-01,69.64585
