Tarih,TP_IYABGS3S_S22_B
2014-10-01,70.06936
2014-11-01,70.6946
2014-12-01,66.13102
2015-01-01,70.6394
2015-02-01,70.40238
2015-03-01,66.63878
2015-04-01,73.9951
2015-05-01,70.91167
2015-06-01,68.78394
2015-07-01,74.62151
2015-08-01,74.58346
2015-09-01,61.17064
2015-10-01,66.94106
2015-11-01,66.92431
2015-12-01,65.36907
2016-01-01,63.83436
2016-02-01,67.08596
2016-03-01,71.24653
2016-04-01,71.36688
2016-05-01,76.36649
2016-06-01,74.29643
2016-07-01,74.29706
2016-08-01,76.88047
2016-09-01,74.58621
2016-10-01,74.42224
2016-11-01,68.99263
2016-12-01,63.93459
2017-01-01,55.63505
2017-02-01,60.37241
2017-03-01,67.03038
2017-04-01,65.74342
2017-05-01,70.85555
2017-06-01,70.54386
2017-07-01,69.01591
2017-08-01,68.76333
2017-09-01,68.03846
2017-10-01,65.38304
2017-11-01,67.11231
2017-12-01,61.74887
2018-01-01,58.10233
2018-02-01,60.09832
2018-03-01,67.85214
2018-04-01,61.3523
2018-05-01,61.08561
2018-06-01,54.51474
2018-07-01,53.41164
2018-08-01,51.0773
2018-09-01,41.08766
2018-10-01,55.61798
2018-11-01,59.23693
2018-12-01,62.15111
2019-01-01,57.94331
2019-02-01,66.10487
2019-03-01,65.72692
2019-04-01,65.67171
2019-05-01,60.15998
2019-06-01,66.36977
2019-07-01,69.51861
2019-08-01,70.45036
2019-09-01,65.44387
2019-10-01,60.38954
2019-11-01,62.69527
2019-12-01,61.40126
2020-01-01,61.28604
2020-02-01,64.94105
2020-03-01,56.335
2020-04-01,43.54745
2020-05-01,55.40643
2020-06-01,58.79047
2020-07-01,61.4257
2020-08-01,55.19132
2020-09-01,56.4061
2020-10-01,56.35691
2020-11-01,51.54537
2020-12-01,48.52728
2021-01-01,55.52315
2021-02-01,57.7755
2021-03-01,56.16911
2021-04-01,57.69905
2021-05-01,57.91755
2021-06-01,61.806
2021-07-01,56.86584
2021-08-01,57.7848
2021-09-01,61.09382
2021-10-01,47.71843
2021-11-01,39.58533
2021-12-01,33.70416
2022-01-01,41.88176
2022-02-01,49.4396
2022-03-01,41.11197
2022-04-01,43.62576
2022-05-01,43.57566
2022-06-01,40.05672
2022-07-01,39.98065
2022-08-01,50.36483
2022-09-01,55.04986
2022-10-01,51.37233
2022-11-01,44.93745
2022-12-01,48.30529
2023-01-01,49.30453
2023-02-01,55.9054
2023-03-01,56.15301
2023-04-01,53.82273
2023-05-01,48.58018
2023-06-01,39.65002
2023-07-01,36.72853
2023-08-01,44.68335
2023-09-01,48.34061
2023-10-01,49.19258
2023-11-01,44.22439
2023-12-01,44.19115
2024-01-01,39.49876
2024-02-01,40.7813
2024-03-01,41.43572
2024-04-01,44.08098
2024-05-01,46.84665
2024-06-01,50.68652
2024-07-01,55.0396
2024-08-01,53.49853
2024-09-01,54.18895
2024-10-01,58.14356
2024-11-01,55.29514
2024-12-01,49.69518
2025-01-01,43.01607
2025-02-01,50.58911
2025-03-01,57.12171
2025-04-01,51.16648
2025-05-01,56.25587
2025-06-01,57.78787
2025-07-01,54.78502
2025-08-01,56.27673
2025-09-01,59.54635
