Tarih,TP_SEKBILTPGN_29
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,356369.7
2010-01-01,528638.9
2011-01-01,608453.9
2012-01-01,660725.9
2013-01-01,853286.3
2014-01-01,1060799.7
2015-01-01,1185200.7
2016-01-01,1322013.9
2017-01-01,2243972.9
2018-01-01,3751007.1
2019-01-01,4270790.5
2020-01-01,5975300.8
2021-01-01,7204281.1
2022-01-01,22233376.2
2023-01-01,35704726.3
