Tarih,TP_SEKBILD02B_41
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,28.2
2010-01-01,27.8
2011-01-01,32.0
2012-01-01,31.3
2013-01-01,27.2
2014-01-01,26.1
2015-01-01,30.2
2016-01-01,30.0
2017-01-01,28.4
2018-01-01,28.2
2019-01-01,31.5
2020-01-01,30.5
2021-01-01,29.9
2022-01-01,32.1
2023-01-01,30.1
