Tarih,TP_IHRISICREV4_31
2016-10-01,173128.417
2016-11-01,175010.118
2016-12-01,182789.328
2017-01-01,151224.191
2017-02-01,159634.643
2017-03-01,191832.465
2017-04-01,179474.765
2017-05-01,194062.163
2017-06-01,172236.063
2017-07-01,166387.599
2017-08-01,197266.39
2017-09-01,142385.974
2017-10-01,183454.643
2017-11-01,198845.044
2017-12-01,222619.442
2018-01-01,194351.458
2018-02-01,211921.154
2018-03-01,241512.602
2018-04-01,223803.167
2018-05-01,238998.625
2018-06-01,203221.532
2018-07-01,216424.835
2018-08-01,191171.239
2018-09-01,211975.762
2018-10-01,231798.032
2018-11-01,255439.981
2018-12-01,232013.729
2019-01-01,212184.208
2019-02-01,235333.786
2019-03-01,267483.673
2019-04-01,265020.762
2019-05-01,297046.055
2019-06-01,179456.167
2019-07-01,269864.683
2019-08-01,222692.466
2019-09-01,251457.72
2019-10-01,270422.998
2019-11-01,297445.62
2019-12-01,299829.43
2020-01-01,263624.593
2020-02-01,267485.037
2020-03-01,232527.61
2020-04-01,128091.812
2020-05-01,162627.494
2020-06-01,251179.859
2020-07-01,287544.054
2020-08-01,232230.936
2020-09-01,285853.819
2020-10-01,314696.956
2020-11-01,307981.417
2020-12-01,335134.501
2021-01-01,263736.0
2021-02-01,285085.0
2021-03-01,334887.0
2021-04-01,335650.0
2021-05-01,272039.0
2021-06-01,362475.0
2021-07-01,279409.0
2021-08-01,312428.0
2021-09-01,338010.0
2021-10-01,335656.0
2021-11-01,359844.0
2021-12-01,373467.0
2022-01-01,292202.0
2022-02-01,339288.0
2022-03-01,387795.0
2022-04-01,422881.0
2022-05-01,299625.0
2022-06-01,392437.0
2022-07-01,270382.0
2022-08-01,353594.0
2022-09-01,378552.0
2022-10-01,339723.0
2022-11-01,368370.0
2022-12-01,367165.0
2023-01-01,313636.0
2023-02-01,309338.0
2023-03-01,406946.0
2023-04-01,321444.0
2023-05-01,372777.0
2023-06-01,354395.0
2023-07-01,302218.0
2023-08-01,351885.0
2023-09-01,350929.0
2023-10-01,347913.0
2023-11-01,363444.0
2023-12-01,352882.0
2024-01-01,315904.0
2024-02-01,336737.0
2024-03-01,361701.0
2024-04-01,301647.0
2024-05-01,397499.0
2024-06-01,288530.0
2024-07-01,334854.0
2024-08-01,342573.0
2024-09-01,343906.0
2024-10-01,366848.0
2024-11-01,349309.0
2024-12-01,357074.0
2025-01-01,322127.0
2025-02-01,324929.0
2025-03-01,362216.0
2025-04-01,313496.0
2025-05-01,390878.0
2025-06-01,287240.0
2025-07-01,340120.0
2025-08-01,347338.0
